Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
1138 5.150149e-19 4.967443e-18 3.526401e-18 2.969600e-18 3.193728e-19 4.298334e-19 2.883604e-19 1.830797e-19 1.777825e-19 1.750821e-19
1139 5.131291e-19 4.949977e-18 3.519193e-18 2.962359e-18 3.187319e-19 4.283274e-19 2.877697e-19 1.825951e-19 1.773098e-19 1.746175e-19
1140 5.112558e-19 4.932580e-18 3.512010e-18 2.955146e-18 3.180933e-19 4.268317e-19 2.871810e-19 1.821126e-19 1.768388e-19 1.741545e-19
1141 5.093926e-19 4.915253e-18 3.504852e-18 2.947963e-18 3.174569e-19 4.253454e-19 2.865944e-19 1.816320e-19 1.763694e-19 1.736932e-19
1142 5.075372e-19 4.897996e-18 3.497719e-18 2.940808e-18 3.168227e-19 4.238674e-19 2.860099e-19 1.811532e-19 1.759018e-19 1.732335e-19
1143 5.056880e-19 4.880808e-18 3.490610e-18 2.933683e-18 3.161907e-19 4.223967e-19 2.854275e-19 1.806762e-19 1.754358e-19 1.727755e-19
1144 5.038448e-19 4.863689e-18 3.483526e-18 2.926586e-18 3.155609e-19 4.209325e-19 2.848471e-19 1.802008e-19 1.749714e-19 1.723190e-19
1145 5.020074e-19 4.846638e-18 3.476467e-18 2.919518e-18 3.149333e-19 4.194736e-19 2.842687e-19 1.797269e-19 1.745087e-19 1.718642e-19
1146 5.001758e-19 4.829655e-18 3.469432e-18 2.912479e-18 3.143079e-19 4.180192e-19 2.836924e-19 1.792545e-19 1.740476e-19 1.714110e-19
1147 4.983497e-19 4.812739e-18 3.462421e-18 2.905469e-18 3.136846e-19 4.165683e-19 2.831182e-19 1.787833e-19 1.735882e-19 1.709595e-19
1148 4.965290e-19 4.795891e-18 3.455435e-18 2.898486e-18 3.130635e-19 4.151198e-19 2.825459e-19 1.783133e-19 1.731304e-19 1.705095e-19
1149 4.947133e-19 4.779109e-18 3.448472e-18 2.891532e-18 3.124446e-19 4.136729e-19 2.819757e-19 1.778445e-19 1.726742e-19 1.700611e-19
1150 4.929018e-19 4.762395e-18 3.441534e-18 2.884607e-18 3.118278e-19 4.122266e-19 2.814075e-19 1.773766e-19 1.722197e-19 1.696143e-19
1151 4.910939e-19 4.745746e-18 3.434619e-18 2.877709e-18 3.112132e-19 4.107815e-19 2.808413e-19 1.769097e-19 1.717667e-19 1.691690e-19
1152 4.892891e-19 4.729165e-18 3.427729e-18 2.870840e-18 3.106006e-19 4.093383e-19 2.802770e-19 1.764440e-19 1.713154e-19 1.687254e-19
1153 4.874866e-19 4.712649e-18 3.420861e-18 2.863999e-18 3.099902e-19 4.078979e-19 2.797148e-19 1.759796e-19 1.708657e-19 1.682833e-19
1154 4.856870e-19 4.696200e-18 3.414018e-18 2.857185e-18 3.093819e-19 4.064613e-19 2.791545e-19 1.755165e-19 1.704175e-19 1.678428e-19
1155 4.838933e-19 4.679817e-18 3.407198e-18 2.850400e-18 3.087757e-19 4.050293e-19 2.785962e-19 1.750549e-19 1.699710e-19 1.674039e-19
1156 4.821085e-19 4.663498e-18 3.400401e-18 2.843642e-18 3.081716e-19 4.036028e-19 2.780398e-19 1.745949e-19 1.695260e-19 1.669665e-19
1157 4.803359e-19 4.647245e-18 3.393627e-18 2.836911e-18 3.075695e-19 4.021827e-19 2.774854e-19 1.741367e-19 1.690826e-19 1.665306e-19
1158 4.785787e-19 4.631056e-18 3.386877e-18 2.830208e-18 3.069695e-19 4.007698e-19 2.769329e-19 1.736802e-19 1.686408e-19 1.660963e-19
1159 4.768399e-19 4.614931e-18 3.380150e-18 2.823533e-18 3.063716e-19 3.993651e-19 2.763823e-19 1.732256e-19 1.682006e-19 1.656635e-19
1160 4.751192e-19 4.598869e-18 3.373445e-18 2.816885e-18 3.057757e-19 3.979695e-19 2.758337e-19 1.727731e-19 1.677619e-19 1.652322e-19
1161 4.734139e-19 4.582871e-18 3.366764e-18 2.810264e-18 3.051819e-19 3.965838e-19 2.752870e-19 1.723227e-19 1.673247e-19 1.648025e-19
1162 4.717215e-19 4.566937e-18 3.360105e-18 2.803670e-18 3.045900e-19 3.952086e-19 2.747421e-19 1.718746e-19 1.668891e-19 1.643743e-19
1163 4.700391e-19 4.551066e-18 3.353469e-18 2.797103e-18 3.040002e-19 3.938435e-19 2.741992e-19 1.714286e-19 1.664550e-19 1.639476e-19
1164 4.683643e-19 4.535258e-18 3.346855e-18 2.790562e-18 3.034125e-19 3.924880e-19 2.736581e-19 1.709847e-19 1.660225e-19 1.635224e-19
1165 4.666945e-19 4.519513e-18 3.340264e-18 2.784049e-18 3.028267e-19 3.911413e-19 2.731190e-19 1.705427e-19 1.655915e-19 1.630987e-19
1166 4.650285e-19 4.503831e-18 3.333695e-18 2.777562e-18 3.022429e-19 3.898029e-19 2.725817e-19 1.701027e-19 1.651620e-19 1.626765e-19
1167 4.633653e-19 4.488211e-18 3.327148e-18 2.771102e-18 3.016611e-19 3.884721e-19 2.720462e-19 1.696645e-19 1.647341e-19 1.622558e-19
1168 4.617038e-19 4.472654e-18 3.320624e-18 2.764668e-18 3.010812e-19 3.871482e-19 2.715126e-19 1.692281e-19 1.643076e-19 1.618366e-19
1169 4.600432e-19 4.457157e-18 3.314121e-18 2.758261e-18 3.005034e-19 3.858307e-19 2.709809e-19 1.687933e-19 1.638827e-19 1.614188e-19
1170 4.583823e-19 4.441722e-18 3.307641e-18 2.751880e-18 2.999275e-19 3.845189e-19 2.704510e-19 1.683601e-19 1.634592e-19 1.610025e-19
1171 4.567218e-19 4.426348e-18 3.301182e-18 2.745525e-18 2.993535e-19 3.832122e-19 2.699229e-19 1.679284e-19 1.630373e-19 1.605877e-19
1172 4.550649e-19 4.411034e-18 3.294745e-18 2.739196e-18 2.987815e-19 3.819099e-19 2.693967e-19 1.674980e-19 1.626168e-19 1.601743e-19
1173 4.534149e-19 4.395780e-18 3.288330e-18 2.732892e-18 2.982114e-19 3.806114e-19 2.688722e-19 1.670690e-19 1.621978e-19 1.597624e-19
1174 4.517750e-19 4.380588e-18 3.281936e-18 2.726615e-18 2.976432e-19 3.793163e-19 2.683496e-19 1.666413e-19 1.617803e-19 1.593519e-19
1175 4.501485e-19 4.365455e-18 3.275564e-18 2.720363e-18 2.970770e-19 3.780246e-19 2.678288e-19 1.662148e-19 1.613642e-19 1.589429e-19
1176 4.485384e-19 4.350384e-18 3.269213e-18 2.714137e-18 2.965126e-19 3.767367e-19 2.673097e-19 1.657896e-19 1.609496e-19 1.585353e-19
1177 4.469430e-19 4.335372e-18 3.262883e-18 2.707936e-18 2.959502e-19 3.754527e-19 2.667925e-19 1.653656e-19 1.605365e-19 1.581292e-19
1178 4.453579e-19 4.320420e-18 3.256575e-18 2.701761e-18 2.953896e-19 3.741728e-19 2.662770e-19 1.649430e-19 1.601248e-19 1.577244e-19
1179 4.437788e-19 4.305527e-18 3.250287e-18 2.695610e-18 2.948310e-19 3.728973e-19 2.657632e-19 1.645216e-19 1.597146e-19 1.573211e-19
1180 4.422010e-19 4.290693e-18 3.244021e-18 2.689485e-18 2.942741e-19 3.716264e-19 2.652513e-19 1.641015e-19 1.593058e-19 1.569192e-19
1181 4.406203e-19 4.275917e-18 3.237776e-18 2.683385e-18 2.937192e-19 3.703603e-19 2.647411e-19 1.636828e-19 1.588984e-19 1.565187e-19
1182 4.390336e-19 4.261199e-18 3.231551e-18 2.677309e-18 2.931661e-19 3.690992e-19 2.642326e-19 1.632654e-19 1.584925e-19 1.561196e-19
1183 4.374443e-19 4.246540e-18 3.225347e-18 2.671259e-18 2.926149e-19 3.678434e-19 2.637258e-19 1.628493e-19 1.580879e-19 1.557219e-19
1184 4.358576e-19 4.231938e-18 3.219164e-18 2.665233e-18 2.920655e-19 3.665930e-19 2.632208e-19 1.624345e-19 1.576848e-19 1.553256e-19
1185 4.342786e-19 4.217394e-18 3.213001e-18 2.659231e-18 2.915179e-19 3.653483e-19 2.627175e-19 1.620211e-19 1.572831e-19 1.549307e-19
1186 4.327126e-19 4.202908e-18 3.206859e-18 2.653254e-18 2.909722e-19 3.641095e-19 2.622159e-19 1.616091e-19 1.568828e-19 1.545371e-19
1187 4.311646e-19 4.188480e-18 3.200737e-18 2.647301e-18 2.904282e-19 3.628765e-19 2.617161e-19 1.611984e-19 1.564839e-19 1.541449e-19
1188 4.296370e-19 4.174109e-18 3.194636e-18 2.641372e-18 2.898861e-19 3.616492e-19 2.612179e-19 1.607891e-19 1.560864e-19 1.537541e-19
1189 4.281265e-19 4.159796e-18 3.188554e-18 2.635467e-18 2.893458e-19 3.604276e-19 2.607214e-19 1.603811e-19 1.556903e-19 1.533646e-19
1190 4.266290e-19 4.145539e-18 3.182493e-18 2.629586e-18 2.888072e-19 3.592115e-19 2.602266e-19 1.599745e-19 1.552955e-19 1.529765e-19
1191 4.251406e-19 4.131339e-18 3.176452e-18 2.623728e-18 2.882705e-19 3.580011e-19 2.597334e-19 1.595693e-19 1.549021e-19 1.525898e-19
1192 4.236573e-19 4.117194e-18 3.170431e-18 2.617894e-18 2.877355e-19 3.567960e-19 2.592420e-19 1.591654e-19 1.545101e-19 1.522044e-19
1193 4.221750e-19 4.103105e-18 3.164429e-18 2.612084e-18 2.872023e-19 3.555964e-19 2.587521e-19 1.587628e-19 1.541195e-19 1.518203e-19
1194 4.206927e-19 4.089070e-18 3.158447e-18 2.606297e-18 2.866709e-19 3.544021e-19 2.582640e-19 1.583616e-19 1.537302e-19 1.514375e-19
1195 4.192119e-19 4.075091e-18 3.152486e-18 2.600534e-18 2.861412e-19 3.532130e-19 2.577775e-19 1.579618e-19 1.533423e-19 1.510561e-19
1196 4.177345e-19 4.061168e-18 3.146543e-18 2.594793e-18 2.856132e-19 3.520291e-19 2.572926e-19 1.575632e-19 1.529556e-19 1.506760e-19
1197 4.162622e-19 4.047300e-18 3.140620e-18 2.589076e-18 2.850870e-19 3.508503e-19 2.568093e-19 1.571660e-19 1.525704e-19 1.502972e-19
1198 4.147968e-19 4.033487e-18 3.134717e-18 2.583381e-18 2.845625e-19 3.496766e-19 2.563277e-19 1.567702e-19 1.521865e-19 1.499197e-19
1199 4.133401e-19 4.019731e-18 3.128833e-18 2.577709e-18 2.840397e-19 3.485079e-19 2.558477e-19 1.563757e-19 1.518038e-19 1.495436e-19
1200 4.118920e-19 4.006029e-18 3.122968e-18 2.572060e-18 2.835187e-19 3.473442e-19 2.553693e-19 1.559826e-19 1.514226e-19 1.491687e-19
1201 4.104517e-19 3.992383e-18 3.117122e-18 2.566433e-18 2.829993e-19 3.461857e-19 2.548925e-19 1.555909e-19 1.510426e-19 1.487951e-19
1202 4.090184e-19 3.978790e-18 3.111296e-18 2.560828e-18 2.824817e-19 3.450321e-19 2.544173e-19 1.552006e-19 1.506639e-19 1.484228e-19
1203 4.075911e-19 3.965251e-18 3.105488e-18 2.555246e-18 2.819658e-19 3.438837e-19 2.539436e-19 1.548117e-19 1.502866e-19 1.480518e-19
1204 4.061690e-19 3.951764e-18 3.099699e-18 2.549686e-18 2.814515e-19 3.427403e-19 2.534716e-19 1.544242e-19 1.499105e-19 1.476820e-19
1205 4.047512e-19 3.938329e-18 3.093930e-18 2.544148e-18 2.809389e-19 3.416021e-19 2.530011e-19 1.540382e-19 1.495357e-19 1.473135e-19
1206 4.033373e-19 3.924946e-18 3.088179e-18 2.538631e-18 2.804280e-19 3.404690e-19 2.525322e-19 1.536537e-19 1.491622e-19 1.469463e-19
1207 4.019271e-19 3.911616e-18 3.082446e-18 2.533136e-18 2.799187e-19 3.393410e-19 2.520648e-19 1.532706e-19 1.487900e-19 1.465803e-19
1208 4.005201e-19 3.898340e-18 3.076733e-18 2.527663e-18 2.794111e-19 3.382181e-19 2.515990e-19 1.528891e-19 1.484191e-19 1.462156e-19
1209 3.991162e-19 3.885117e-18 3.071037e-18 2.522211e-18 2.789052e-19 3.371004e-19 2.511348e-19 1.525091e-19 1.480494e-19 1.458522e-19
1210 3.977149e-19 3.871948e-18 3.065361e-18 2.516781e-18 2.784009e-19 3.359878e-19 2.506721e-19 1.521306e-19 1.476810e-19 1.454899e-19
1211 3.963164e-19 3.858834e-18 3.059702e-18 2.511372e-18 2.778982e-19 3.348802e-19 2.502109e-19 1.517537e-19 1.473139e-19 1.451289e-19
1212 3.949221e-19 3.845773e-18 3.054062e-18 2.505984e-18 2.773971e-19 3.337775e-19 2.497512e-19 1.513782e-19 1.469480e-19 1.447692e-19
1213 3.935338e-19 3.832765e-18 3.048440e-18 2.500616e-18 2.768977e-19 3.326795e-19 2.492930e-19 1.510040e-19 1.465833e-19 1.444106e-19
1214 3.921532e-19 3.819809e-18 3.042837e-18 2.495270e-18 2.763999e-19 3.315859e-19 2.488364e-19 1.506311e-19 1.462199e-19 1.440533e-19
1215 3.907822e-19 3.806904e-18 3.037251e-18 2.489944e-18 2.759037e-19 3.304965e-19 2.483812e-19 1.502594e-19 1.458577e-19 1.436972e-19
1216 3.894224e-19 3.794048e-18 3.031683e-18 2.484638e-18 2.754091e-19 3.294112e-19 2.479276e-19 1.498889e-19 1.454967e-19 1.433423e-19
1217 3.880749e-19 3.781241e-18 3.026134e-18 2.479354e-18 2.749160e-19 3.283297e-19 2.474754e-19 1.495195e-19 1.451370e-19 1.429885e-19
1218 3.867381e-19 3.768485e-18 3.020602e-18 2.474089e-18 2.744246e-19 3.272519e-19 2.470247e-19 1.491510e-19 1.447785e-19 1.426360e-19
1219 3.854103e-19 3.755778e-18 3.015088e-18 2.468844e-18 2.739347e-19 3.261776e-19 2.465755e-19 1.487835e-19 1.444211e-19 1.422847e-19
1220 3.840898e-19 3.743123e-18 3.009591e-18 2.463620e-18 2.734465e-19 3.251065e-19 2.461278e-19 1.484168e-19 1.440650e-19 1.419345e-19
1221 3.827747e-19 3.730519e-18 3.004112e-18 2.458415e-18 2.729597e-19 3.240384e-19 2.456815e-19 1.480510e-19 1.437101e-19 1.415856e-19
1222 3.814634e-19 3.717967e-18 2.998651e-18 2.453230e-18 2.724746e-19 3.229733e-19 2.452367e-19 1.476858e-19 1.433564e-19 1.412378e-19
1223 3.801544e-19 3.705468e-18 2.993207e-18 2.448064e-18 2.719910e-19 3.219109e-19 2.447933e-19 1.473213e-19 1.430039e-19 1.408911e-19
1224 3.788467e-19 3.693020e-18 2.987781e-18 2.442918e-18 2.715089e-19 3.208515e-19 2.443514e-19 1.469576e-19 1.426525e-19 1.405457e-19
1225 3.775397e-19 3.680623e-18 2.982371e-18 2.437792e-18 2.710284e-19 3.197955e-19 2.439109e-19 1.465946e-19 1.423023e-19 1.402013e-19
1226 3.762324e-19 3.668275e-18 2.976979e-18 2.432684e-18 2.705494e-19 3.187430e-19 2.434718e-19 1.462326e-19 1.419533e-19 1.398582e-19
1227 3.749241e-19 3.655976e-18 2.971605e-18 2.427596e-18 2.700719e-19 3.176943e-19 2.430342e-19 1.458716e-19 1.416055e-19 1.395161e-19
1228 3.736139e-19 3.643724e-18 2.966247e-18 2.422526e-18 2.695960e-19 3.166497e-19 2.425980e-19 1.455117e-19 1.412588e-19 1.391753e-19
1229 3.723028e-19 3.631519e-18 2.960906e-18 2.417475e-18 2.691216e-19 3.156095e-19 2.421631e-19 1.451529e-19 1.409133e-19 1.388355e-19
1230 3.709943e-19 3.619362e-18 2.955583e-18 2.412443e-18 2.686486e-19 3.145738e-19 2.417297e-19 1.447954e-19 1.405689e-19 1.384969e-19
1231 3.696923e-19 3.607253e-18 2.950276e-18 2.407430e-18 2.681772e-19 3.135431e-19 2.412977e-19 1.444392e-19 1.402256e-19 1.381594e-19
1232 3.684004e-19 3.595193e-18 2.944986e-18 2.402435e-18 2.677073e-19 3.125175e-19 2.408670e-19 1.440843e-19 1.398835e-19 1.378230e-19
1233 3.671225e-19 3.583183e-18 2.939712e-18 2.397458e-18 2.672388e-19 3.114973e-19 2.404378e-19 1.437310e-19 1.395425e-19 1.374877e-19
1234 3.658623e-19 3.571223e-18 2.934456e-18 2.392499e-18 2.667718e-19 3.104828e-19 2.400099e-19 1.433792e-19 1.392027e-19 1.371535e-19
1235 3.646207e-19 3.559313e-18 2.929216e-18 2.387558e-18 2.663063e-19 3.094742e-19 2.395834e-19 1.430290e-19 1.388640e-19 1.368204e-19
1236 3.633943e-19 3.547453e-18 2.923992e-18 2.382635e-18 2.658423e-19 3.084714e-19 2.391583e-19 1.426805e-19 1.385263e-19 1.364884e-19
1237 3.621794e-19 3.535641e-18 2.918785e-18 2.377730e-18 2.653798e-19 3.074741e-19 2.387345e-19 1.423335e-19 1.381898e-19 1.361576e-19
1238 3.609725e-19 3.523876e-18 2.913595e-18 2.372843e-18 2.649186e-19 3.064821e-19 2.383120e-19 1.419879e-19 1.378544e-19 1.358277e-19
1239 3.597697e-19 3.512158e-18 2.908420e-18 2.367973e-18 2.644590e-19 3.054951e-19 2.378909e-19 1.416438e-19 1.375201e-19 1.354990e-19
1240 3.585674e-19 3.500486e-18 2.903262e-18 2.363120e-18 2.640008e-19 3.045127e-19 2.374712e-19 1.413010e-19 1.371869e-19 1.351713e-19
1241 3.573635e-19 3.488858e-18 2.898120e-18 2.358285e-18 2.635440e-19 3.035347e-19 2.370528e-19 1.409594e-19 1.368547e-19 1.348447e-19
1242 3.561572e-19 3.477276e-18 2.892994e-18 2.353466e-18 2.630887e-19 3.025607e-19 2.366357e-19 1.406191e-19 1.365237e-19 1.345192e-19
1243 3.549484e-19 3.465740e-18 2.887885e-18 2.348665e-18 2.626347e-19 3.015906e-19 2.362199e-19 1.402799e-19 1.361937e-19 1.341947e-19
1244 3.537367e-19 3.454252e-18 2.882791e-18 2.343881e-18 2.621822e-19 3.006239e-19 2.358055e-19 1.399417e-19 1.358648e-19 1.338713e-19
1245 3.525217e-19 3.442811e-18 2.877713e-18 2.339113e-18 2.617312e-19 2.996604e-19 2.353923e-19 1.396045e-19 1.355369e-19 1.335489e-19
1246 3.513032e-19 3.431418e-18 2.872651e-18 2.334362e-18 2.612815e-19 2.986998e-19 2.349805e-19 1.392682e-19 1.352102e-19 1.332276e-19
1247 3.500828e-19 3.420073e-18 2.867605e-18 2.329627e-18 2.608332e-19 2.977419e-19 2.345699e-19 1.389328e-19 1.348844e-19 1.329072e-19
1248 3.488649e-19 3.408776e-18 2.862574e-18 2.324908e-18 2.603863e-19 2.967863e-19 2.341607e-19 1.385981e-19 1.345597e-19 1.325880e-19
1249 3.476542e-19 3.397526e-18 2.857560e-18 2.320206e-18 2.599408e-19 2.958333e-19 2.337527e-19 1.382642e-19 1.342361e-19 1.322697e-19
1250 3.464552e-19 3.386320e-18 2.852560e-18 2.315520e-18 2.594967e-19 2.948829e-19 2.333460e-19 1.379312e-19 1.339135e-19 1.319525e-19
1251 3.452727e-19 3.375159e-18 2.847577e-18 2.310850e-18 2.590540e-19 2.939355e-19 2.329406e-19 1.375990e-19 1.335919e-19 1.316362e-19
1252 3.441114e-19 3.364042e-18 2.842608e-18 2.306196e-18 2.586126e-19 2.929911e-19 2.325364e-19 1.372678e-19 1.332714e-19 1.313210e-19
1253 3.429719e-19 3.352967e-18 2.837655e-18 2.301557e-18 2.581726e-19 2.920499e-19 2.321335e-19 1.369374e-19 1.329518e-19 1.310068e-19
1254 3.418490e-19 3.341937e-18 2.832718e-18 2.296934e-18 2.577340e-19 2.911122e-19 2.317319e-19 1.366080e-19 1.326333e-19 1.306936e-19
1255 3.407368e-19 3.330950e-18 2.827795e-18 2.292327e-18 2.572967e-19 2.901781e-19 2.313315e-19 1.362797e-19 1.323158e-19 1.303813e-19
1256 3.396293e-19 3.320008e-18 2.822888e-18 2.287734e-18 2.568608e-19 2.892478e-19 2.309323e-19 1.359523e-19 1.319993e-19 1.300701e-19
1257 3.385205e-19 3.309112e-18 2.817996e-18 2.283158e-18 2.564262e-19 2.883216e-19 2.305344e-19 1.356261e-19 1.316838e-19 1.297599e-19
1258 3.374046e-19 3.298261e-18 2.813119e-18 2.278596e-18 2.559930e-19 2.873995e-19 2.301377e-19 1.353009e-19 1.313693e-19 1.294506e-19
1259 3.362785e-19 3.287457e-18 2.808258e-18 2.274049e-18 2.555611e-19 2.864817e-19 2.297423e-19 1.349769e-19 1.310558e-19 1.291423e-19
1260 3.351456e-19 3.276699e-18 2.803411e-18 2.269517e-18 2.551305e-19 2.855686e-19 2.293481e-19 1.346540e-19 1.307433e-19 1.288349e-19
1261 3.340097e-19 3.265984e-18 2.798579e-18 2.265000e-18 2.547012e-19 2.846600e-19 2.289550e-19 1.343323e-19 1.304317e-19 1.285285e-19
1262 3.328747e-19 3.255313e-18 2.793761e-18 2.260497e-18 2.542733e-19 2.837560e-19 2.285632e-19 1.340118e-19 1.301212e-19 1.282231e-19
1263 3.317447e-19 3.244684e-18 2.788959e-18 2.256009e-18 2.538467e-19 2.828564e-19 2.281726e-19 1.336924e-19 1.298116e-19 1.279186e-19
1264 3.306234e-19 3.234097e-18 2.784171e-18 2.251535e-18 2.534213e-19 2.819609e-19 2.277832e-19 1.333741e-19 1.295029e-19 1.276151e-19
1265 3.295135e-19 3.223551e-18 2.779398e-18 2.247076e-18 2.529973e-19 2.810695e-19 2.273950e-19 1.330569e-19 1.291953e-19 1.273125e-19
1266 3.284136e-19 3.213046e-18 2.774640e-18 2.242631e-18 2.525746e-19 2.801819e-19 2.270080e-19 1.327408e-19 1.288885e-19 1.270109e-19
1267 3.273217e-19 3.202583e-18 2.769896e-18 2.238200e-18 2.521531e-19 2.792981e-19 2.266221e-19 1.324257e-19 1.285828e-19 1.267102e-19
1268 3.262357e-19 3.192163e-18 2.765166e-18 2.233782e-18 2.517330e-19 2.784179e-19 2.262375e-19 1.321116e-19 1.282779e-19 1.264104e-19
1269 3.251536e-19 3.181785e-18 2.760451e-18 2.229379e-18 2.513141e-19 2.775411e-19 2.258540e-19 1.317985e-19 1.279740e-19 1.261115e-19
1270 3.240734e-19 3.171451e-18 2.755750e-18 2.224989e-18 2.508965e-19 2.766675e-19 2.254716e-19 1.314864e-19 1.276711e-19 1.258135e-19
1271 3.229935e-19 3.161161e-18 2.751064e-18 2.220613e-18 2.504802e-19 2.757970e-19 2.250905e-19 1.311752e-19 1.273691e-19 1.255165e-19
1272 3.219143e-19 3.150914e-18 2.746391e-18 2.216251e-18 2.500651e-19 2.749295e-19 2.247105e-19 1.308649e-19 1.270680e-19 1.252204e-19
1273 3.208367e-19 3.140710e-18 2.741733e-18 2.211901e-18 2.496513e-19 2.740647e-19 2.243316e-19 1.305555e-19 1.267678e-19 1.249251e-19
1274 3.197615e-19 3.130547e-18 2.737089e-18 2.207566e-18 2.492387e-19 2.732027e-19 2.239539e-19 1.302470e-19 1.264685e-19 1.246308e-19
1275 3.186897e-19 3.120425e-18 2.732459e-18 2.203243e-18 2.488274e-19 2.723434e-19 2.235773e-19 1.299393e-19 1.261702e-19 1.243374e-19
1276 3.176220e-19 3.110343e-18 2.727843e-18 2.198933e-18 2.484174e-19 2.714868e-19 2.232018e-19 1.296325e-19 1.258727e-19 1.240448e-19
1277 3.165594e-19 3.100300e-18 2.723241e-18 2.194636e-18 2.480085e-19 2.706332e-19 2.228275e-19 1.293266e-19 1.255761e-19 1.237531e-19
1278 3.155024e-19 3.090295e-18 2.718653e-18 2.190353e-18 2.476009e-19 2.697824e-19 2.224543e-19 1.290216e-19 1.252805e-19 1.234623e-19
1279 3.144518e-19 3.080330e-18 2.714079e-18 2.186081e-18 2.471946e-19 2.689347e-19 2.220823e-19 1.287175e-19 1.249857e-19 1.231724e-19
1280 3.134080e-19 3.070405e-18 2.709518e-18 2.181823e-18 2.467894e-19 2.680899e-19 2.217113e-19 1.284143e-19 1.246919e-19 1.228834e-19
1281 3.123718e-19 3.060519e-18 2.704972e-18 2.177577e-18 2.463855e-19 2.672482e-19 2.213414e-19 1.281120e-19 1.243989e-19 1.225952e-19
1282 3.113436e-19 3.050674e-18 2.700438e-18 2.173344e-18 2.459828e-19 2.664097e-19 2.209727e-19 1.278106e-19 1.241067e-19 1.223079e-19
1283 3.103241e-19 3.040870e-18 2.695919e-18 2.169122e-18 2.455812e-19 2.655744e-19 2.206050e-19 1.275101e-19 1.238155e-19 1.220214e-19
1284 3.093119e-19 3.031106e-18 2.691413e-18 2.164914e-18 2.451809e-19 2.647423e-19 2.202385e-19 1.272105e-19 1.235251e-19 1.217358e-19
1285 3.083047e-19 3.021383e-18 2.686920e-18 2.160717e-18 2.447818e-19 2.639135e-19 2.198730e-19 1.269119e-19 1.232356e-19 1.214510e-19
1286 3.073000e-19 3.011699e-18 2.682441e-18 2.156532e-18 2.443839e-19 2.630881e-19 2.195086e-19 1.266141e-19 1.229469e-19 1.211671e-19
1287 3.062955e-19 3.002054e-18 2.677975e-18 2.152360e-18 2.439872e-19 2.622661e-19 2.191453e-19 1.263174e-19 1.226591e-19 1.208840e-19
1288 3.052887e-19 2.992447e-18 2.673523e-18 2.148199e-18 2.435917e-19 2.614474e-19 2.187831e-19 1.260215e-19 1.223722e-19 1.206018e-19
1289 3.042772e-19 2.982879e-18 2.669084e-18 2.144050e-18 2.431973e-19 2.606320e-19 2.184219e-19 1.257265e-19 1.220861e-19 1.203203e-19
1290 3.032613e-19 2.973348e-18 2.664658e-18 2.139912e-18 2.428041e-19 2.598197e-19 2.180618e-19 1.254324e-19 1.218008e-19 1.200397e-19
1291 3.022447e-19 2.963855e-18 2.660245e-18 2.135786e-18 2.424121e-19 2.590106e-19 2.177028e-19 1.251392e-19 1.215164e-19 1.197600e-19
1292 3.012310e-19 2.954400e-18 2.655846e-18 2.131672e-18 2.420212e-19 2.582044e-19 2.173448e-19 1.248468e-19 1.212328e-19 1.194810e-19
1293 3.002243e-19 2.944982e-18 2.651459e-18 2.127569e-18 2.416315e-19 2.574012e-19 2.169879e-19 1.245552e-19 1.209500e-19 1.192028e-19
1294 2.992282e-19 2.935602e-18 2.647086e-18 2.123478e-18 2.412430e-19 2.566009e-19 2.166320e-19 1.242645e-19 1.206681e-19 1.189255e-19
1295 2.982467e-19 2.926259e-18 2.642725e-18 2.119397e-18 2.408556e-19 2.558033e-19 2.162771e-19 1.239745e-19 1.203870e-19 1.186489e-19
1296 2.972813e-19 2.916954e-18 2.638377e-18 2.115328e-18 2.404693e-19 2.550085e-19 2.159233e-19 1.236853e-19 1.201067e-19 1.183732e-19
1297 2.963283e-19 2.907686e-18 2.634042e-18 2.111270e-18 2.400842e-19 2.542163e-19 2.155705e-19 1.233968e-19 1.198272e-19 1.180983e-19
1298 2.953829e-19 2.898454e-18 2.629720e-18 2.107223e-18 2.397003e-19 2.534267e-19 2.152188e-19 1.231091e-19 1.195485e-19 1.178241e-19
1299 2.944405e-19 2.889259e-18 2.625411e-18 2.103186e-18 2.393174e-19 2.526396e-19 2.148680e-19 1.228221e-19 1.192706e-19 1.175507e-19
1300 2.934963e-19 2.880100e-18 2.621114e-18 2.099161e-18 2.389357e-19 2.518549e-19 2.145183e-19 1.225359e-19 1.189935e-19 1.172781e-19
1301 2.925456e-19 2.870978e-18 2.616830e-18 2.095146e-18 2.385551e-19 2.510726e-19 2.141696e-19 1.222503e-19 1.187172e-19 1.170063e-19
1302 2.915848e-19 2.861891e-18 2.612559e-18 2.091142e-18 2.381757e-19 2.502927e-19 2.138219e-19 1.219654e-19 1.184417e-19 1.167353e-19
1303 2.906164e-19 2.852839e-18 2.608300e-18 2.087148e-18 2.377973e-19 2.495153e-19 2.134752e-19 1.216814e-19 1.181670e-19 1.164650e-19
1304 2.896454e-19 2.843823e-18 2.604054e-18 2.083165e-18 2.374201e-19 2.487403e-19 2.131295e-19 1.213980e-19 1.178931e-19 1.161955e-19
1305 2.886766e-19 2.834842e-18 2.599820e-18 2.079192e-18 2.370440e-19 2.479678e-19 2.127848e-19 1.211155e-19 1.176199e-19 1.159268e-19
