Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
838 1.105938e-18 9.577392e-18 1.883753e-17 3.336935e-18 1.682953e-18 8.159351e-19 1.118731e-18 5.503383e-19 5.229177e-19 5.126857e-19
839 1.100893e-18 9.537045e-18 1.877082e-17 3.323527e-18 1.677230e-18 8.124444e-19 1.114695e-18 5.481324e-19 5.208502e-19 5.106619e-19
840 1.095868e-18 9.497034e-18 1.870445e-17 3.310219e-18 1.671538e-18 8.089706e-19 1.110683e-18 5.459355e-19 5.187979e-19 5.086531e-19
841 1.090829e-18 9.457353e-18 1.863844e-17 3.297007e-18 1.665878e-18 8.055113e-19 1.106696e-18 5.437476e-19 5.167604e-19 5.066591e-19
842 1.085744e-18 9.417996e-18 1.857276e-17 3.283891e-18 1.660248e-18 8.020640e-19 1.102733e-18 5.415686e-19 5.147378e-19 5.046796e-19
843 1.080626e-18 9.378959e-18 1.850743e-17 3.270869e-18 1.654648e-18 7.986261e-19 1.098795e-18 5.393985e-19 5.127298e-19 5.027145e-19
844 1.075533e-18 9.340237e-18 1.844244e-17 3.257941e-18 1.649078e-18 7.951952e-19 1.094880e-18 5.372372e-19 5.107362e-19 5.007638e-19
845 1.070524e-18 9.301826e-18 1.837779e-17 3.245105e-18 1.643539e-18 7.917688e-19 1.090989e-18 5.350848e-19 5.087570e-19 4.988272e-19
846 1.065657e-18 9.263722e-18 1.831349e-17 3.232363e-18 1.638031e-18 7.883444e-19 1.087121e-18 5.329413e-19 5.067919e-19 4.969045e-19
847 1.060947e-18 9.225921e-18 1.824952e-17 3.219711e-18 1.632553e-18 7.849213e-19 1.083277e-18 5.308070e-19 5.048408e-19 4.949957e-19
848 1.056355e-18 9.188417e-18 1.818589e-17 3.207149e-18 1.627105e-18 7.815062e-19 1.079456e-18 5.286838e-19 5.029036e-19 4.931005e-19
849 1.051837e-18 9.151206e-18 1.812260e-17 3.194675e-18 1.621686e-18 7.781069e-19 1.075657e-18 5.265738e-19 5.009801e-19 4.912189e-19
850 1.047352e-18 9.114285e-18 1.805963e-17 3.182288e-18 1.616296e-18 7.747316e-19 1.071882e-18 5.244792e-19 4.990701e-19 4.893506e-19
851 1.042871e-18 9.077648e-18 1.799700e-17 3.169986e-18 1.610935e-18 7.713881e-19 1.068128e-18 5.224022e-19 4.971735e-19 4.874956e-19
852 1.038383e-18 9.041292e-18 1.793469e-17 3.157768e-18 1.605603e-18 7.680846e-19 1.064397e-18 5.203450e-19 4.952902e-19 4.856535e-19
853 1.033884e-18 9.005213e-18 1.787271e-17 3.145634e-18 1.600299e-18 7.648290e-19 1.060688e-18 5.183097e-19 4.934199e-19 4.838244e-19
854 1.029365e-18 8.969409e-18 1.781106e-17 3.133584e-18 1.595024e-18 7.616294e-19 1.057000e-18 5.162986e-19 4.915626e-19 4.820081e-19
855 1.024824e-18 8.933875e-18 1.774973e-17 3.121615e-18 1.589778e-18 7.584937e-19 1.053335e-18 5.143137e-19 4.897180e-19 4.802043e-19
856 1.020269e-18 8.898607e-18 1.768872e-17 3.109728e-18 1.584560e-18 7.554223e-19 1.049690e-18 5.123548e-19 4.878861e-19 4.784130e-19
857 1.015706e-18 8.863600e-18 1.762804e-17 3.097921e-18 1.579369e-18 7.524050e-19 1.046067e-18 5.104182e-19 4.860666e-19 4.766340e-19
858 1.011144e-18 8.828850e-18 1.756766e-17 3.086191e-18 1.574206e-18 7.494308e-19 1.042465e-18 5.085000e-19 4.842595e-19 4.748672e-19
859 1.006591e-18 8.794352e-18 1.750760e-17 3.074538e-18 1.569070e-18 7.464886e-19 1.038883e-18 5.065962e-19 4.824646e-19 4.731124e-19
860 1.002049e-18 8.760104e-18 1.744785e-17 3.062962e-18 1.563962e-18 7.435672e-19 1.035322e-18 5.047027e-19 4.806817e-19 4.713694e-19
861 9.975217e-19 8.726100e-18 1.738842e-17 3.051460e-18 1.558880e-18 7.406556e-19 1.031782e-18 5.028157e-19 4.789107e-19 4.696382e-19
862 9.930122e-19 8.692338e-18 1.732930e-17 3.040033e-18 1.553826e-18 7.377427e-19 1.028261e-18 5.009312e-19 4.771515e-19 4.679186e-19
863 9.885263e-19 8.658814e-18 1.727049e-17 3.028681e-18 1.548799e-18 7.348175e-19 1.024761e-18 4.990451e-19 4.754039e-19 4.662104e-19
864 9.840886e-19 8.625525e-18 1.721199e-17 3.017400e-18 1.543800e-18 7.318694e-19 1.021281e-18 4.971539e-19 4.736677e-19 4.645135e-19
865 9.797297e-19 8.592466e-18 1.715380e-17 3.006192e-18 1.538827e-18 7.288988e-19 1.017820e-18 4.952579e-19 4.719428e-19 4.628277e-19
866 9.754803e-19 8.559635e-18 1.709591e-17 2.995053e-18 1.533880e-18 7.259147e-19 1.014378e-18 4.933611e-19 4.702292e-19 4.611529e-19
867 9.713665e-19 8.527027e-18 1.703831e-17 2.983984e-18 1.528958e-18 7.229262e-19 1.010956e-18 4.914674e-19 4.685265e-19 4.594891e-19
868 9.673655e-19 8.494640e-18 1.698100e-17 2.972982e-18 1.524061e-18 7.199427e-19 1.007553e-18 4.895809e-19 4.668348e-19 4.578359e-19
869 9.634265e-19 8.462471e-18 1.692399e-17 2.962048e-18 1.519190e-18 7.169732e-19 1.004168e-18 4.877055e-19 4.651538e-19 4.561933e-19
870 9.594980e-19 8.430517e-18 1.686727e-17 2.951180e-18 1.514344e-18 7.140270e-19 1.000803e-18 4.858451e-19 4.634834e-19 4.545612e-19
871 9.555304e-19 8.398776e-18 1.681086e-17 2.940378e-18 1.509524e-18 7.111133e-19 9.974552e-19 4.840038e-19 4.618235e-19 4.529394e-19
872 9.515114e-19 8.367245e-18 1.675475e-17 2.929642e-18 1.504731e-18 7.082413e-19 9.941261e-19 4.821855e-19 4.601739e-19 4.513278e-19
873 9.474661e-19 8.335920e-18 1.669893e-17 2.918969e-18 1.499963e-18 7.054191e-19 9.908151e-19 4.803937e-19 4.585346e-19 4.497262e-19
874 9.434211e-19 8.304798e-18 1.664339e-17 2.908359e-18 1.495219e-18 7.026454e-19 9.875220e-19 4.786276e-19 4.569053e-19 4.481345e-19
875 9.394031e-19 8.273875e-18 1.658813e-17 2.897810e-18 1.490499e-18 6.999130e-19 9.842466e-19 4.768836e-19 4.552860e-19 4.465526e-19
876 9.354236e-19 8.243148e-18 1.653315e-17 2.887323e-18 1.485803e-18 6.972151e-19 9.809888e-19 4.751584e-19 4.536764e-19 4.449803e-19
877 9.314666e-19 8.212614e-18 1.647845e-17 2.876895e-18 1.481130e-18 6.945446e-19 9.777483e-19 4.734484e-19 4.520766e-19 4.434176e-19
878 9.275134e-19 8.182270e-18 1.642402e-17 2.866525e-18 1.476481e-18 6.918945e-19 9.745250e-19 4.717503e-19 4.504862e-19 4.418642e-19
879 9.235451e-19 8.152113e-18 1.636988e-17 2.856214e-18 1.471856e-18 6.892579e-19 9.713189e-19 4.700606e-19 4.489053e-19 4.403201e-19
880 9.195478e-19 8.122140e-18 1.631601e-17 2.845959e-18 1.467256e-18 6.866277e-19 9.681296e-19 4.683759e-19 4.473337e-19 4.387851e-19
881 9.155253e-19 8.092350e-18 1.626243e-17 2.835761e-18 1.462679e-18 6.839970e-19 9.649570e-19 4.666927e-19 4.457712e-19 4.372591e-19
882 9.114852e-19 8.062741e-18 1.620912e-17 2.825619e-18 1.458126e-18 6.813596e-19 9.618010e-19 4.650079e-19 4.442177e-19 4.357419e-19
883 9.074356e-19 8.033309e-18 1.615608e-17 2.815533e-18 1.453596e-18 6.787166e-19 9.586613e-19 4.633220e-19 4.426732e-19 4.342335e-19
884 9.033872e-19 8.004055e-18 1.610331e-17 2.805502e-18 1.449089e-18 6.760723e-19 9.555379e-19 4.616368e-19 4.411374e-19 4.327337e-19
885 8.993767e-19 7.974974e-18 1.605080e-17 2.795526e-18 1.444605e-18 6.734313e-19 9.524305e-19 4.599545e-19 4.396102e-19 4.312424e-19
886 8.954535e-19 7.946065e-18 1.599856e-17 2.785602e-18 1.440144e-18 6.707980e-19 9.493390e-19 4.582768e-19 4.380916e-19 4.297595e-19
887 8.916671e-19 7.917323e-18 1.594659e-17 2.775729e-18 1.435705e-18 6.681769e-19 9.462633e-19 4.566059e-19 4.365814e-19 4.282848e-19
888 8.880648e-19 7.888747e-18 1.589487e-17 2.765906e-18 1.431288e-18 6.655726e-19 9.432030e-19 4.549438e-19 4.350795e-19 4.268183e-19
889 8.846330e-19 7.860334e-18 1.584342e-17 2.756131e-18 1.426894e-18 6.629894e-19 9.401582e-19 4.532923e-19 4.335858e-19 4.253597e-19
890 8.812932e-19 7.832082e-18 1.579222e-17 2.746406e-18 1.422521e-18 6.604319e-19 9.371285e-19 4.516535e-19 4.321001e-19 4.239091e-19
891 8.779635e-19 7.803991e-18 1.574128e-17 2.736729e-18 1.418171e-18 6.579040e-19 9.341138e-19 4.500293e-19 4.306223e-19 4.224662e-19
892 8.745624e-19 7.776059e-18 1.569060e-17 2.727101e-18 1.413842e-18 6.554049e-19 9.311141e-19 4.484193e-19 4.291524e-19 4.210310e-19
893 8.710402e-19 7.748284e-18 1.564017e-17 2.717522e-18 1.409534e-18 6.529311e-19 9.281290e-19 4.468225e-19 4.276901e-19 4.196034e-19
894 8.674272e-19 7.720664e-18 1.558999e-17 2.707990e-18 1.405249e-18 6.504789e-19 9.251586e-19 4.452376e-19 4.262355e-19 4.181831e-19
895 8.637652e-19 7.693195e-18 1.554006e-17 2.698504e-18 1.400984e-18 6.480449e-19 9.222026e-19 4.436634e-19 4.247883e-19 4.167702e-19
896 8.600965e-19 7.665874e-18 1.549039e-17 2.689062e-18 1.396741e-18 6.456254e-19 9.192609e-19 4.420987e-19 4.233485e-19 4.153646e-19
897 8.564575e-19 7.638698e-18 1.544095e-17 2.679662e-18 1.392518e-18 6.432169e-19 9.163333e-19 4.405422e-19 4.219160e-19 4.139660e-19
898 8.528498e-19 7.611666e-18 1.539176e-17 2.670306e-18 1.388316e-18 6.408159e-19 9.134197e-19 4.389927e-19 4.204906e-19 4.125744e-19
899 8.492603e-19 7.584777e-18 1.534282e-17 2.660991e-18 1.384134e-18 6.384187e-19 9.105201e-19 4.374491e-19 4.190722e-19 4.111897e-19
900 8.456763e-19 7.558032e-18 1.529411e-17 2.651720e-18 1.379973e-18 6.360221e-19 9.076341e-19 4.359102e-19 4.176608e-19 4.098117e-19
901 8.420856e-19 7.531429e-18 1.524565e-17 2.642491e-18 1.375832e-18 6.336256e-19 9.047617e-19 4.343757e-19 4.162562e-19 4.084405e-19
902 8.384980e-19 7.504966e-18 1.519742e-17 2.633304e-18 1.371712e-18 6.312313e-19 9.019027e-19 4.328460e-19 4.148583e-19 4.070758e-19
903 8.349461e-19 7.478642e-18 1.514943e-17 2.624158e-18 1.367611e-18 6.288414e-19 8.990571e-19 4.313218e-19 4.134671e-19 4.057176e-19
904 8.314635e-19 7.452453e-18 1.510168e-17 2.615051e-18 1.363530e-18 6.264579e-19 8.962245e-19 4.298034e-19 4.120824e-19 4.043657e-19
905 8.280837e-19 7.426396e-18 1.505416e-17 2.605984e-18 1.359469e-18 6.240830e-19 8.934050e-19 4.282913e-19 4.107041e-19 4.030201e-19
906 8.248241e-19 7.400469e-18 1.500687e-17 2.596953e-18 1.355427e-18 6.217188e-19 8.905984e-19 4.267862e-19 4.093321e-19 4.016807e-19
907 8.216564e-19 7.374672e-18 1.495981e-17 2.587960e-18 1.351405e-18 6.193674e-19 8.878044e-19 4.252883e-19 4.079663e-19 4.003474e-19
908 8.185439e-19 7.349004e-18 1.491298e-17 2.579004e-18 1.347402e-18 6.170308e-19 8.850231e-19 4.237983e-19 4.066067e-19 3.990200e-19
909 8.154501e-19 7.323466e-18 1.486639e-17 2.570086e-18 1.343418e-18 6.147113e-19 8.822542e-19 4.223167e-19 4.052531e-19 3.976985e-19
910 8.123405e-19 7.298058e-18 1.482002e-17 2.561204e-18 1.339454e-18 6.124096e-19 8.794976e-19 4.208435e-19 4.039054e-19 3.963827e-19
911 8.092000e-19 7.272777e-18 1.477388e-17 2.552359e-18 1.335509e-18 6.101249e-19 8.767532e-19 4.193785e-19 4.025636e-19 3.950727e-19
912 8.060246e-19 7.247620e-18 1.472796e-17 2.543549e-18 1.331582e-18 6.078560e-19 8.740209e-19 4.179214e-19 4.012275e-19 3.937682e-19
913 8.028102e-19 7.222584e-18 1.468226e-17 2.534774e-18 1.327674e-18 6.056018e-19 8.713005e-19 4.164718e-19 3.998970e-19 3.924693e-19
914 7.995530e-19 7.197666e-18 1.463679e-17 2.526033e-18 1.323785e-18 6.033613e-19 8.685920e-19 4.150293e-19 3.985722e-19 3.911757e-19
915 7.962579e-19 7.172863e-18 1.459153e-17 2.517323e-18 1.319913e-18 6.011334e-19 8.658953e-19 4.135937e-19 3.972528e-19 3.898875e-19
916 7.929444e-19 7.148177e-18 1.454648e-17 2.508647e-18 1.316059e-18 5.989170e-19 8.632102e-19 4.121647e-19 3.959388e-19 3.886046e-19
917 7.896334e-19 7.123607e-18 1.450166e-17 2.500003e-18 1.312223e-18 5.967110e-19 8.605366e-19 4.107418e-19 3.946302e-19 3.873268e-19
918 7.863457e-19 7.099153e-18 1.445705e-17 2.491391e-18 1.308405e-18 5.945143e-19 8.578744e-19 4.093247e-19 3.933268e-19 3.860540e-19
919 7.830998e-19 7.074816e-18 1.441265e-17 2.482810e-18 1.304605e-18 5.923260e-19 8.552236e-19 4.079132e-19 3.920285e-19 3.847863e-19
920 7.798989e-19 7.050593e-18 1.436848e-17 2.474262e-18 1.300823e-18 5.901457e-19 8.525839e-19 4.065073e-19 3.907352e-19 3.835235e-19
921 7.767412e-19 7.026483e-18 1.432451e-17 2.465744e-18 1.297058e-18 5.879728e-19 8.499553e-19 4.051069e-19 3.894470e-19 3.822655e-19
922 7.736247e-19 7.002483e-18 1.428076e-17 2.457257e-18 1.293311e-18 5.858072e-19 8.473376e-19 4.037120e-19 3.881637e-19 3.810122e-19
923 7.705474e-19 6.978590e-18 1.423721e-17 2.448800e-18 1.289581e-18 5.836483e-19 8.447308e-19 4.023227e-19 3.868852e-19 3.797637e-19
924 7.675086e-19 6.954804e-18 1.419387e-17 2.440373e-18 1.285868e-18 5.814960e-19 8.421348e-19 4.009389e-19 3.856114e-19 3.785197e-19
925 7.645093e-19 6.931123e-18 1.415074e-17 2.431974e-18 1.282172e-18 5.793497e-19 8.395493e-19 3.995608e-19 3.843424e-19 3.772803e-19
926 7.615506e-19 6.907545e-18 1.410781e-17 2.423604e-18 1.278493e-18 5.772092e-19 8.369744e-19 3.981882e-19 3.830779e-19 3.760453e-19
927 7.586334e-19 6.884071e-18 1.406509e-17 2.415262e-18 1.274830e-18 5.750741e-19 8.344098e-19 3.968213e-19 3.818180e-19 3.748147e-19
928 7.557557e-19 6.860699e-18 1.402257e-17 2.406947e-18 1.271184e-18 5.729440e-19 8.318556e-19 3.954600e-19 3.805626e-19 3.735884e-19
929 7.528993e-19 6.837428e-18 1.398026e-17 2.398660e-18 1.267555e-18 5.708195e-19 8.293115e-19 3.941042e-19 3.793115e-19 3.723663e-19
930 7.500416e-19 6.814257e-18 1.393814e-17 2.390399e-18 1.263942e-18 5.687014e-19 8.267775e-19 3.927539e-19 3.780648e-19 3.711485e-19
931 7.471598e-19 6.791186e-18 1.389623e-17 2.382166e-18 1.260345e-18 5.665907e-19 8.242535e-19 3.914090e-19 3.768223e-19 3.699347e-19
932 7.442318e-19 6.768214e-18 1.385452e-17 2.373959e-18 1.256764e-18 5.644884e-19 8.217395e-19 3.900695e-19 3.755841e-19 3.687250e-19
933 7.412573e-19 6.745340e-18 1.381300e-17 2.365779e-18 1.253200e-18 5.623955e-19 8.192353e-19 3.887351e-19 3.743499e-19 3.675192e-19
934 7.382615e-19 6.722562e-18 1.377169e-17 2.357625e-18 1.249651e-18 5.603129e-19 8.167409e-19 3.874059e-19 3.731199e-19 3.663174e-19
935 7.352712e-19 6.699878e-18 1.373056e-17 2.349497e-18 1.246119e-18 5.582417e-19 8.142562e-19 3.860817e-19 3.718939e-19 3.651194e-19
936 7.323130e-19 6.677285e-18 1.368964e-17 2.341394e-18 1.242602e-18 5.561828e-19 8.117811e-19 3.847624e-19 3.706718e-19 3.639253e-19
937 7.294078e-19 6.654784e-18 1.364891e-17 2.333317e-18 1.239100e-18 5.541371e-19 8.093155e-19 3.834480e-19 3.694536e-19 3.627349e-19
938 7.265469e-19 6.632371e-18 1.360837e-17 2.325264e-18 1.235614e-18 5.521052e-19 8.068593e-19 3.821385e-19 3.682392e-19 3.615481e-19
939 7.237119e-19 6.610048e-18 1.356802e-17 2.317235e-18 1.232143e-18 5.500856e-19 8.044125e-19 3.808337e-19 3.670287e-19 3.603650e-19
940 7.208842e-19 6.587813e-18 1.352787e-17 2.309230e-18 1.228687e-18 5.480768e-19 8.019749e-19 3.795338e-19 3.658218e-19 3.591855e-19
941 7.180460e-19 6.565665e-18 1.348790e-17 2.301249e-18 1.225247e-18 5.460772e-19 7.995465e-19 3.782388e-19 3.646187e-19 3.580095e-19
942 7.151962e-19 6.543605e-18 1.344813e-17 2.293291e-18 1.221822e-18 5.440851e-19 7.971273e-19 3.769487e-19 3.634192e-19 3.568370e-19
943 7.123577e-19 6.521629e-18 1.340854e-17 2.285356e-18 1.218411e-18 5.420988e-19 7.947170e-19 3.756636e-19 3.622232e-19 3.556679e-19
944 7.095551e-19 6.499737e-18 1.336914e-17 2.277445e-18 1.215016e-18 5.401169e-19 7.923157e-19 3.743835e-19 3.610308e-19 3.545021e-19
945 7.068130e-19 6.477927e-18 1.332992e-17 2.269558e-18 1.211635e-18 5.381376e-19 7.899233e-19 3.731084e-19 3.598419e-19 3.533398e-19
946 7.041514e-19 6.456198e-18 1.329090e-17 2.261694e-18 1.208268e-18 5.361593e-19 7.875396e-19 3.718384e-19 3.586564e-19 3.521807e-19
947 7.015562e-19 6.434548e-18 1.325205e-17 2.253854e-18 1.204916e-18 5.341805e-19 7.851646e-19 3.705735e-19 3.574743e-19 3.510248e-19
948 6.989984e-19 6.412977e-18 1.321340e-17 2.246035e-18 1.201578e-18 5.322013e-19 7.827983e-19 3.693138e-19 3.562956e-19 3.498721e-19
949 6.964489e-19 6.391484e-18 1.317492e-17 2.238239e-18 1.198255e-18 5.302234e-19 7.804405e-19 3.680594e-19 3.551202e-19 3.487227e-19
950 6.938785e-19 6.370067e-18 1.313662e-17 2.230464e-18 1.194945e-18 5.282488e-19 7.780912e-19 3.668102e-19 3.539481e-19 3.475763e-19
951 6.912703e-19 6.348726e-18 1.309851e-17 2.222709e-18 1.191650e-18 5.262795e-19 7.757504e-19 3.655664e-19 3.527792e-19 3.464330e-19
952 6.886332e-19 6.327460e-18 1.306057e-17 2.214975e-18 1.188369e-18 5.243174e-19 7.734179e-19 3.643281e-19 3.516135e-19 3.452928e-19
953 6.859791e-19 6.306268e-18 1.302282e-17 2.207263e-18 1.185102e-18 5.223644e-19 7.710938e-19 3.630952e-19 3.504509e-19 3.441555e-19
954 6.833200e-19 6.285148e-18 1.298524e-17 2.199573e-18 1.181848e-18 5.204224e-19 7.687780e-19 3.618679e-19 3.492915e-19 3.430213e-19
955 6.806673e-19 6.264101e-18 1.294784e-17 2.191906e-18 1.178609e-18 5.184933e-19 7.664704e-19 3.606463e-19 3.481352e-19 3.418900e-19
956 6.780191e-19 6.243123e-18 1.291062e-17 2.184261e-18 1.175382e-18 5.165791e-19 7.641710e-19 3.594303e-19 3.469820e-19 3.407616e-19
957 6.753639e-19 6.222215e-18 1.287357e-17 2.176639e-18 1.172169e-18 5.146815e-19 7.618796e-19 3.582201e-19 3.458318e-19 3.396361e-19
958 6.726902e-19 6.201374e-18 1.283670e-17 2.169037e-18 1.168970e-18 5.127994e-19 7.595964e-19 3.570151e-19 3.446846e-19 3.385134e-19
959 6.699863e-19 6.180599e-18 1.280001e-17 2.161456e-18 1.165784e-18 5.109306e-19 7.573211e-19 3.558147e-19 3.435403e-19 3.373936e-19
960 6.672492e-19 6.159889e-18 1.276348e-17 2.153895e-18 1.162611e-18 5.090729e-19 7.550537e-19 3.546183e-19 3.423991e-19 3.362766e-19
961 6.645137e-19 6.139244e-18 1.272713e-17 2.146354e-18 1.159451e-18 5.072241e-19 7.527943e-19 3.534250e-19 3.412607e-19 3.351623e-19
962 6.618248e-19 6.118661e-18 1.269095e-17 2.138833e-18 1.156305e-18 5.053819e-19 7.505428e-19 3.522343e-19 3.401253e-19 3.340508e-19
963 6.592273e-19 6.098142e-18 1.265493e-17 2.131334e-18 1.153171e-18 5.035441e-19 7.482990e-19 3.510455e-19 3.389927e-19 3.329420e-19
964 6.567656e-19 6.077686e-18 1.261909e-17 2.123855e-18 1.150050e-18 5.017084e-19 7.460630e-19 3.498578e-19 3.378630e-19 3.318360e-19
965 6.544446e-19 6.057291e-18 1.258342e-17 2.116398e-18 1.146942e-18 4.998727e-19 7.438346e-19 3.486706e-19 3.367361e-19 3.307326e-19
966 6.522058e-19 6.036956e-18 1.254792e-17 2.108962e-18 1.143846e-18 4.980347e-19 7.416140e-19 3.474833e-19 3.356120e-19 3.296319e-19
967 6.499849e-19 6.016680e-18 1.251258e-17 2.101546e-18 1.140764e-18 4.961927e-19 7.394009e-19 3.462953e-19 3.344908e-19 3.285338e-19
968 6.477177e-19 5.996462e-18 1.247741e-17 2.094151e-18 1.137693e-18 4.943477e-19 7.371954e-19 3.451073e-19 3.333723e-19 3.274384e-19
969 6.453445e-19 5.976300e-18 1.244241e-17 2.086775e-18 1.134635e-18 4.925016e-19 7.349974e-19 3.439204e-19 3.322566e-19 3.263456e-19
970 6.428657e-19 5.956193e-18 1.240757e-17 2.079420e-18 1.131590e-18 4.906559e-19 7.328069e-19 3.427354e-19 3.311436e-19 3.252554e-19
971 6.403231e-19 5.936142e-18 1.237289e-17 2.072084e-18 1.128557e-18 4.888126e-19 7.306238e-19 3.415534e-19 3.300334e-19 3.241678e-19
972 6.377593e-19 5.916145e-18 1.233837e-17 2.064768e-18 1.125536e-18 4.869735e-19 7.284482e-19 3.403754e-19 3.289258e-19 3.230828e-19
973 6.352170e-19 5.896202e-18 1.230402e-17 2.057474e-18 1.122527e-18 4.851401e-19 7.262798e-19 3.392023e-19 3.278211e-19 3.220003e-19
974 6.327295e-19 5.876313e-18 1.226983e-17 2.050199e-18 1.119530e-18 4.833145e-19 7.241189e-19 3.380351e-19 3.267190e-19 3.209204e-19
975 6.302865e-19 5.856476e-18 1.223580e-17 2.042946e-18 1.116545e-18 4.814982e-19 7.219652e-19 3.368747e-19 3.256196e-19 3.198430e-19
976 6.278645e-19 5.836691e-18 1.220192e-17 2.035713e-18 1.113572e-18 4.796932e-19 7.198187e-19 3.357222e-19 3.245228e-19 3.187682e-19
977 6.254402e-19 5.816954e-18 1.216821e-17 2.028501e-18 1.110611e-18 4.779006e-19 7.176794e-19 3.345783e-19 3.234288e-19 3.176959e-19
978 6.229901e-19 5.797266e-18 1.213465e-17 2.021308e-18 1.107661e-18 4.761200e-19 7.155474e-19 3.334424e-19 3.223374e-19 3.166262e-19
979 6.205087e-19 5.777625e-18 1.210125e-17 2.014136e-18 1.104723e-18 4.743503e-19 7.134224e-19 3.323139e-19 3.212487e-19 3.155590e-19
980 6.180274e-19 5.758032e-18 1.206800e-17 2.006985e-18 1.101797e-18 4.725907e-19 7.113046e-19 3.311920e-19 3.201627e-19 3.144943e-19
981 6.155829e-19 5.738485e-18 1.203491e-17 1.999853e-18 1.098882e-18 4.708402e-19 7.091939e-19 3.300760e-19 3.190793e-19 3.134321e-19
982 6.132114e-19 5.718986e-18 1.200197e-17 1.992743e-18 1.095979e-18 4.690978e-19 7.070903e-19 3.289651e-19 3.179986e-19 3.123724e-19
983 6.109483e-19 5.699534e-18 1.196919e-17 1.985653e-18 1.093087e-18 4.673627e-19 7.049938e-19 3.278587e-19 3.169205e-19 3.113153e-19
984 6.087922e-19 5.680129e-18 1.193655e-17 1.978583e-18 1.090207e-18 4.656339e-19 7.029043e-19 3.267561e-19 3.158451e-19 3.102606e-19
985 6.067030e-19 5.660770e-18 1.190407e-17 1.971535e-18 1.087338e-18 4.639104e-19 7.008218e-19 3.256564e-19 3.147723e-19 3.092085e-19
986 6.046386e-19 5.641454e-18 1.187174e-17 1.964507e-18 1.084480e-18 4.621913e-19 6.987462e-19 3.245590e-19 3.137022e-19 3.081589e-19
987 6.025569e-19 5.622180e-18 1.183955e-17 1.957500e-18 1.081632e-18 4.604758e-19 6.966777e-19 3.234634e-19 3.126347e-19 3.071118e-19
988 6.004190e-19 5.602946e-18 1.180750e-17 1.950514e-18 1.078795e-18 4.587638e-19 6.946160e-19 3.223694e-19 3.115699e-19 3.060672e-19
989 5.982194e-19 5.583754e-18 1.177560e-17 1.943548e-18 1.075968e-18 4.570555e-19 6.925613e-19 3.212773e-19 3.105078e-19 3.050252e-19
990 5.959725e-19 5.564602e-18 1.174385e-17 1.936604e-18 1.073152e-18 4.553509e-19 6.905135e-19 3.201871e-19 3.094483e-19 3.039857e-19
991 5.936928e-19 5.545493e-18 1.171224e-17 1.929680e-18 1.070348e-18 4.536501e-19 6.884725e-19 3.190989e-19 3.083915e-19 3.029488e-19
992 5.913947e-19 5.526426e-18 1.168078e-17 1.922778e-18 1.067555e-18 4.519531e-19 6.864384e-19 3.180129e-19 3.073374e-19 3.019143e-19
993 5.890920e-19 5.507403e-18 1.164947e-17 1.915897e-18 1.064774e-18 4.502600e-19 6.844110e-19 3.169292e-19 3.062859e-19 3.008825e-19
994 5.867939e-19 5.488421e-18 1.161830e-17 1.909037e-18 1.062004e-18 4.485710e-19 6.823905e-19 3.158478e-19 3.052372e-19 2.998532e-19
995 5.845083e-19 5.469479e-18 1.158728e-17 1.902198e-18 1.059245e-18 4.468861e-19 6.803768e-19 3.147690e-19 3.041911e-19 2.988265e-19
996 5.822431e-19 5.450575e-18 1.155639e-17 1.895381e-18 1.056496e-18 4.452054e-19 6.783697e-19 3.136929e-19 3.031478e-19 2.978023e-19
997 5.800059e-19 5.431706e-18 1.152563e-17 1.888586e-18 1.053758e-18 4.435289e-19 6.763694e-19 3.126195e-19 3.021071e-19 2.967807e-19
998 5.778029e-19 5.412872e-18 1.149500e-17 1.881812e-18 1.051028e-18 4.418571e-19 6.743758e-19 3.115491e-19 3.010692e-19 2.957618e-19
999 5.756339e-19 5.394073e-18 1.146451e-17 1.875059e-18 1.048308e-18 4.401903e-19 6.723890e-19 3.104818e-19 3.000340e-19 2.947454e-19
1000 5.734979e-19 5.375311e-18 1.143415e-17 1.868329e-18 1.045598e-18 4.385289e-19 6.704088e-19 3.094180e-19 2.990016e-19 2.937317e-19
1001 5.713937e-19 5.356588e-18 1.140393e-17 1.861620e-18 1.042898e-18 4.368733e-19 6.684353e-19 3.083577e-19 2.979719e-19 2.927206e-19
1002 5.693202e-19 5.337907e-18 1.137384e-17 1.854933e-18 1.040209e-18 4.352239e-19 6.664685e-19 3.073014e-19 2.969450e-19 2.917122e-19
1003 5.672725e-19 5.319267e-18 1.134390e-17 1.848268e-18 1.037531e-18 4.335811e-19 6.645085e-19 3.062491e-19 2.959209e-19 2.907064e-19
1004 5.652382e-19 5.300666e-18 1.131409e-17 1.841625e-18 1.034863e-18 4.319453e-19 6.625551e-19 3.052010e-19 2.948996e-19 2.897033e-19
1005 5.632042e-19 5.282104e-18 1.128441e-17 1.835005e-18 1.032205e-18 4.303168e-19 6.606084e-19 3.041575e-19 2.938811e-19 2.887028e-19
1006 5.611574e-19 5.263576e-18 1.125486e-17 1.828407e-18 1.029558e-18 4.286962e-19 6.586684e-19 3.031187e-19 2.928654e-19 2.877051e-19
1007 5.590848e-19 5.245082e-18 1.122543e-17 1.821831e-18 1.026920e-18 4.270837e-19 6.567351e-19 3.020849e-19 2.918525e-19 2.867101e-19
