Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
1497 9.352678e-20 2.420788e-19 1.124413e-19 2.085466e-20 8.860334e-21 1.690208e-20 6.218404e-21 5.812959e-21
1498 9.331331e-20 2.413286e-19 1.121807e-19 2.079582e-20 8.840279e-21 1.685677e-20 6.203273e-21 5.798969e-21
1499 9.310856e-20 2.405810e-19 1.119209e-19 2.073725e-20 8.820276e-21 1.681167e-20 6.188196e-21 5.785031e-21
1500 9.290970e-20 2.398360e-19 1.116619e-19 2.067893e-20 8.800328e-21 1.676679e-20 6.173173e-21 5.771143e-21
1501 9.271385e-20 2.390936e-19 1.114036e-19 2.062084e-20 8.780437e-21 1.672212e-20 6.158201e-21 5.757306e-21
1502 9.251815e-20 2.383537e-19 1.111462e-19 2.056296e-20 8.760606e-21 1.667764e-20 6.143281e-21 5.743517e-21
1503 9.231974e-20 2.376165e-19 1.108895e-19 2.050528e-20 8.740839e-21 1.663335e-20 6.128411e-21 5.729776e-21
1504 9.211573e-20 2.368819e-19 1.106336e-19 2.044777e-20 8.721137e-21 1.658925e-20 6.113589e-21 5.716082e-21
1505 9.190335e-20 2.361499e-19 1.103785e-19 2.039042e-20 8.701504e-21 1.654532e-20 6.098815e-21 5.702434e-21
1506 9.168238e-20 2.354206e-19 1.101242e-19 2.033322e-20 8.681940e-21 1.650156e-20 6.084088e-21 5.688831e-21
1507 9.145577e-20 2.346938e-19 1.098707e-19 2.027617e-20 8.662441e-21 1.645797e-20 6.069406e-21 5.675271e-21
1508 9.122665e-20 2.339697e-19 1.096179e-19 2.021928e-20 8.643005e-21 1.641452e-20 6.054768e-21 5.661754e-21
1509 9.099814e-20 2.332481e-19 1.093660e-19 2.016256e-20 8.623627e-21 1.637122e-20 6.040174e-21 5.648278e-21
1510 9.077339e-20 2.325291e-19 1.091147e-19 2.010602e-20 8.604305e-21 1.632806e-20 6.025621e-21 5.634843e-21
1511 9.055551e-20 2.318127e-19 1.088643e-19 2.004965e-20 8.585036e-21 1.628503e-20 6.011109e-21 5.621447e-21
1512 9.034765e-20 2.310988e-19 1.086146e-19 1.999347e-20 8.565814e-21 1.624213e-20 5.996637e-21 5.608090e-21
1513 9.015151e-20 2.303874e-19 1.083656e-19 1.993747e-20 8.546640e-21 1.619933e-20 5.982204e-21 5.594770e-21
1514 8.996490e-20 2.296787e-19 1.081174e-19 1.988165e-20 8.527515e-21 1.615665e-20 5.967808e-21 5.581486e-21
1515 8.978495e-20 2.289725e-19 1.078699e-19 1.982599e-20 8.508441e-21 1.611407e-20 5.953449e-21 5.568238e-21
1516 8.960878e-20 2.282690e-19 1.076232e-19 1.977049e-20 8.489421e-21 1.607160e-20 5.939127e-21 5.555026e-21
1517 8.943350e-20 2.275681e-19 1.073772e-19 1.971511e-20 8.470459e-21 1.602924e-20 5.924845e-21 5.541851e-21
1518 8.925625e-20 2.268700e-19 1.071319e-19 1.965986e-20 8.451555e-21 1.598701e-20 5.910601e-21 5.528713e-21
1519 8.907413e-20 2.261745e-19 1.068874e-19 1.960472e-20 8.432714e-21 1.594490e-20 5.896399e-21 5.515615e-21
1520 8.888467e-20 2.254819e-19 1.066437e-19 1.954967e-20 8.413937e-21 1.590293e-20 5.882239e-21 5.502556e-21
1521 8.868839e-20 2.247920e-19 1.064006e-19 1.949476e-20 8.395224e-21 1.586111e-20 5.868122e-21 5.489537e-21
1522 8.848723e-20 2.241049e-19 1.061583e-19 1.944004e-20 8.376571e-21 1.581943e-20 5.854050e-21 5.476560e-21
1523 8.828313e-20 2.234205e-19 1.059168e-19 1.938555e-20 8.357976e-21 1.577792e-20 5.840022e-21 5.463625e-21
1524 8.807804e-20 2.227389e-19 1.056759e-19 1.933135e-20 8.339436e-21 1.573656e-20 5.826042e-21 5.450733e-21
1525 8.787392e-20 2.220601e-19 1.054358e-19 1.927749e-20 8.320949e-21 1.569539e-20 5.812109e-21 5.437884e-21
1526 8.767272e-20 2.213840e-19 1.051964e-19 1.922403e-20 8.302511e-21 1.565439e-20 5.798226e-21 5.425081e-21
1527 8.747634e-20 2.207107e-19 1.049577e-19 1.917101e-20 8.284120e-21 1.561358e-20 5.784392e-21 5.412323e-21
1528 8.728553e-20 2.200402e-19 1.047197e-19 1.911843e-20 8.265776e-21 1.557296e-20 5.770609e-21 5.399612e-21
1529 8.709950e-20 2.193725e-19 1.044824e-19 1.906624e-20 8.247481e-21 1.553254e-20 5.756879e-21 5.386949e-21
1530 8.691738e-20 2.187077e-19 1.042459e-19 1.901436e-20 8.229235e-21 1.549233e-20 5.743203e-21 5.374333e-21
1531 8.673828e-20 2.180458e-19 1.040100e-19 1.896272e-20 8.211043e-21 1.545233e-20 5.729579e-21 5.361766e-21
1532 8.656134e-20 2.173868e-19 1.037748e-19 1.891125e-20 8.192905e-21 1.541253e-20 5.716007e-21 5.349245e-21
1533 8.638568e-20 2.167309e-19 1.035404e-19 1.885989e-20 8.174824e-21 1.537291e-20 5.702485e-21 5.336769e-21
1534 8.621042e-20 2.160780e-19 1.033066e-19 1.880857e-20 8.156803e-21 1.533347e-20 5.689012e-21 5.324338e-21
1535 8.603485e-20 2.154281e-19 1.030736e-19 1.875724e-20 8.138842e-21 1.529420e-20 5.675585e-21 5.311949e-21
1536 8.585890e-20 2.147813e-19 1.028412e-19 1.870591e-20 8.120939e-21 1.525509e-20 5.662203e-21 5.299602e-21
1537 8.568267e-20 2.141376e-19 1.026095e-19 1.865462e-20 8.103093e-21 1.521612e-20 5.648865e-21 5.287295e-21
1538 8.550627e-20 2.134970e-19 1.023786e-19 1.860341e-20 8.085300e-21 1.517730e-20 5.635568e-21 5.275026e-21
1539 8.532979e-20 2.128594e-19 1.021483e-19 1.855230e-20 8.067558e-21 1.513860e-20 5.622311e-21 5.262794e-21
1540 8.515333e-20 2.122248e-19 1.019186e-19 1.850135e-20 8.049865e-21 1.510001e-20 5.609093e-21 5.250598e-21
1541 8.497700e-20 2.115933e-19 1.016897e-19 1.845057e-20 8.032217e-21 1.506154e-20 5.595912e-21 5.238437e-21
1542 8.480091e-20 2.109649e-19 1.014615e-19 1.840002e-20 8.014614e-21 1.502316e-20 5.582765e-21 5.226309e-21
1543 8.462533e-20 2.103394e-19 1.012339e-19 1.834968e-20 7.997053e-21 1.498487e-20 5.569652e-21 5.214213e-21
1544 8.445068e-20 2.097171e-19 1.010070e-19 1.829956e-20 7.979539e-21 1.494665e-20 5.556571e-21 5.202147e-21
1545 8.427739e-20 2.090978e-19 1.007808e-19 1.824962e-20 7.962073e-21 1.490851e-20 5.543520e-21 5.190110e-21
1546 8.410589e-20 2.084818e-19 1.005552e-19 1.819986e-20 7.944657e-21 1.487042e-20 5.530497e-21 5.178101e-21
1547 8.393661e-20 2.078688e-19 1.003303e-19 1.815025e-20 7.927294e-21 1.483240e-20 5.517504e-21 5.166120e-21
1548 8.376997e-20 2.072591e-19 1.001061e-19 1.810077e-20 7.909986e-21 1.479444e-20 5.504541e-21 5.154167e-21
1549 8.360641e-20 2.066526e-19 9.988258e-20 1.805142e-20 7.892736e-21 1.475655e-20 5.491609e-21 5.142245e-21
1550 8.344602e-20 2.060494e-19 9.965970e-20 1.800218e-20 7.875545e-21 1.471875e-20 5.478709e-21 5.130353e-21
1551 8.328784e-20 2.054493e-19 9.943748e-20 1.795305e-20 7.858410e-21 1.468103e-20 5.465843e-21 5.118492e-21
1552 8.313073e-20 2.048525e-19 9.921593e-20 1.790404e-20 7.841329e-21 1.464341e-20 5.453012e-21 5.106663e-21
1553 8.297350e-20 2.042589e-19 9.899503e-20 1.785518e-20 7.824298e-21 1.460589e-20 5.440217e-21 5.094866e-21
1554 8.281498e-20 2.036684e-19 9.877478e-20 1.780646e-20 7.807316e-21 1.456847e-20 5.427459e-21 5.083104e-21
1555 8.265402e-20 2.030810e-19 9.855519e-20 1.775790e-20 7.790378e-21 1.453118e-20 5.414739e-21 5.071375e-21
1556 8.248945e-20 2.024968e-19 9.833625e-20 1.770951e-20 7.773482e-21 1.449400e-20 5.402058e-21 5.059682e-21
1557 8.232016e-20 2.019155e-19 9.811795e-20 1.766129e-20 7.756625e-21 1.445695e-20 5.389418e-21 5.048025e-21
1558 8.214654e-20 2.013374e-19 9.790029e-20 1.761327e-20 7.739808e-21 1.442004e-20 5.376819e-21 5.036405e-21
1559 8.197022e-20 2.007623e-19 9.768329e-20 1.756544e-20 7.723032e-21 1.438327e-20 5.364264e-21 5.024822e-21
1560 8.179289e-20 2.001903e-19 9.746692e-20 1.751781e-20 7.706301e-21 1.434665e-20 5.351752e-21 5.013277e-21
1561 8.161622e-20 1.996213e-19 9.725120e-20 1.747038e-20 7.689616e-21 1.431018e-20 5.339285e-21 5.001772e-21
1562 8.144190e-20 1.990554e-19 9.703612e-20 1.742317e-20 7.672981e-21 1.427388e-20 5.326865e-21 4.990306e-21
1563 8.127163e-20 1.984926e-19 9.682168e-20 1.737617e-20 7.656399e-21 1.423773e-20 5.314489e-21 4.978879e-21
1564 8.110707e-20 1.979330e-19 9.660788e-20 1.732940e-20 7.639871e-21 1.420173e-20 5.302158e-21 4.967490e-21
1565 8.094931e-20 1.973764e-19 9.639472e-20 1.728286e-20 7.623400e-21 1.416586e-20 5.289868e-21 4.956138e-21
1566 8.079700e-20 1.968228e-19 9.618220e-20 1.723652e-20 7.606983e-21 1.413013e-20 5.277621e-21 4.944821e-21
1567 8.064815e-20 1.962723e-19 9.597032e-20 1.719037e-20 7.590619e-21 1.409452e-20 5.265412e-21 4.933539e-21
1568 8.050080e-20 1.957247e-19 9.575906e-20 1.714440e-20 7.574304e-21 1.405901e-20 5.253243e-21 4.922290e-21
1569 8.035295e-20 1.951801e-19 9.554843e-20 1.709858e-20 7.558036e-21 1.402362e-20 5.241110e-21 4.911073e-21
1570 8.020264e-20 1.946383e-19 9.533841e-20 1.705289e-20 7.541812e-21 1.398831e-20 5.229014e-21 4.899887e-21
1571 8.004788e-20 1.940993e-19 9.512902e-20 1.700731e-20 7.525630e-21 1.395310e-20 5.216952e-21 4.888731e-21
1572 7.988674e-20 1.935631e-19 9.492024e-20 1.696183e-20 7.509486e-21 1.391796e-20 5.204923e-21 4.877603e-21
1573 7.971906e-20 1.930297e-19 9.471207e-20 1.691642e-20 7.493381e-21 1.388289e-20 5.192926e-21 4.866503e-21
1574 7.954693e-20 1.924990e-19 9.450452e-20 1.687110e-20 7.477317e-21 1.384788e-20 5.180960e-21 4.855429e-21
1575 7.937260e-20 1.919710e-19 9.429758e-20 1.682587e-20 7.461294e-21 1.381292e-20 5.169022e-21 4.844380e-21
1576 7.919832e-20 1.914457e-19 9.409126e-20 1.678071e-20 7.445316e-21 1.377800e-20 5.157113e-21 4.833356e-21
1577 7.902635e-20 1.909231e-19 9.388555e-20 1.673564e-20 7.429385e-21 1.374312e-20 5.145230e-21 4.822354e-21
1578 7.885893e-20 1.904032e-19 9.368047e-20 1.669066e-20 7.413503e-21 1.370827e-20 5.133373e-21 4.811375e-21
1579 7.869831e-20 1.898859e-19 9.347600e-20 1.664576e-20 7.397671e-21 1.367345e-20 5.121542e-21 4.800418e-21
1580 7.854643e-20 1.893714e-19 9.327216e-20 1.660095e-20 7.381892e-21 1.363866e-20 5.109737e-21 4.789484e-21
1581 7.840272e-20 1.888594e-19 9.306893e-20 1.655622e-20 7.366164e-21 1.360393e-20 5.097960e-21 4.778574e-21
1582 7.826538e-20 1.883500e-19 9.286631e-20 1.651158e-20 7.350485e-21 1.356925e-20 5.086211e-21 4.767690e-21
1583 7.813264e-20 1.878431e-19 9.266430e-20 1.646703e-20 7.334852e-21 1.353463e-20 5.074491e-21 4.756831e-21
1584 7.800268e-20 1.873387e-19 9.246288e-20 1.642257e-20 7.319264e-21 1.350008e-20 5.062802e-21 4.745999e-21
1585 7.787373e-20 1.868367e-19 9.226206e-20 1.637820e-20 7.303716e-21 1.346561e-20 5.051143e-21 4.735195e-21
1586 7.774399e-20 1.863369e-19 9.206182e-20 1.633391e-20 7.288208e-21 1.343122e-20 5.039516e-21 4.724420e-21
1587 7.761166e-20 1.858395e-19 9.186216e-20 1.628972e-20 7.272735e-21 1.339692e-20 5.027922e-21 4.713674e-21
1588 7.747546e-20 1.853443e-19 9.166307e-20 1.624562e-20 7.257298e-21 1.336273e-20 5.016361e-21 4.702958e-21
1589 7.733553e-20 1.848512e-19 9.146456e-20 1.620165e-20 7.241897e-21 1.332864e-20 5.004834e-21 4.692273e-21
1590 7.719229e-20 1.843604e-19 9.126664e-20 1.615783e-20 7.226533e-21 1.329467e-20 4.993343e-21 4.681621e-21
1591 7.704615e-20 1.838717e-19 9.106930e-20 1.611420e-20 7.211210e-21 1.326082e-20 4.981887e-21 4.671001e-21
1592 7.689752e-20 1.833852e-19 9.087255e-20 1.607080e-20 7.195928e-21 1.322710e-20 4.970469e-21 4.660415e-21
1593 7.674680e-20 1.829007e-19 9.067640e-20 1.602764e-20 7.180690e-21 1.319352e-20 4.959088e-21 4.649864e-21
1594 7.659442e-20 1.824184e-19 9.048085e-20 1.598477e-20 7.165497e-21 1.316008e-20 4.947745e-21 4.639348e-21
1595 7.644078e-20 1.819381e-19 9.028590e-20 1.594222e-20 7.150351e-21 1.312678e-20 4.936441e-21 4.628867e-21
1596 7.628636e-20 1.814598e-19 9.009156e-20 1.589998e-20 7.135254e-21 1.309362e-20 4.925174e-21 4.618421e-21
1597 7.613170e-20 1.809836e-19 8.989782e-20 1.585801e-20 7.120203e-21 1.306058e-20 4.913943e-21 4.608007e-21
1598 7.597735e-20 1.805093e-19 8.970466e-20 1.581626e-20 7.105198e-21 1.302766e-20 4.902747e-21 4.597625e-21
1599 7.582384e-20 1.800369e-19 8.951207e-20 1.577468e-20 7.090238e-21 1.299485e-20 4.891585e-21 4.587273e-21
1600 7.567174e-20 1.795664e-19 8.932004e-20 1.573322e-20 7.075321e-21 1.296214e-20 4.880457e-21 4.576951e-21
1601 7.552159e-20 1.790977e-19 8.912856e-20 1.569182e-20 7.060448e-21 1.292952e-20 4.869361e-21 4.566658e-21
1602 7.537393e-20 1.786307e-19 8.893762e-20 1.565045e-20 7.045616e-21 1.289699e-20 4.858296e-21 4.556392e-21
1603 7.522925e-20 1.781655e-19 8.874721e-20 1.560906e-20 7.030825e-21 1.286453e-20 4.847262e-21 4.546153e-21
1604 7.508723e-20 1.777020e-19 8.855733e-20 1.556764e-20 7.016074e-21 1.283214e-20 4.836258e-21 4.535939e-21
1605 7.494705e-20 1.772401e-19 8.836799e-20 1.552622e-20 7.001363e-21 1.279981e-20 4.825282e-21 4.525749e-21
1606 7.480787e-20 1.767799e-19 8.817921e-20 1.548481e-20 6.986693e-21 1.276753e-20 4.814333e-21 4.515582e-21
1607 7.466887e-20 1.763213e-19 8.799098e-20 1.544344e-20 6.972063e-21 1.273529e-20 4.803412e-21 4.505438e-21
1608 7.452920e-20 1.758642e-19 8.780331e-20 1.540214e-20 6.957474e-21 1.270309e-20 4.792516e-21 4.495314e-21
1609 7.438804e-20 1.754087e-19 8.761623e-20 1.536092e-20 6.942925e-21 1.267091e-20 4.781644e-21 4.485210e-21
1610 7.424455e-20 1.749547e-19 8.742973e-20 1.531981e-20 6.928416e-21 1.263876e-20 4.770797e-21 4.475125e-21
1611 7.409810e-20 1.745021e-19 8.724383e-20 1.527883e-20 6.913948e-21 1.260661e-20 4.759973e-21 4.465058e-21
1612 7.394923e-20 1.740510e-19 8.705850e-20 1.523798e-20 6.899520e-21 1.257449e-20 4.749173e-21 4.455011e-21
1613 7.379891e-20 1.736014e-19 8.687375e-20 1.519725e-20 6.885132e-21 1.254240e-20 4.738398e-21 4.444983e-21
1614 7.364808e-20 1.731531e-19 8.668954e-20 1.515664e-20 6.870784e-21 1.251034e-20 4.727648e-21 4.434975e-21
1615 7.349769e-20 1.727061e-19 8.650587e-20 1.511613e-20 6.856477e-21 1.247832e-20 4.716925e-21 4.424989e-21
1616 7.334871e-20 1.722605e-19 8.632272e-20 1.507571e-20 6.842209e-21 1.244635e-20 4.706228e-21 4.415025e-21
1617 7.320207e-20 1.718162e-19 8.614008e-20 1.503539e-20 6.827982e-21 1.241442e-20 4.695558e-21 4.405083e-21
1618 7.305874e-20 1.713731e-19 8.595793e-20 1.499516e-20 6.813795e-21 1.238256e-20 4.684917e-21 4.395164e-21
1619 7.291935e-20 1.709313e-19 8.577625e-20 1.495500e-20 6.799647e-21 1.235076e-20 4.674304e-21 4.385270e-21
1620 7.278353e-20 1.704906e-19 8.559507e-20 1.491494e-20 6.785539e-21 1.231903e-20 4.663721e-21 4.375400e-21
1621 7.265069e-20 1.700512e-19 8.541439e-20 1.487499e-20 6.771469e-21 1.228738e-20 4.653168e-21 4.365556e-21
1622 7.252025e-20 1.696129e-19 8.523422e-20 1.483517e-20 6.757438e-21 1.225581e-20 4.642646e-21 4.355737e-21
1623 7.239162e-20 1.691758e-19 8.505458e-20 1.479548e-20 6.743444e-21 1.222433e-20 4.632155e-21 4.345946e-21
1624 7.226422e-20 1.687398e-19 8.487547e-20 1.475596e-20 6.729487e-21 1.219294e-20 4.621697e-21 4.336182e-21
1625 7.213747e-20 1.683049e-19 8.469692e-20 1.471661e-20 6.715567e-21 1.216166e-20 4.611271e-21 4.326446e-21
1626 7.201079e-20 1.678711e-19 8.451894e-20 1.467746e-20 6.701682e-21 1.213048e-20 4.600879e-21 4.316739e-21
1627 7.188364e-20 1.674383e-19 8.434152e-20 1.463850e-20 6.687834e-21 1.209942e-20 4.590520e-21 4.307062e-21
1628 7.175565e-20 1.670065e-19 8.416466e-20 1.459972e-20 6.674021e-21 1.206847e-20 4.580196e-21 4.297414e-21
1629 7.162645e-20 1.665758e-19 8.398833e-20 1.456111e-20 6.660246e-21 1.203762e-20 4.569904e-21 4.287794e-21
1630 7.149567e-20 1.661460e-19 8.381252e-20 1.452265e-20 6.646507e-21 1.200686e-20 4.559644e-21 4.278202e-21
1631 7.136293e-20 1.657172e-19 8.363721e-20 1.448432e-20 6.632807e-21 1.197620e-20 4.549415e-21 4.268636e-21
1632 7.122787e-20 1.652894e-19 8.346238e-20 1.444610e-20 6.619146e-21 1.194563e-20 4.539216e-21 4.259097e-21
1633 7.109012e-20 1.648625e-19 8.328801e-20 1.440799e-20 6.605524e-21 1.191514e-20 4.529047e-21 4.249582e-21
1634 7.094931e-20 1.644365e-19 8.311409e-20 1.436995e-20 6.591941e-21 1.188472e-20 4.518906e-21 4.240092e-21
1635 7.080552e-20 1.640113e-19 8.294060e-20 1.433199e-20 6.578399e-21 1.185438e-20 4.508793e-21 4.230626e-21
1636 7.065952e-20 1.635871e-19 8.276757e-20 1.429409e-20 6.564895e-21 1.182409e-20 4.498707e-21 4.221183e-21
1637 7.051213e-20 1.631637e-19 8.259500e-20 1.425628e-20 6.551431e-21 1.179387e-20 4.488647e-21 4.211761e-21
1638 7.036419e-20 1.627412e-19 8.242291e-20 1.421854e-20 6.538004e-21 1.176369e-20 4.478613e-21 4.202361e-21
1639 7.021653e-20 1.623195e-19 8.225132e-20 1.418087e-20 6.524614e-21 1.173356e-20 4.468603e-21 4.192982e-21
1640 7.006997e-20 1.618986e-19 8.208022e-20 1.414329e-20 6.511261e-21 1.170347e-20 4.458616e-21 4.183622e-21
1641 6.992534e-20 1.614786e-19 8.190965e-20 1.410579e-20 6.497943e-21 1.167342e-20 4.448653e-21 4.174281e-21
1642 6.978346e-20 1.610593e-19 8.173960e-20 1.406838e-20 6.484661e-21 1.164340e-20 4.438711e-21 4.164958e-21
1643 6.964463e-20 1.606409e-19 8.157009e-20 1.403105e-20 6.471413e-21 1.161339e-20 4.428790e-21 4.155653e-21
1644 6.950849e-20 1.602233e-19 8.140109e-20 1.399381e-20 6.458201e-21 1.158341e-20 4.418891e-21 4.146365e-21
1645 6.937462e-20 1.598064e-19 8.123259e-20 1.395664e-20 6.445023e-21 1.155345e-20 4.409012e-21 4.137094e-21
1646 6.924260e-20 1.593904e-19 8.106457e-20 1.391955e-20 6.431882e-21 1.152353e-20 4.399155e-21 4.127842e-21
1647 6.911201e-20 1.589750e-19 8.089702e-20 1.388253e-20 6.418776e-21 1.149364e-20 4.389321e-21 4.118609e-21
1648 6.898245e-20 1.585605e-19 8.072991e-20 1.384558e-20 6.405707e-21 1.146380e-20 4.379510e-21 4.109395e-21
1649 6.885350e-20 1.581467e-19 8.056324e-20 1.380869e-20 6.392674e-21 1.143401e-20 4.369722e-21 4.100203e-21
1650 6.872473e-20 1.577336e-19 8.039699e-20 1.377187e-20 6.379678e-21 1.140428e-20 4.359959e-21 4.091032e-21
1651 6.859583e-20 1.573212e-19 8.023114e-20 1.373511e-20 6.366720e-21 1.137461e-20 4.350221e-21 4.081883e-21
1652 6.846655e-20 1.569096e-19 8.006572e-20 1.369844e-20 6.353797e-21 1.134501e-20 4.340509e-21 4.072757e-21
1653 6.833666e-20 1.564986e-19 7.990072e-20 1.366188e-20 6.340910e-21 1.131549e-20 4.330823e-21 4.063655e-21
1654 6.820594e-20 1.560884e-19 7.973617e-20 1.362546e-20 6.328057e-21 1.128605e-20 4.321163e-21 4.054578e-21
1655 6.807414e-20 1.556789e-19 7.957208e-20 1.358918e-20 6.315238e-21 1.125670e-20 4.311532e-21 4.045526e-21
1656 6.794104e-20 1.552701e-19 7.940844e-20 1.355307e-20 6.302453e-21 1.122745e-20 4.301929e-21 4.036500e-21
1657 6.780641e-20 1.548620e-19 7.924528e-20 1.351715e-20 6.289700e-21 1.119830e-20 4.292354e-21 4.027501e-21
1658 6.767002e-20 1.544546e-19 7.908260e-20 1.348145e-20 6.276979e-21 1.116926e-20 4.282809e-21 4.018529e-21
1659 6.753201e-20 1.540479e-19 7.892041e-20 1.344595e-20 6.264289e-21 1.114034e-20 4.273294e-21 4.009586e-21
1660 6.739295e-20 1.536419e-19 7.875870e-20 1.341065e-20 6.251632e-21 1.111154e-20 4.263811e-21 4.000672e-21
1661 6.725343e-20 1.532366e-19 7.859744e-20 1.337552e-20 6.239008e-21 1.108286e-20 4.254358e-21 3.991788e-21
1662 6.711405e-20 1.528320e-19 7.843663e-20 1.334053e-20 6.226418e-21 1.105430e-20 4.244935e-21 3.982932e-21
1663 6.697539e-20 1.524281e-19 7.827627e-20 1.330566e-20 6.213862e-21 1.102586e-20 4.235543e-21 3.974105e-21
1664 6.683806e-20 1.520249e-19 7.811632e-20 1.327089e-20 6.201342e-21 1.099753e-20 4.226179e-21 3.965305e-21
1665 6.670264e-20 1.516224e-19 7.795679e-20 1.323619e-20 6.188858e-21 1.096931e-20 4.216845e-21 3.956532e-21
1666 6.656973e-20 1.512206e-19 7.779766e-20 1.320156e-20 6.176410e-21 1.094118e-20 4.207538e-21 3.947785e-21
1667 6.643947e-20 1.508195e-19 7.763892e-20 1.316696e-20 6.163999e-21 1.091316e-20 4.198259e-21 3.939064e-21
1668 6.631140e-20 1.504191e-19 7.748058e-20 1.313241e-20 6.151623e-21 1.088522e-20 4.189006e-21 3.930367e-21
1669 6.618502e-20 1.500195e-19 7.732265e-20 1.309791e-20 6.139283e-21 1.085737e-20 4.179780e-21 3.921695e-21
1670 6.605981e-20 1.496205e-19 7.716513e-20 1.306348e-20 6.126976e-21 1.082960e-20 4.170580e-21 3.913046e-21
1671 6.593526e-20 1.492223e-19 7.700803e-20 1.302911e-20 6.114701e-21 1.080190e-20 4.161404e-21 3.904420e-21
1672 6.581089e-20 1.488248e-19 7.685135e-20 1.299481e-20 6.102459e-21 1.077428e-20 4.152253e-21 3.895816e-21
1673 6.568616e-20 1.484281e-19 7.669509e-20 1.296060e-20 6.090246e-21 1.074672e-20 4.143126e-21 3.887234e-21
1674 6.556059e-20 1.480320e-19 7.653927e-20 1.292646e-20 6.078063e-21 1.071923e-20 4.134022e-21 3.878672e-21
1675 6.543385e-20 1.476367e-19 7.638389e-20 1.289242e-20 6.065910e-21 1.069179e-20 4.124940e-21 3.870131e-21
1676 6.530596e-20 1.472422e-19 7.622893e-20 1.285845e-20 6.053785e-21 1.066440e-20 4.115881e-21 3.861609e-21
1677 6.517696e-20 1.468484e-19 7.607440e-20 1.282457e-20 6.041692e-21 1.063706e-20 4.106843e-21 3.853106e-21
1678 6.504689e-20 1.464553e-19 7.592029e-20 1.279075e-20 6.029629e-21 1.060976e-20 4.097825e-21 3.844622e-21
1679 6.491581e-20 1.460630e-19 7.576659e-20 1.275700e-20 6.017599e-21 1.058250e-20 4.088830e-21 3.836156e-21
1680 6.478375e-20 1.456715e-19 7.561329e-20 1.272332e-20 6.005601e-21 1.055530e-20 4.079855e-21 3.827709e-21
1681 6.465077e-20 1.452807e-19 7.546040e-20 1.268968e-20 5.993637e-21 1.052815e-20 4.070903e-21 3.819281e-21
1682 6.451691e-20 1.448907e-19 7.530790e-20 1.265610e-20 5.981707e-21 1.050105e-20 4.061972e-21 3.810873e-21
1683 6.438228e-20 1.445014e-19 7.515579e-20 1.262257e-20 5.969811e-21 1.047401e-20 4.053064e-21 3.802484e-21
1684 6.424717e-20 1.441130e-19 7.500407e-20 1.258912e-20 5.957949e-21 1.044703e-20 4.044178e-21 3.794116e-21
1685 6.411189e-20 1.437253e-19 7.485274e-20 1.255576e-20 5.946121e-21 1.042011e-20 4.035316e-21 3.785768e-21
1686 6.397674e-20 1.433384e-19 7.470180e-20 1.252254e-20 5.934325e-21 1.039326e-20 4.026476e-21 3.777441e-21
1687 6.384205e-20 1.429524e-19 7.455125e-20 1.248947e-20 5.922561e-21 1.036648e-20 4.017660e-21 3.769136e-21
1688 6.370813e-20 1.425672e-19 7.440108e-20 1.245657e-20 5.910828e-21 1.033976e-20 4.008868e-21 3.760851e-21
1689 6.357527e-20 1.421828e-19 7.425130e-20 1.242389e-20 5.899125e-21 1.031313e-20 4.000099e-21 3.752588e-21
1690 6.344380e-20 1.417992e-19 7.410191e-20 1.239143e-20 5.887451e-21 1.028657e-20 3.991355e-21 3.744347e-21
1691 6.331394e-20 1.414166e-19 7.395290e-20 1.235922e-20 5.875806e-21 1.026008e-20 3.982635e-21 3.736128e-21
1692 6.318557e-20 1.410347e-19 7.380428e-20 1.232724e-20 5.864190e-21 1.023369e-20 3.973940e-21 3.727931e-21
1693 6.305850e-20 1.406538e-19 7.365604e-20 1.229546e-20 5.852604e-21 1.020737e-20 3.965271e-21 3.719758e-21
1694 6.293252e-20 1.402737e-19 7.350820e-20 1.226383e-20 5.841048e-21 1.018115e-20 3.956626e-21 3.711607e-21
1695 6.280743e-20 1.398945e-19 7.336074e-20 1.223233e-20 5.829523e-21 1.015501e-20 3.948007e-21 3.703480e-21
1696 6.268303e-20 1.395161e-19 7.321367e-20 1.220094e-20 5.818028e-21 1.012897e-20 3.939414e-21 3.695376e-21
1697 6.255912e-20 1.391387e-19 7.306699e-20 1.216961e-20 5.806565e-21 1.010302e-20 3.930845e-21 3.687296e-21
1698 6.243550e-20 1.387621e-19 7.292070e-20 1.213831e-20 5.795134e-21 1.007716e-20 3.922302e-21 3.679239e-21
1699 6.231197e-20 1.383864e-19 7.277480e-20 1.210703e-20 5.783736e-21 1.005139e-20 3.913784e-21 3.671206e-21
1700 6.218839e-20 1.380116e-19 7.262929e-20 1.207575e-20 5.772369e-21 1.002571e-20 3.905290e-21 3.663196e-21
1701 6.206464e-20 1.376377e-19 7.248415e-20 1.204449e-20 5.761034e-21 1.000012e-20 3.896820e-21 3.655209e-21
1702 6.194060e-20 1.372647e-19 7.233940e-20 1.201327e-20 5.749729e-21 9.974625e-21 3.888375e-21 3.647246e-21
1703 6.181613e-20 1.368927e-19 7.219501e-20 1.198210e-20 5.738455e-21 9.949220e-21 3.879954e-21 3.639306e-21
1704 6.169114e-20 1.365216e-19 7.205098e-20 1.195099e-20 5.727210e-21 9.923906e-21 3.871557e-21 3.631390e-21
