Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
133 1.714836e-15 2.231896e-15 3.359639e-16 6.209430e-16 2.779628e-17 3.809441e-16 2.660531e-17 2.590558e-17
134 1.665083e-15 2.174337e-15 3.262224e-16 6.034474e-16 2.698414e-17 3.703139e-16 2.582915e-17 2.515099e-17
135 1.617361e-15 2.118785e-15 3.168343e-16 5.865791e-16 2.620160e-17 3.600632e-16 2.508126e-17 2.442386e-17
136 1.571113e-15 2.065157e-15 3.077843e-16 5.703114e-16 2.544737e-17 3.501752e-16 2.436041e-17 2.372299e-17
137 1.526818e-15 2.013370e-15 2.990578e-16 5.546184e-16 2.472024e-17 3.406347e-16 2.366543e-17 2.304726e-17
138 1.483825e-15 1.963348e-15 2.906409e-16 5.394755e-16 2.401903e-17 3.314286e-16 2.299522e-17 2.239560e-17
139 1.442618e-15 1.915016e-15 2.825207e-16 5.248593e-16 2.334265e-17 3.225441e-16 2.234871e-17 2.176698e-17
140 1.402631e-15 1.868306e-15 2.746844e-16 5.107483e-16 2.269005e-17 3.139671e-16 2.172492e-17 2.116043e-17
141 1.364276e-15 1.823151e-15 2.671203e-16 4.971204e-16 2.206022e-17 3.056838e-16 2.112287e-17 2.057502e-17
142 1.327081e-15 1.779487e-15 2.598171e-16 4.839571e-16 2.145222e-17 2.976817e-16 2.054168e-17 2.000987e-17
143 1.291201e-15 1.737255e-15 2.527639e-16 4.712389e-16 2.086515e-17 2.899493e-16 1.998047e-17 1.946414e-17
144 1.256495e-15 1.696396e-15 2.459506e-16 4.589470e-16 2.029814e-17 2.824755e-16 1.943842e-17 1.893703e-17
145 1.223048e-15 1.656856e-15 2.393674e-16 4.470646e-16 1.975038e-17 2.752493e-16 1.891476e-17 1.842777e-17
146 1.190517e-15 1.618584e-15 2.330050e-16 4.355754e-16 1.922108e-17 2.682610e-16 1.840874e-17 1.793566e-17
147 1.159379e-15 1.581528e-15 2.268545e-16 4.244635e-16 1.870950e-17 2.615015e-16 1.791964e-17 1.745999e-17
148 1.128992e-15 1.545642e-15 2.209074e-16 4.137142e-16 1.821493e-17 2.549611e-16 1.744679e-17 1.700011e-17
149 1.099743e-15 1.510881e-15 2.151558e-16 4.033121e-16 1.773670e-17 2.486311e-16 1.698955e-17 1.655539e-17
150 1.071474e-15 1.477201e-15 2.095920e-16 3.932451e-16 1.727417e-17 2.425036e-16 1.654729e-17 1.612524e-17
151 1.043974e-15 1.444561e-15 2.042085e-16 3.834994e-16 1.682671e-17 2.365710e-16 1.611944e-17 1.570908e-17
152 1.017494e-15 1.412922e-15 1.989985e-16 3.740630e-16 1.639373e-17 2.308255e-16 1.570542e-17 1.530637e-17
153 9.917798e-16 1.382246e-15 1.939551e-16 3.649233e-16 1.597469e-17 2.252596e-16 1.530472e-17 1.491658e-17
154 9.669690e-16 1.352496e-15 1.890721e-16 3.560699e-16 1.556903e-17 2.198668e-16 1.491680e-17 1.453923e-17
155 9.428458e-16 1.323639e-15 1.843433e-16 3.474915e-16 1.517626e-17 2.146408e-16 1.454119e-17 1.417384e-17
156 9.194171e-16 1.295641e-15 1.797629e-16 3.391782e-16 1.479588e-17 2.095752e-16 1.417742e-17 1.381995e-17
157 8.968276e-16 1.268472e-15 1.753253e-16 3.311191e-16 1.442743e-17 2.046637e-16 1.382504e-17 1.347714e-17
158 8.748989e-16 1.242100e-15 1.710252e-16 3.233058e-16 1.407045e-17 1.999006e-16 1.348363e-17 1.314497e-17
159 8.536924e-16 1.216498e-15 1.668575e-16 3.157283e-16 1.372452e-17 1.952809e-16 1.315278e-17 1.282307e-17
160 8.330261e-16 1.191637e-15 1.628173e-16 3.083794e-16 1.338923e-17 1.907993e-16 1.283209e-17 1.251105e-17
161 8.130617e-16 1.167490e-15 1.588999e-16 3.012492e-16 1.306419e-17 1.864503e-16 1.252119e-17 1.220855e-17
162 7.937597e-16 1.144034e-15 1.551009e-16 2.943309e-16 1.274903e-17 1.822293e-16 1.221973e-17 1.191521e-17
163 7.748335e-16 1.121242e-15 1.514159e-16 2.876163e-16 1.244338e-17 1.781319e-16 1.192735e-17 1.163071e-17
164 7.566925e-16 1.099093e-15 1.478409e-16 2.810984e-16 1.214690e-17 1.741538e-16 1.164375e-17 1.135473e-17
165 7.390411e-16 1.077563e-15 1.443720e-16 2.747701e-16 1.185927e-17 1.702910e-16 1.136859e-17 1.108696e-17
166 7.218278e-16 1.056632e-15 1.410053e-16 2.686245e-16 1.158016e-17 1.665399e-16 1.110158e-17 1.082712e-17
167 7.053350e-16 1.036278e-15 1.377373e-16 2.626560e-16 1.130928e-17 1.628967e-16 1.084243e-17 1.057492e-17
168 6.890575e-16 1.016482e-15 1.345644e-16 2.568574e-16 1.104633e-17 1.593577e-16 1.059086e-17 1.033009e-17
169 6.733990e-16 9.972255e-16 1.314834e-16 2.512232e-16 1.079104e-17 1.559190e-16 1.034661e-17 1.009238e-17
