Ls TT EB_gmv TEB_gmv EB_iter EB_iter_ext TEB_iter TEB_iter_ext
884 6.710067e-19 4.616249e-20 4.282806e-20 1.428471e-20 1.187445e-20 1.369416e-20 1.150754e-20
885 6.680296e-19 4.597646e-20 4.265665e-20 1.423825e-20 1.183670e-20 1.364977e-20 1.147102e-20
886 6.650598e-19 4.579142e-20 4.248619e-20 1.419203e-20 1.179915e-20 1.360561e-20 1.143470e-20
887 6.620976e-19 4.560736e-20 4.231663e-20 1.414606e-20 1.176180e-20 1.356169e-20 1.139857e-20
888 6.591438e-19 4.542424e-20 4.214794e-20 1.410034e-20 1.172465e-20 1.351801e-20 1.136264e-20
889 6.562183e-19 4.524206e-20 4.198005e-20 1.405487e-20 1.168771e-20 1.347456e-20 1.132690e-20
890 6.533620e-19 4.506080e-20 4.181292e-20 1.400963e-20 1.165096e-20 1.343135e-20 1.129135e-20
891 6.506166e-19 4.488043e-20 4.164652e-20 1.396463e-20 1.161440e-20 1.338837e-20 1.125600e-20
892 6.480238e-19 4.470096e-20 4.148083e-20 1.391988e-20 1.157804e-20 1.334561e-20 1.122083e-20
893 6.455953e-19 4.452240e-20 4.131587e-20 1.387535e-20 1.154187e-20 1.330308e-20 1.118585e-20
894 6.432687e-19 4.434475e-20 4.115165e-20 1.383106e-20 1.150590e-20 1.326077e-20 1.115105e-20
895 6.409706e-19 4.416801e-20 4.098820e-20 1.378700e-20 1.147011e-20 1.321869e-20 1.111644e-20
896 6.386276e-19 4.399221e-20 4.082552e-20 1.374317e-20 1.143450e-20 1.317682e-20 1.108200e-20
897 6.361779e-19 4.381735e-20 4.066362e-20 1.369957e-20 1.139908e-20 1.313517e-20 1.104775e-20
898 6.336382e-19 4.364343e-20 4.050254e-20 1.365619e-20 1.136385e-20 1.309374e-20 1.101367e-20
899 6.310566e-19 4.347046e-20 4.034227e-20 1.361304e-20 1.132880e-20 1.305252e-20 1.097977e-20
900 6.284811e-19 4.329846e-20 4.018283e-20 1.357010e-20 1.129393e-20 1.301151e-20 1.094605e-20
901 6.259586e-19 4.312741e-20 4.002424e-20 1.352739e-20 1.125923e-20 1.297071e-20 1.091250e-20
902 6.235001e-19 4.295730e-20 3.986649e-20 1.348489e-20 1.122471e-20 1.293012e-20 1.087911e-20
903 6.210794e-19 4.278812e-20 3.970959e-20 1.344261e-20 1.119037e-20 1.288973e-20 1.084590e-20
904 6.186686e-19 4.261983e-20 3.955353e-20 1.340054e-20 1.115620e-20 1.284955e-20 1.081286e-20
905 6.162400e-19 4.245244e-20 3.939833e-20 1.335868e-20 1.112221e-20 1.280957e-20 1.077998e-20
906 6.137761e-19 4.228592e-20 3.924397e-20 1.331703e-20 1.108838e-20 1.276978e-20 1.074726e-20
907 6.112890e-19 4.212025e-20 3.909047e-20 1.327558e-20 1.105472e-20 1.273020e-20 1.071471e-20
908 6.087961e-19 4.195542e-20 3.893782e-20 1.323435e-20 1.102123e-20 1.269080e-20 1.068232e-20
909 6.063149e-19 4.179141e-20 3.878603e-20 1.319331e-20 1.098791e-20 1.265161e-20 1.065008e-20
910 6.038609e-19 4.162821e-20 3.863510e-20 1.315248e-20 1.095474e-20 1.261260e-20 1.061801e-20
911 6.014337e-19 4.146582e-20 3.848501e-20 1.311185e-20 1.092174e-20 1.257378e-20 1.058609e-20
912 5.990239e-19 4.130423e-20 3.833575e-20 1.307141e-20 1.088891e-20 1.253515e-20 1.055433e-20
913 5.966219e-19 4.114345e-20 3.818733e-20 1.303117e-20 1.085623e-20 1.249671e-20 1.052272e-20
914 5.942181e-19 4.098347e-20 3.803972e-20 1.299113e-20 1.082371e-20 1.245845e-20 1.049126e-20
915 5.918073e-19 4.082429e-20 3.789292e-20 1.295127e-20 1.079134e-20 1.242037e-20 1.045995e-20
916 5.893909e-19 4.066592e-20 3.774692e-20 1.291161e-20 1.075913e-20 1.238247e-20 1.042879e-20
917 5.869708e-19 4.050834e-20 3.760171e-20 1.287214e-20 1.072708e-20 1.234476e-20 1.039778e-20
918 5.845492e-19 4.035155e-20 3.745729e-20 1.283285e-20 1.069517e-20 1.230721e-20 1.036691e-20
919 5.821261e-19 4.019557e-20 3.731363e-20 1.279375e-20 1.066342e-20 1.226985e-20 1.033619e-20
920 5.796892e-19 4.004037e-20 3.717072e-20 1.275483e-20 1.063181e-20 1.223265e-20 1.030561e-20
921 5.772219e-19 3.988595e-20 3.702854e-20 1.271610e-20 1.060035e-20 1.219563e-20 1.027517e-20
922 5.747075e-19 3.973231e-20 3.688705e-20 1.267754e-20 1.056904e-20 1.215878e-20 1.024487e-20
923 5.721306e-19 3.957944e-20 3.674624e-20 1.263916e-20 1.053788e-20 1.212209e-20 1.021471e-20
924 5.695169e-19 3.942733e-20 3.660609e-20 1.260096e-20 1.050685e-20 1.208558e-20 1.018468e-20
925 5.669435e-19 3.927599e-20 3.646656e-20 1.256294e-20 1.047597e-20 1.204922e-20 1.015479e-20
926 5.644908e-19 3.912540e-20 3.632764e-20 1.252508e-20 1.044523e-20 1.201303e-20 1.012504e-20
927 5.622391e-19 3.897555e-20 3.618930e-20 1.248740e-20 1.041463e-20 1.197700e-20 1.009541e-20
928 5.602470e-19 3.882645e-20 3.605152e-20 1.244989e-20 1.038416e-20 1.194114e-20 1.006592e-20
929 5.584687e-19 3.867808e-20 3.591428e-20 1.241255e-20 1.035384e-20 1.190542e-20 1.003656e-20
930 5.568271e-19 3.853045e-20 3.577759e-20 1.237538e-20 1.032364e-20 1.186987e-20 1.000733e-20
931 5.552449e-19 3.838354e-20 3.564145e-20 1.233837e-20 1.029358e-20 1.183447e-20 9.978223e-21
932 5.536457e-19 3.823735e-20 3.550584e-20 1.230153e-20 1.026366e-20 1.179923e-20 9.949244e-21
933 5.519776e-19 3.809188e-20 3.537078e-20 1.226484e-20 1.023386e-20 1.176413e-20 9.920390e-21
934 5.502177e-19 3.794712e-20 3.523626e-20 1.222832e-20 1.020420e-20 1.172919e-20 9.891659e-21
935 5.483451e-19 3.780307e-20 3.510228e-20 1.219196e-20 1.017466e-20 1.169440e-20 9.863050e-21
936 5.463383e-19 3.765973e-20 3.496883e-20 1.215576e-20 1.014526e-20 1.165975e-20 9.834563e-21
937 5.441855e-19 3.751708e-20 3.483592e-20 1.211971e-20 1.011597e-20 1.162525e-20 9.806195e-21
938 5.419217e-19 3.737512e-20 3.470356e-20 1.208382e-20 1.008682e-20 1.159089e-20 9.777945e-21
939 5.395974e-19 3.723386e-20 3.457177e-20 1.204808e-20 1.005779e-20 1.155668e-20 9.749814e-21
940 5.372629e-19 3.709328e-20 3.444059e-20 1.201249e-20 1.002888e-20 1.152261e-20 9.721798e-21
941 5.349680e-19 3.695338e-20 3.431006e-20 1.197705e-20 1.000009e-20 1.148868e-20 9.693897e-21
942 5.327375e-19 3.681415e-20 3.418022e-20 1.194177e-20 9.971420e-21 1.145489e-20 9.666110e-21
943 5.305610e-19 3.667560e-20 3.405110e-20 1.190663e-20 9.942872e-21 1.142123e-20 9.638436e-21
944 5.284258e-19 3.653771e-20 3.392274e-20 1.187164e-20 9.914442e-21 1.138772e-20 9.610873e-21
945 5.263189e-19 3.640047e-20 3.379518e-20 1.183679e-20 9.886129e-21 1.135433e-20 9.583421e-21
946 5.242290e-19 3.626390e-20 3.366845e-20 1.180209e-20 9.857932e-21 1.132109e-20 9.556079e-21
947 5.221565e-19 3.612798e-20 3.354258e-20 1.176753e-20 9.829850e-21 1.128797e-20 9.528844e-21
948 5.201069e-19 3.599270e-20 3.341759e-20 1.173311e-20 9.801882e-21 1.125498e-20 9.501717e-21
949 5.180856e-19 3.585806e-20 3.329340e-20 1.169883e-20 9.774026e-21 1.122213e-20 9.474696e-21
950 5.160981e-19 3.572407e-20 3.316998e-20 1.166470e-20 9.746282e-21 1.118940e-20 9.447780e-21
951 5.141382e-19 3.559071e-20 3.304728e-20 1.163069e-20 9.718649e-21 1.115680e-20 9.420969e-21
952 5.121750e-19 3.545798e-20 3.292524e-20 1.159683e-20 9.691126e-21 1.112433e-20 9.394260e-21
953 5.101747e-19 3.532588e-20 3.280381e-20 1.156310e-20 9.663711e-21 1.109198e-20 9.367654e-21
954 5.081033e-19 3.519440e-20 3.268295e-20 1.152951e-20 9.636404e-21 1.105976e-20 9.341148e-21
955 5.059313e-19 3.506355e-20 3.256260e-20 1.149605e-20 9.609204e-21 1.102766e-20 9.314743e-21
956 5.036960e-19 3.493331e-20 3.244270e-20 1.146272e-20 9.582110e-21 1.099568e-20 9.288438e-21
957 5.014847e-19 3.480368e-20 3.232323e-20 1.142952e-20 9.555120e-21 1.096382e-20 9.262230e-21
958 4.993861e-19 3.467467e-20 3.220415e-20 1.139645e-20 9.528234e-21 1.093209e-20 9.236120e-21
959 4.974888e-19 3.454626e-20 3.208546e-20 1.136351e-20 9.501451e-21 1.090047e-20 9.210107e-21
960 4.958512e-19 3.441845e-20 3.196715e-20 1.133069e-20 9.474771e-21 1.086896e-20 9.184189e-21
961 4.944012e-19 3.429125e-20 3.184922e-20 1.129801e-20 9.448191e-21 1.083758e-20 9.158366e-21
962 4.930315e-19 3.416464e-20 3.173167e-20 1.126545e-20 9.421712e-21 1.080631e-20 9.132636e-21
963 4.916347e-19 3.403862e-20 3.161449e-20 1.123301e-20 9.395332e-21 1.077515e-20 9.107000e-21
964 4.901044e-19 3.391320e-20 3.149767e-20 1.120070e-20 9.369051e-21 1.074411e-20 9.081456e-21
965 4.883954e-19 3.378836e-20 3.138121e-20 1.116850e-20 9.342868e-21 1.071318e-20 9.056004e-21
966 4.865609e-19 3.366410e-20 3.126510e-20 1.113643e-20 9.316782e-21 1.068236e-20 9.030642e-21
967 4.846633e-19 3.354043e-20 3.114934e-20 1.110448e-20 9.290792e-21 1.065165e-20 9.005371e-21
968 4.827647e-19 3.341733e-20 3.103397e-20 1.107265e-20 9.264897e-21 1.062105e-20 8.980188e-21
969 4.809233e-19 3.329480e-20 3.091902e-20 1.104094e-20 9.239097e-21 1.059056e-20 8.955093e-21
970 4.791483e-19 3.317284e-20 3.080453e-20 1.100935e-20 9.213390e-21 1.056018e-20 8.930087e-21
971 4.774142e-19 3.305144e-20 3.069053e-20 1.097787e-20 9.187777e-21 1.052991e-20 8.905167e-21
972 4.756952e-19 3.293060e-20 3.057707e-20 1.094651e-20 9.162256e-21 1.049974e-20 8.880333e-21
973 4.739655e-19 3.281031e-20 3.046418e-20 1.091526e-20 9.136827e-21 1.046968e-20 8.855585e-21
974 4.722034e-19 3.269058e-20 3.035189e-20 1.088413e-20 9.111488e-21 1.043972e-20 8.830922e-21
975 4.704083e-19 3.257138e-20 3.024025e-20 1.085311e-20 9.086240e-21 1.040987e-20 8.806343e-21
976 4.685853e-19 3.245272e-20 3.012929e-20 1.082220e-20 9.061082e-21 1.038012e-20 8.781847e-21
977 4.667401e-19 3.233461e-20 3.001905e-20 1.079141e-20 9.036012e-21 1.035047e-20 8.757435e-21
978 4.648779e-19 3.221702e-20 2.990949e-20 1.076073e-20 9.011030e-21 1.032092e-20 8.733104e-21
979 4.630055e-19 3.209996e-20 2.980058e-20 1.073015e-20 8.986136e-21 1.029148e-20 8.708856e-21
980 4.611321e-19 3.198344e-20 2.969231e-20 1.069969e-20 8.961329e-21 1.026213e-20 8.684688e-21
981 4.592676e-19 3.186744e-20 2.958464e-20 1.066933e-20 8.936609e-21 1.023288e-20 8.660601e-21
982 4.574215e-19 3.175196e-20 2.947753e-20 1.063908e-20 8.911974e-21 1.020374e-20 8.636594e-21
983 4.556033e-19 3.163701e-20 2.937097e-20 1.060894e-20 8.887424e-21 1.017469e-20 8.612666e-21
984 4.538149e-19 3.152258e-20 2.926491e-20 1.057891e-20 8.862958e-21 1.014574e-20 8.588818e-21
985 4.520502e-19 3.140867e-20 2.915934e-20 1.054898e-20 8.838577e-21 1.011688e-20 8.565047e-21
986 4.503025e-19 3.129527e-20 2.905422e-20 1.051915e-20 8.814279e-21 1.008813e-20 8.541354e-21
987 4.485652e-19 3.118239e-20 2.894952e-20 1.048943e-20 8.790064e-21 1.005947e-20 8.517739e-21
988 4.468336e-19 3.107002e-20 2.884524e-20 1.045982e-20 8.765931e-21 1.003090e-20 8.494201e-21
989 4.451202e-19 3.095816e-20 2.874136e-20 1.043030e-20 8.741881e-21 1.000243e-20 8.470738e-21
990 4.434481e-19 3.084681e-20 2.863789e-20 1.040089e-20 8.717911e-21 9.974051e-21 8.447352e-21
991 4.418404e-19 3.073596e-20 2.853482e-20 1.037159e-20 8.694023e-21 9.945767e-21 8.424042e-21
992 4.403203e-19 3.062560e-20 2.843215e-20 1.034238e-20 8.670214e-21 9.917576e-21 8.400806e-21
993 4.389017e-19 3.051575e-20 2.832986e-20 1.031327e-20 8.646486e-21 9.889478e-21 8.377645e-21
994 4.375503e-19 3.040639e-20 2.822795e-20 1.028427e-20 8.622837e-21 9.861472e-21 8.354558e-21
995 4.362160e-19 3.029752e-20 2.812642e-20 1.025536e-20 8.599267e-21 9.833558e-21 8.331545e-21
996 4.348486e-19 3.018914e-20 2.802525e-20 1.022655e-20 8.575776e-21 9.805735e-21 8.308606e-21
997 4.333980e-19 3.008124e-20 2.792446e-20 1.019785e-20 8.552362e-21 9.778003e-21 8.285739e-21
998 4.318345e-19 2.997382e-20 2.782403e-20 1.016924e-20 8.529027e-21 9.750361e-21 8.262946e-21
999 4.301908e-19 2.986689e-20 2.772398e-20 1.014072e-20 8.505769e-21 9.722809e-21 8.240225e-21
1000 4.285112e-19 2.976043e-20 2.762431e-20 1.011231e-20 8.482587e-21 9.695346e-21 8.217575e-21
1001 4.268399e-19 2.965445e-20 2.752503e-20 1.008399e-20 8.459482e-21 9.667973e-21 8.194998e-21
1002 4.252211e-19 2.954894e-20 2.742615e-20 1.005577e-20 8.436454e-21 9.640688e-21 8.172492e-21
1003 4.236738e-19 2.944391e-20 2.732766e-20 1.002764e-20 8.413501e-21 9.613492e-21 8.150057e-21
1004 4.221687e-19 2.933934e-20 2.722959e-20 9.999608e-21 8.390624e-21 9.586384e-21 8.127692e-21
1005 4.206713e-19 2.923523e-20 2.713193e-20 9.971671e-21 8.367822e-21 9.559364e-21 8.105399e-21
1006 4.191466e-19 2.913159e-20 2.703469e-20 9.943829e-21 8.345094e-21 9.532431e-21 8.083175e-21
1007 4.175608e-19 2.902841e-20 2.693787e-20 9.916080e-21 8.322441e-21 9.505585e-21 8.061022e-21
1008 4.159080e-19 2.892569e-20 2.684150e-20 9.888426e-21 8.299863e-21 9.478825e-21 8.038938e-21
1009 4.142194e-19 2.882342e-20 2.674556e-20 9.860865e-21 8.277358e-21 9.452153e-21 8.016924e-21
1010 4.125292e-19 2.872161e-20 2.665006e-20 9.833397e-21 8.254926e-21 9.425566e-21 7.994979e-21
1011 4.108713e-19 2.862025e-20 2.655501e-20 9.806021e-21 8.232568e-21 9.399066e-21 7.973103e-21
1012 4.092785e-19 2.851934e-20 2.646043e-20 9.778738e-21 8.210283e-21 9.372651e-21 7.951296e-21
1013 4.077548e-19 2.841887e-20 2.636630e-20 9.751546e-21 8.188071e-21 9.346321e-21 7.929558e-21
1014 4.062761e-19 2.831885e-20 2.627264e-20 9.724447e-21 8.165932e-21 9.320077e-21 7.907888e-21
1015 4.048170e-19 2.821926e-20 2.617945e-20 9.697438e-21 8.143864e-21 9.293918e-21 7.886287e-21
1016 4.033521e-19 2.812012e-20 2.608675e-20 9.670520e-21 8.121869e-21 9.267843e-21 7.864753e-21
1017 4.018581e-19 2.802141e-20 2.599452e-20 9.643693e-21 8.099945e-21 9.241853e-21 7.843288e-21
1018 4.003424e-19 2.792314e-20 2.590278e-20 9.616957e-21 8.078093e-21 9.215948e-21 7.821890e-21
1019 3.988362e-19 2.782530e-20 2.581150e-20 9.590310e-21 8.056312e-21 9.190126e-21 7.800560e-21
1020 3.973715e-19 2.772789e-20 2.572066e-20 9.563753e-21 8.034603e-21 9.164389e-21 7.779297e-21
1021 3.959801e-19 2.763091e-20 2.563024e-20 9.537286e-21 8.012964e-21 9.138735e-21 7.758102e-21
1022 3.946899e-19 2.753436e-20 2.554023e-20 9.510908e-21 7.991396e-21 9.113165e-21 7.736974e-21
1023 3.934810e-19 2.743824e-20 2.545060e-20 9.484620e-21 7.969899e-21 9.087678e-21 7.715913e-21
1024 3.923020e-19 2.734254e-20 2.536132e-20 9.458420e-21 7.948472e-21 9.062275e-21 7.694919e-21
1025 3.911010e-19 2.724728e-20 2.527239e-20 9.432308e-21 7.927116e-21 9.036955e-21 7.673992e-21
1026 3.898261e-19 2.715243e-20 2.518378e-20 9.406285e-21 7.905829e-21 9.011718e-21 7.653131e-21
1027 3.884313e-19 2.705801e-20 2.509548e-20 9.380350e-21 7.884612e-21 8.986564e-21 7.632338e-21
1028 3.869286e-19 2.696401e-20 2.500746e-20 9.354503e-21 7.863466e-21 8.961493e-21 7.611611e-21
1029 3.853644e-19 2.687044e-20 2.491972e-20 9.328744e-21 7.842388e-21 8.936505e-21 7.590951e-21
1030 3.837851e-19 2.677728e-20 2.483227e-20 9.303073e-21 7.821381e-21 8.911599e-21 7.570357e-21
1031 3.822376e-19 2.668453e-20 2.474512e-20 9.277488e-21 7.800442e-21 8.886776e-21 7.549829e-21
1032 3.807641e-19 2.659220e-20 2.465827e-20 9.251991e-21 7.779573e-21 8.862035e-21 7.529368e-21
1033 3.793654e-19 2.650027e-20 2.457173e-20 9.226581e-21 7.758773e-21 8.837376e-21 7.508973e-21
1034 3.780192e-19 2.640875e-20 2.448550e-20 9.201258e-21 7.738042e-21 8.812800e-21 7.488644e-21
1035 3.767030e-19 2.631764e-20 2.439959e-20 9.176021e-21 7.717379e-21 8.788306e-21 7.468382e-21
1036 3.753941e-19 2.622692e-20 2.431400e-20 9.150871e-21 7.696786e-21 8.763895e-21 7.448185e-21
1037 3.740708e-19 2.613660e-20 2.422874e-20 9.125807e-21 7.676261e-21 8.739565e-21 7.428055e-21
1038 3.727190e-19 2.604668e-20 2.414381e-20 9.100830e-21 7.655805e-21 8.715317e-21 7.407991e-21
1039 3.713289e-19 2.595715e-20 2.405923e-20 9.075938e-21 7.635417e-21 8.691152e-21 7.387993e-21
1040 3.698909e-19 2.586801e-20 2.397501e-20 9.051133e-21 7.615098e-21 8.667068e-21 7.368060e-21
1041 3.683953e-19 2.577926e-20 2.389116e-20 9.026413e-21 7.594847e-21 8.643066e-21 7.348194e-21
1042 3.668354e-19 2.569090e-20 2.380771e-20 9.001779e-21 7.574664e-21 8.619146e-21 7.328394e-21
1043 3.652363e-19 2.560293e-20 2.372467e-20 8.977231e-21 7.554549e-21 8.595308e-21 7.308660e-21
1044 3.636428e-19 2.551533e-20 2.364205e-20 8.952768e-21 7.534502e-21 8.571552e-21 7.288992e-21
1045 3.620998e-19 2.542812e-20 2.355988e-20 8.928390e-21 7.514524e-21 8.547877e-21 7.269390e-21
1046 3.606526e-19 2.534129e-20 2.347816e-20 8.904097e-21 7.494613e-21 8.524285e-21 7.249854e-21
1047 3.593423e-19 2.525484e-20 2.339693e-20 8.879890e-21 7.474771e-21 8.500774e-21 7.230383e-21
1048 3.581620e-19 2.516877e-20 2.331618e-20 8.855768e-21 7.454996e-21 8.477344e-21 7.210979e-21
1049 3.570700e-19 2.508307e-20 2.323595e-20 8.831730e-21 7.435289e-21 8.453997e-21 7.191641e-21
1050 3.560241e-19 2.499774e-20 2.315620e-20 8.807778e-21 7.415649e-21 8.430731e-21 7.172369e-21
1051 3.549819e-19 2.491278e-20 2.307692e-20 8.783910e-21 7.396078e-21 8.407547e-21 7.153162e-21
1052 3.539026e-19 2.482820e-20 2.299807e-20 8.760126e-21 7.376573e-21 8.384444e-21 7.134022e-21
1053 3.527705e-19 2.474399e-20 2.291962e-20 8.736427e-21 7.357137e-21 8.361423e-21 7.114948e-21
1054 3.515921e-19 2.466014e-20 2.284154e-20 8.712813e-21 7.337768e-21 8.338484e-21 7.095940e-21
1055 3.503749e-19 2.457666e-20 2.276380e-20 8.689283e-21 7.318467e-21 8.315627e-21 7.076997e-21
1056 3.491261e-19 2.449355e-20 2.268638e-20 8.665837e-21 7.299233e-21 8.292851e-21 7.058121e-21
1057 3.478529e-19 2.441080e-20 2.260923e-20 8.642476e-21 7.280066e-21 8.270157e-21 7.039311e-21
1058 3.465613e-19 2.432841e-20 2.253234e-20 8.619198e-21 7.260967e-21 8.247544e-21 7.020568e-21
1059 3.452559e-19 2.424639e-20 2.245567e-20 8.596005e-21 7.241935e-21 8.225013e-21 7.001890e-21
1060 3.439413e-19 2.416472e-20 2.237920e-20 8.572896e-21 7.222971e-21 8.202564e-21 6.983278e-21
1061 3.426218e-19 2.408341e-20 2.230293e-20 8.549870e-21 7.204074e-21 8.180197e-21 6.964733e-21
1062 3.413019e-19 2.400247e-20 2.222688e-20 8.526928e-21 7.185244e-21 8.157911e-21 6.946254e-21
1063 3.399875e-19 2.392187e-20 2.215107e-20 8.504070e-21 7.166481e-21 8.135707e-21 6.927841e-21
1064 3.386863e-19 2.384163e-20 2.207552e-20 8.481296e-21 7.147786e-21 8.113584e-21 6.909495e-21
1065 3.374061e-19 2.376174e-20 2.200024e-20 8.458605e-21 7.129158e-21 8.091544e-21 6.891214e-21
1066 3.361551e-19 2.368220e-20 2.192524e-20 8.435998e-21 7.110596e-21 8.069584e-21 6.873000e-21
1067 3.349410e-19 2.360301e-20 2.185055e-20 8.413474e-21 7.092102e-21 8.047707e-21 6.854852e-21
1068 3.337644e-19 2.352417e-20 2.177618e-20 8.391034e-21 7.073675e-21 8.025911e-21 6.836771e-21
1069 3.326076e-19 2.344567e-20 2.170214e-20 8.368677e-21 7.055316e-21 8.004197e-21 6.818756e-21
1070 3.314500e-19 2.336752e-20 2.162846e-20 8.346403e-21 7.037023e-21 7.982565e-21 6.800808e-21
1071 3.302713e-19 2.328971e-20 2.155514e-20 8.324213e-21 7.018797e-21 7.961014e-21 6.782925e-21
1072 3.290509e-19 2.321223e-20 2.148219e-20 8.302105e-21 7.000638e-21 7.939545e-21 6.765110e-21
1073 3.277761e-19 2.313510e-20 2.140961e-20 8.280081e-21 6.982546e-21 7.918158e-21 6.747360e-21
1074 3.264664e-19 2.305830e-20 2.133739e-20 8.258139e-21 6.964521e-21 7.896852e-21 6.729677e-21
1075 3.251496e-19 2.298184e-20 2.126555e-20 8.236280e-21 6.946563e-21 7.875628e-21 6.712061e-21
1076 3.238536e-19 2.290572e-20 2.119408e-20 8.214504e-21 6.928671e-21 7.854485e-21 6.694511e-21
1077 3.226064e-19 2.282992e-20 2.112297e-20 8.192811e-21 6.910847e-21 7.833425e-21 6.677028e-21
1078 3.214322e-19 2.275446e-20 2.105224e-20 8.171201e-21 6.893089e-21 7.812445e-21 6.659611e-21
1079 3.203284e-19 2.267933e-20 2.098188e-20 8.149673e-21 6.875398e-21 7.791548e-21 6.642261e-21
1080 3.192795e-19 2.260452e-20 2.091189e-20 8.128227e-21 6.857774e-21 7.770732e-21 6.624977e-21
1081 3.182699e-19 2.253004e-20 2.084228e-20 8.106864e-21 6.840216e-21 7.749997e-21 6.607760e-21
1082 3.172839e-19 2.245589e-20 2.077303e-20 8.085583e-21 6.822725e-21 7.729344e-21 6.590609e-21
1083 3.163063e-19 2.238206e-20 2.070414e-20 8.064385e-21 6.805301e-21 7.708773e-21 6.573524e-21
1084 3.153257e-19 2.230855e-20 2.063559e-20 8.043269e-21 6.787943e-21 7.688282e-21 6.556507e-21
1085 3.143341e-19 2.223536e-20 2.056736e-20 8.022234e-21 6.770652e-21 7.667874e-21 6.539555e-21
1086 3.133238e-19 2.216250e-20 2.049944e-20 8.001282e-21 6.753427e-21 7.647546e-21 6.522671e-21
1087 3.122869e-19 2.208996e-20 2.043181e-20 7.980412e-21 6.736268e-21 7.627301e-21 6.505852e-21
1088 3.112157e-19 2.201773e-20 2.036445e-20 7.959623e-21 6.719176e-21 7.607136e-21 6.489101e-21
1089 3.101081e-19 2.194583e-20 2.029735e-20 7.938916e-21 6.702150e-21 7.587052e-21 6.472415e-21
1090 3.089711e-19 2.187424e-20 2.023049e-20 7.918291e-21 6.685190e-21 7.567050e-21 6.455796e-21
1091 3.078129e-19 2.180296e-20 2.016386e-20 7.897747e-21 6.668297e-21 7.547129e-21 6.439244e-21
1092 3.066415e-19 2.173200e-20 2.009744e-20 7.877284e-21 6.651470e-21 7.527289e-21 6.422758e-21
1093 3.054651e-19 2.166136e-20 2.003122e-20 7.856903e-21 6.634708e-21 7.507530e-21 6.406338e-21
1094 3.042920e-19 2.159103e-20 1.996521e-20 7.836603e-21 6.618013e-21 7.487852e-21 6.389985e-21
1095 3.031324e-19 2.152101e-20 1.989941e-20 7.816384e-21 6.601384e-21 7.468254e-21 6.373697e-21
1096 3.019966e-19 2.145130e-20 1.983385e-20 7.796246e-21 6.584820e-21 7.448738e-21 6.357476e-21
1097 3.008950e-19 2.138189e-20 1.976854e-20 7.776188e-21 6.568323e-21 7.429302e-21 6.341322e-21
1098 2.998381e-19 2.131279e-20 1.970350e-20 7.756212e-21 6.551891e-21 7.409947e-21 6.325233e-21
1099 2.988338e-19 2.124399e-20 1.963873e-20 7.736316e-21 6.535525e-21 7.390672e-21 6.309210e-21
1100 2.978665e-19 2.117550e-20 1.957424e-20 7.716500e-21 6.519224e-21 7.371478e-21 6.293254e-21
1101 2.969074e-19 2.110730e-20 1.951006e-20 7.696765e-21 6.502989e-21 7.352364e-21 6.277363e-21
1102 2.959272e-19 2.103940e-20 1.944620e-20 7.677110e-21 6.486819e-21 7.333330e-21 6.261539e-21
1103 2.948969e-19 2.097179e-20 1.938267e-20 7.657535e-21 6.470714e-21 7.314377e-21 6.245780e-21
1104 2.937880e-19 2.090448e-20 1.931948e-20 7.638039e-21 6.454675e-21 7.295503e-21 6.230087e-21
1105 2.926013e-19 2.083746e-20 1.925663e-20 7.618624e-21 6.438701e-21 7.276709e-21 6.214460e-21
1106 2.913769e-19 2.077073e-20 1.919412e-20 7.599288e-21 6.422792e-21 7.257996e-21 6.198898e-21
1107 2.901583e-19 2.070429e-20 1.913194e-20 7.580032e-21 6.406947e-21 7.239361e-21 6.183402e-21
1108 2.889884e-19 2.063814e-20 1.907009e-20 7.560854e-21 6.391168e-21 7.220807e-21 6.167971e-21
1109 2.879106e-19 2.057227e-20 1.900856e-20 7.541756e-21 6.375453e-21 7.202331e-21 6.152606e-21
1110 2.869535e-19 2.050669e-20 1.894734e-20 7.522737e-21 6.359803e-21 7.183935e-21 6.137305e-21
1111 2.860929e-19 2.044139e-20 1.888644e-20 7.503797e-21 6.344218e-21 7.165618e-21 6.122070e-21
1112 2.852921e-19 2.037637e-20 1.882585e-20 7.484936e-21 6.328696e-21 7.147380e-21 6.106901e-21
1113 2.845145e-19 2.031164e-20 1.876555e-20 7.466152e-21 6.313239e-21 7.129221e-21 6.091796e-21
1114 2.837233e-19 2.024719e-20 1.870556e-20 7.447448e-21 6.297846e-21 7.111141e-21 6.076755e-21
1115 2.828843e-19 2.018301e-20 1.864585e-20 7.428821e-21 6.282517e-21 7.093138e-21 6.061780e-21
1116 2.819926e-19 2.011911e-20 1.858643e-20 7.410272e-21 6.267252e-21 7.075215e-21 6.046869e-21
1117 2.810639e-19 2.005549e-20 1.852728e-20 7.391801e-21 6.252051e-21 7.057369e-21 6.032023e-21
1118 2.801142e-19 1.999215e-20 1.846840e-20 7.373407e-21 6.236913e-21 7.039601e-21 6.017241e-21
1119 2.791596e-19 1.992907e-20 1.840977e-20 7.355091e-21 6.221839e-21 7.021911e-21 6.002523e-21
1120 2.782159e-19 1.986627e-20 1.835137e-20 7.336852e-21 6.206827e-21 7.004299e-21 5.987869e-21
1121 2.772903e-19 1.980374e-20 1.829321e-20 7.318689e-21 6.191879e-21 6.986764e-21 5.973279e-21
