Ls T E B
1221 5.262432e-18 1.148597e-19 1.043470e-19
1222 5.285718e-18 1.147880e-19 1.042878e-19
1223 5.309108e-18 1.147165e-19 1.042288e-19
1224 5.332600e-18 1.146452e-19 1.041699e-19
1225 5.356197e-18 1.145740e-19 1.041111e-19
1226 5.379898e-18 1.145030e-19 1.040525e-19
1227 5.403704e-18 1.144321e-19 1.039940e-19
1228 5.427615e-18 1.143614e-19 1.039357e-19
1229 5.451632e-18 1.142909e-19 1.038775e-19
1230 5.475755e-18 1.142205e-19 1.038195e-19
1231 5.499985e-18 1.141503e-19 1.037616e-19
1232 5.524322e-18 1.140802e-19 1.037038e-19
1233 5.548767e-18 1.140103e-19 1.036462e-19
1234 5.573321e-18 1.139405e-19 1.035887e-19
1235 5.597982e-18 1.138709e-19 1.035313e-19
1236 5.622753e-18 1.138015e-19 1.034741e-19
1237 5.631278e-18 1.137322e-19 1.034171e-19
1238 5.639817e-18 1.136631e-19 1.033601e-19
1239 5.648368e-18 1.135941e-19 1.033033e-19
1240 5.656932e-18 1.135253e-19 1.032467e-19
1241 5.665509e-18 1.134566e-19 1.031901e-19
1242 5.674099e-18 1.133881e-19 1.031337e-19
1243 5.682703e-18 1.133197e-19 1.030775e-19
1244 5.691319e-18 1.132515e-19 1.030214e-19
1245 5.699948e-18 1.131835e-19 1.029654e-19
1246 5.708591e-18 1.131156e-19 1.029095e-19
1247 5.717246e-18 1.130478e-19 1.028538e-19
1248 5.725915e-18 1.129802e-19 1.027982e-19
1249 5.734596e-18 1.129128e-19 1.027427e-19
1250 5.743291e-18 1.128455e-19 1.026874e-19
1251 5.751999e-18 1.127783e-19 1.026322e-19
1252 5.760721e-18 1.127113e-19 1.025772e-19
1253 5.769455e-18 1.126445e-19 1.025223e-19
1254 5.778203e-18 1.125778e-19 1.024675e-19
1255 5.786964e-18 1.125112e-19 1.024128e-19
1256 5.795738e-18 1.124448e-19 1.023583e-19
1257 5.804526e-18 1.123785e-19 1.023039e-19
1258 5.813327e-18 1.123124e-19 1.022496e-19
1259 5.822141e-18 1.122465e-19 1.021954e-19
1260 5.830969e-18 1.121806e-19 1.021414e-19
1261 5.839810e-18 1.121150e-19 1.020875e-19
1262 5.848664e-18 1.120495e-19 1.020338e-19
1263 5.857532e-18 1.119841e-19 1.019802e-19
1264 5.866414e-18 1.119188e-19 1.019267e-19
1265 5.875308e-18 1.118538e-19 1.018733e-19
1266 5.884217e-18 1.117888e-19 1.018200e-19
1267 5.893139e-18 1.117240e-19 1.017669e-19
1268 5.902074e-18 1.116594e-19 1.017139e-19
1269 5.911023e-18 1.115949e-19 1.016611e-19
1270 5.919985e-18 1.115305e-19 1.016083e-19
1271 5.928961e-18 1.114663e-19 1.015557e-19
1272 5.937951e-18 1.114022e-19 1.015032e-19
1273 5.946954e-18 1.113382e-19 1.014509e-19
1274 5.955971e-18 1.112744e-19 1.013986e-19
1275 5.965001e-18 1.112108e-19 1.013465e-19
1276 5.963866e-18 1.111473e-19 1.012945e-19
1277 5.952572e-18 1.110839e-19 1.012427e-19
1278 5.941298e-18 1.110207e-19 1.011909e-19
1279 5.930046e-18 1.109576e-19 1.011393e-19
1280 5.918815e-18 1.108946e-19 1.010878e-19
1281 5.907606e-18 1.108318e-19 1.010364e-19
1282 5.896418e-18 1.107691e-19 1.009852e-19
1283 5.885250e-18 1.107066e-19 1.009340e-19
1284 5.874105e-18 1.106442e-19 1.008830e-19
1285 5.862980e-18 1.105819e-19 1.008321e-19
1286 5.851876e-18 1.105198e-19 1.007814e-19
1287 5.840793e-18 1.104578e-19 1.007307e-19
1288 5.829731e-18 1.103959e-19 1.006802e-19
1289 5.818691e-18 1.103342e-19 1.006298e-19
1290 5.807671e-18 1.102726e-19 1.005795e-19
1291 5.796672e-18 1.102112e-19 1.005293e-19
1292 5.785694e-18 1.101499e-19 1.004793e-19
1293 5.774736e-18 1.100887e-19 1.004293e-19
1294 5.763800e-18 1.100277e-19 1.003795e-19
1295 5.752884e-18 1.099668e-19 1.003298e-19
1296 5.741988e-18 1.099060e-19 1.002802e-19
1297 5.731114e-18 1.098454e-19 1.002308e-19
1298 5.720260e-18 1.097849e-19 1.001814e-19
1299 5.709426e-18 1.097245e-19 1.001322e-19
1300 5.698613e-18 1.096643e-19 1.000831e-19
1301 5.687821e-18 1.096042e-19 1.000341e-19
1302 5.677049e-18 1.095442e-19 9.998522e-20
1303 5.666297e-18 1.094844e-19 9.993646e-20
1304 5.655566e-18 1.094247e-19 9.988781e-20
1305 5.644855e-18 1.093651e-19 9.983928e-20
1306 5.634164e-18 1.093056e-19 9.979086e-20
1307 5.623494e-18 1.092463e-19 9.974256e-20
1308 5.612844e-18 1.091872e-19 9.969437e-20
1309 5.602214e-18 1.091281e-19 9.964629e-20
1310 5.591604e-18 1.090692e-19 9.959833e-20
1311 5.581014e-18 1.090104e-19 9.955048e-20
1312 5.570444e-18 1.089517e-19 9.950275e-20
1313 5.559895e-18 1.088932e-19 9.945512e-20
1314 5.549365e-18 1.088348e-19 9.940761e-20
1315 5.538855e-18 1.087765e-19 9.936021e-20
1316 5.519057e-18 1.087184e-19 9.931293e-20
1317 5.490070e-18 1.086603e-19 9.926575e-20
1318 5.461235e-18 1.086024e-19 9.921869e-20
1319 5.432552e-18 1.085447e-19 9.917173e-20
1320 5.404020e-18 1.084870e-19 9.912489e-20
1321 5.375637e-18 1.084295e-19 9.907816e-20
1322 5.347403e-18 1.083721e-19 9.903154e-20
1323 5.319318e-18 1.083149e-19 9.898502e-20
1324 5.291380e-18 1.082577e-19 9.893862e-20
1325 5.263589e-18 1.082007e-19 9.889233e-20
1326 5.235944e-18 1.081438e-19 9.884615e-20
1327 5.208444e-18 1.080871e-19 9.880007e-20
1328 5.181088e-18 1.080304e-19 9.875410e-20
1329 5.153877e-18 1.079739e-19 9.870825e-20
1330 5.126808e-18 1.079175e-19 9.866249e-20
1331 5.099881e-18 1.078612e-19 9.861685e-20
1332 5.073096e-18 1.078051e-19 9.857132e-20
1333 5.046451e-18 1.077491e-19 9.852589e-20
1334 5.019946e-18 1.076932e-19 9.848057e-20
1335 4.993581e-18 1.076374e-19 9.843535e-20
1336 4.967354e-18 1.075817e-19 9.839024e-20
1337 4.941265e-18 1.075262e-19 9.834524e-20
1338 4.915312e-18 1.074708e-19 9.830035e-20
1339 4.889496e-18 1.074155e-19 9.825556e-20
1340 4.863816e-18 1.073603e-19 9.821087e-20
1341 4.838271e-18 1.073053e-19 9.816629e-20
1342 4.812859e-18 1.072504e-19 9.812182e-20
1343 4.787582e-18 1.071955e-19 9.807744e-20
1344 4.762437e-18 1.071409e-19 9.803318e-20
1345 4.737424e-18 1.070863e-19 9.798902e-20
1346 4.712542e-18 1.070318e-19 9.794496e-20
1347 4.687791e-18 1.069775e-19 9.790100e-20
1348 4.663170e-18 1.069233e-19 9.785715e-20
1349 4.638678e-18 1.068692e-19 9.781340e-20
1350 4.614315e-18 1.068152e-19 9.776975e-20
1351 4.590080e-18 1.067613e-19 9.772621e-20
1352 4.565973e-18 1.067076e-19 9.768277e-20
1353 4.541991e-18 1.066540e-19 9.763943e-20
1354 4.518136e-18 1.066005e-19 9.759619e-20
1355 4.494406e-18 1.065471e-19 9.755306e-20
1356 4.478911e-18 1.064938e-19 9.751002e-20
1357 4.471567e-18 1.064406e-19 9.746709e-20
1358 4.464234e-18 1.063876e-19 9.742426e-20
1359 4.456913e-18 1.063347e-19 9.738152e-20
1360 4.449605e-18 1.062819e-19 9.733889e-20
1361 4.442308e-18 1.062292e-19 9.729636e-20
1362 4.435023e-18 1.061766e-19 9.725393e-20
1363 4.427751e-18 1.061241e-19 9.721159e-20
1364 4.420490e-18 1.060718e-19 9.716936e-20
1365 4.413241e-18 1.060195e-19 9.712723e-20
1366 4.406004e-18 1.059674e-19 9.708519e-20
1367 4.398779e-18 1.059154e-19 9.704325e-20
1368 4.391566e-18 1.058635e-19 9.700142e-20
1369 4.384364e-18 1.058117e-19 9.695968e-20
1370 4.377174e-18 1.057600e-19 9.691803e-20
1371 4.369997e-18 1.057085e-19 9.687649e-20
1372 4.362830e-18 1.056570e-19 9.683504e-20
1373 4.355676e-18 1.056057e-19 9.679369e-20
1374 4.348534e-18 1.055544e-19 9.675244e-20
1375 4.341403e-18 1.055033e-19 9.671128e-20
1376 4.334283e-18 1.054523e-19 9.667022e-20
1377 4.327176e-18 1.054014e-19 9.662926e-20
1378 4.320080e-18 1.053506e-19 9.658839e-20
1379 4.312996e-18 1.053000e-19 9.654762e-20
1380 4.305923e-18 1.052494e-19 9.650694e-20
1381 4.298862e-18 1.051990e-19 9.646636e-20
1382 4.291813e-18 1.051486e-19 9.642587e-20
1383 4.284775e-18 1.050984e-19 9.638548e-20
1384 4.277749e-18 1.050483e-19 9.634519e-20
1385 4.270734e-18 1.049982e-19 9.630499e-20
1386 4.263730e-18 1.049483e-19 9.626488e-20
1387 4.256739e-18 1.048985e-19 9.622486e-20
1388 4.249758e-18 1.048489e-19 9.618494e-20
1389 4.242789e-18 1.047993e-19 9.614512e-20
1390 4.235832e-18 1.047498e-19 9.610538e-20
1391 4.228886e-18 1.047004e-19 9.606575e-20
1392 4.221951e-18 1.046512e-19 9.602620e-20
1393 4.215028e-18 1.046020e-19 9.598674e-20
1394 4.208116e-18 1.045530e-19 9.594738e-20
1395 4.201215e-18 1.045040e-19 9.590811e-20
1396 4.200858e-18 1.044552e-19 9.586893e-20
1397 4.207041e-18 1.044065e-19 9.582985e-20
1398 4.213234e-18 1.043579e-19 9.579085e-20
1399 4.219436e-18 1.043093e-19 9.575195e-20
1400 4.225648e-18 1.042609e-19 9.571314e-20
1401 4.231868e-18 1.042126e-19 9.567442e-20
1402 4.238097e-18 1.041644e-19 9.563579e-20
1403 4.244336e-18 1.041163e-19 9.559725e-20
1404 4.250584e-18 1.040683e-19 9.555880e-20
1405 4.256841e-18 1.040204e-19 9.552044e-20
1406 4.263107e-18 1.039727e-19 9.548217e-20
1407 4.269382e-18 1.039250e-19 9.544399e-20
1408 4.275667e-18 1.038774e-19 9.540590e-20
1409 4.281961e-18 1.038299e-19 9.536790e-20
1410 4.288264e-18 1.037826e-19 9.532999e-20
1411 4.294577e-18 1.037353e-19 9.529216e-20
1412 4.300899e-18 1.036881e-19 9.525443e-20
1413 4.307230e-18 1.036411e-19 9.521678e-20
1414 4.313570e-18 1.035941e-19 9.517923e-20
1415 4.319920e-18 1.035472e-19 9.514176e-20
1416 4.326279e-18 1.035005e-19 9.510437e-20
1417 4.332647e-18 1.034538e-19 9.506708e-20
1418 4.339025e-18 1.034073e-19 9.502987e-20
1419 4.345412e-18 1.033608e-19 9.499275e-20
1420 4.351809e-18 1.033144e-19 9.495572e-20
1421 4.358215e-18 1.032682e-19 9.491877e-20
1422 4.364630e-18 1.032220e-19 9.488191e-20
1423 4.371055e-18 1.031760e-19 9.484514e-20
1424 4.377490e-18 1.031300e-19 9.480845e-20
1425 4.383933e-18 1.030842e-19 9.477185e-20
1426 4.390387e-18 1.030384e-19 9.473534e-20
1427 4.396850e-18 1.029928e-19 9.469891e-20
1428 4.403322e-18 1.029472e-19 9.466257e-20
1429 4.409804e-18 1.029017e-19 9.462631e-20
1430 4.416295e-18 1.028564e-19 9.459013e-20
1431 4.422796e-18 1.028111e-19 9.455404e-20
1432 4.429307e-18 1.027660e-19 9.451804e-20
1433 4.435827e-18 1.027209e-19 9.448212e-20
1434 4.442356e-18 1.026759e-19 9.444628e-20
1435 4.448896e-18 1.026310e-19 9.441053e-20
1436 4.440636e-18 1.025863e-19 9.437486e-20
1437 4.417661e-18 1.025416e-19 9.433928e-20
1438 4.394804e-18 1.024970e-19 9.430378e-20
1439 4.372065e-18 1.024525e-19 9.426836e-20
1440 4.349445e-18 1.024081e-19 9.423303e-20
1441 4.326941e-18 1.023639e-19 9.419778e-20
1442 4.304553e-18 1.023197e-19 9.416261e-20
1443 4.282282e-18 1.022756e-19 9.412752e-20
1444 4.260125e-18 1.022316e-19 9.409252e-20
1445 4.238084e-18 1.021876e-19 9.405760e-20
1446 4.216156e-18 1.021438e-19 9.402276e-20
1447 4.194342e-18 1.021001e-19 9.398800e-20
1448 4.172641e-18 1.020565e-19 9.395332e-20
1449 4.151052e-18 1.020130e-19 9.391873e-20
1450 4.129574e-18 1.019695e-19 9.388422e-20
1451 4.108208e-18 1.019262e-19 9.384978e-20
1452 4.086952e-18 1.018829e-19 9.381543e-20
1453 4.065807e-18 1.018398e-19 9.378116e-20
1454 4.044770e-18 1.017967e-19 9.374697e-20
1455 4.023843e-18 1.017537e-19 9.371286e-20
1456 4.003024e-18 1.017109e-19 9.367883e-20
1457 3.982312e-18 1.016681e-19 9.364488e-20
1458 3.961708e-18 1.016254e-19 9.361101e-20
1459 3.941210e-18 1.015828e-19 9.357722e-20
1460 3.920819e-18 1.015403e-19 9.354351e-20
1461 3.900532e-18 1.014979e-19 9.350988e-20
1462 3.880351e-18 1.014556e-19 9.347633e-20
1463 3.860274e-18 1.014133e-19 9.344285e-20
1464 3.840302e-18 1.013712e-19 9.340946e-20
1465 3.820432e-18 1.013292e-19 9.337614e-20
1466 3.800665e-18 1.012872e-19 9.334290e-20
1467 3.781001e-18 1.012453e-19 9.330974e-20
1468 3.761438e-18 1.012036e-19 9.327666e-20
1469 3.741977e-18 1.011619e-19 9.324366e-20
1470 3.722616e-18 1.011203e-19 9.321073e-20
1471 3.703355e-18 1.010788e-19 9.317788e-20
1472 3.684194e-18 1.010374e-19 9.314511e-20
1473 3.665132e-18 1.009960e-19 9.311242e-20
1474 3.646169e-18 1.009548e-19 9.307980e-20
1475 3.627304e-18 1.009137e-19 9.304726e-20
1476 3.621188e-18 1.008726e-19 9.301480e-20
1477 3.627757e-18 1.008316e-19 9.298241e-20
1478 3.634338e-18 1.007908e-19 9.295010e-20
1479 3.640931e-18 1.007500e-19 9.291787e-20
1480 3.647536e-18 1.007093e-19 9.288571e-20
1481 3.654153e-18 1.006687e-19 9.285362e-20
1482 3.660781e-18 1.006281e-19 9.282162e-20
1483 3.667422e-18 1.005877e-19 9.278969e-20
1484 3.674075e-18 1.005474e-19 9.275783e-20
1485 3.680740e-18 1.005071e-19 9.272605e-20
1486 3.687417e-18 1.004669e-19 9.269434e-20
1487 3.694106e-18 1.004268e-19 9.266271e-20
1488 3.700808e-18 1.003868e-19 9.263116e-20
1489 3.707521e-18 1.003469e-19 9.259967e-20
1490 3.714247e-18 1.003071e-19 9.256827e-20
1491 3.720985e-18 1.002674e-19 9.253693e-20
1492 3.727735e-18 1.002277e-19 9.250567e-20
1493 3.734497e-18 1.001881e-19 9.247449e-20
1494 3.741272e-18 1.001487e-19 9.244338e-20
1495 3.748059e-18 1.001093e-19 9.241234e-20
1496 3.754858e-18 1.000699e-19 9.238137e-20
1497 3.761669e-18 1.000307e-19 9.235048e-20
1498 3.768493e-18 9.999158e-20 9.231966e-20
1499 3.775329e-18 9.995253e-20 9.228892e-20
1500 3.782178e-18 9.991356e-20 9.225825e-20
1501 3.789039e-18 9.987467e-20 9.222765e-20
1502 3.795913e-18 9.983587e-20 9.219712e-20
1503 3.802799e-18 9.979715e-20 9.216666e-20
1504 3.809697e-18 9.975852e-20 9.213628e-20
1505 3.816608e-18 9.971997e-20 9.210597e-20
1506 3.823532e-18 9.968151e-20 9.207573e-20
1507 3.830468e-18 9.964312e-20 9.204556e-20
1508 3.837417e-18 9.960482e-20 9.201546e-20
1509 3.844378e-18 9.956661e-20 9.198544e-20
1510 3.851352e-18 9.952848e-20 9.195549e-20
1511 3.858338e-18 9.949043e-20 9.192560e-20
1512 3.865338e-18 9.945246e-20 9.189579e-20
1513 3.872350e-18 9.941458e-20 9.186605e-20
1514 3.879374e-18 9.937677e-20 9.183638e-20
1515 3.886412e-18 9.933905e-20 9.180678e-20
1516 3.890427e-18 9.930142e-20 9.177725e-20
1517 3.891411e-18 9.926386e-20 9.174779e-20
1518 3.892395e-18 9.922639e-20 9.171840e-20
1519 3.893379e-18 9.918899e-20 9.168908e-20
1520 3.894363e-18 9.915168e-20 9.165983e-20
1521 3.895348e-18 9.911445e-20 9.163065e-20
1522 3.896333e-18 9.907730e-20 9.160154e-20
1523 3.897318e-18 9.904024e-20 9.157250e-20
1524 3.898304e-18 9.900325e-20 9.154353e-20
1525 3.899289e-18 9.896634e-20 9.151463e-20
1526 3.900275e-18 9.892951e-20 9.148579e-20
1527 3.901261e-18 9.889277e-20 9.145703e-20
1528 3.902248e-18 9.885610e-20 9.142833e-20
1529 3.903235e-18 9.881952e-20 9.139970e-20
1530 3.904222e-18 9.878301e-20 9.137114e-20
1531 3.905209e-18 9.874658e-20 9.134265e-20
1532 3.906196e-18 9.871023e-20 9.131422e-20
1533 3.907184e-18 9.867396e-20 9.128587e-20
1534 3.908172e-18 9.863777e-20 9.125758e-20
1535 3.909160e-18 9.860166e-20 9.122936e-20
1536 3.910149e-18 9.856563e-20 9.120120e-20
1537 3.911137e-18 9.852968e-20 9.117312e-20
1538 3.912126e-18 9.849380e-20 9.114510e-20
1539 3.913115e-18 9.845801e-20 9.111714e-20
1540 3.914105e-18 9.842229e-20 9.108926e-20
1541 3.915095e-18 9.838665e-20 9.106144e-20
1542 3.916085e-18 9.835108e-20 9.103369e-20
1543 3.917075e-18 9.831560e-20 9.100600e-20
1544 3.918065e-18 9.828019e-20 9.097838e-20
1545 3.919056e-18 9.824486e-20 9.095083e-20
1546 3.920047e-18 9.820961e-20 9.092334e-20
1547 3.921038e-18 9.817443e-20 9.089592e-20
1548 3.922030e-18 9.813933e-20 9.086856e-20
1549 3.923021e-18 9.810431e-20 9.084127e-20
1550 3.924013e-18 9.806936e-20 9.081405e-20
1551 3.925005e-18 9.803449e-20 9.078689e-20
1552 3.925998e-18 9.799970e-20 9.075979e-20
1553 3.926991e-18 9.796498e-20 9.073276e-20
1554 3.927984e-18 9.793034e-20 9.070580e-20
1555 3.928977e-18 9.789578e-20 9.067890e-20
1556 3.927485e-18 9.786129e-20 9.065207e-20
1557 3.923510e-18 9.782687e-20 9.062530e-20
1558 3.919539e-18 9.779253e-20 9.059859e-20
1559 3.915573e-18 9.775827e-20 9.057195e-20
1560 3.911610e-18 9.772408e-20 9.054537e-20
1561 3.907651e-18 9.768997e-20 9.051886e-20
1562 3.903696e-18 9.765593e-20 9.049241e-20
1563 3.899746e-18 9.762196e-20 9.046602e-20
1564 3.895799e-18 9.758807e-20 9.043970e-20
1565 3.891856e-18 9.755426e-20 9.041344e-20
1566 3.887918e-18 9.752052e-20 9.038725e-20
1567 3.883983e-18 9.748685e-20 9.036112e-20
1568 3.880052e-18 9.745325e-20 9.033505e-20
1569 3.876126e-18 9.741973e-20 9.030904e-20
1570 3.872203e-18 9.738629e-20 9.028310e-20
1571 3.868284e-18 9.735291e-20 9.025722e-20
1572 3.864369e-18 9.731961e-20 9.023140e-20
1573 3.860458e-18 9.728639e-20 9.020564e-20
1574 3.856551e-18 9.725323e-20 9.017995e-20
1575 3.852648e-18 9.722015e-20 9.015432e-20
1576 3.848749e-18 9.718715e-20 9.012875e-20
1577 3.844854e-18 9.715421e-20 9.010325e-20
1578 3.840963e-18 9.712135e-20 9.007780e-20
1579 3.837076e-18 9.708856e-20 9.005242e-20
1580 3.833193e-18 9.705584e-20 9.002710e-20
1581 3.829314e-18 9.702319e-20 9.000184e-20
1582 3.825438e-18 9.699062e-20 8.997664e-20
1583 3.821567e-18 9.695811e-20 8.995150e-20
1584 3.817699e-18 9.692568e-20 8.992642e-20
1585 3.813836e-18 9.689332e-20 8.990141e-20
1586 3.809976e-18 9.686103e-20 8.987645e-20
1587 3.806120e-18 9.682882e-20 8.985156e-20
1588 3.802268e-18 9.679667e-20 8.982673e-20
1589 3.798420e-18 9.676459e-20 8.980195e-20
1590 3.794576e-18 9.673259e-20 8.977724e-20
1591 3.790736e-18 9.670066e-20 8.975259e-20
1592 3.786899e-18 9.666879e-20 8.972800e-20
1593 3.783067e-18 9.663700e-20 8.970347e-20
1594 3.779238e-18 9.660528e-20 8.967899e-20
1595 3.775414e-18 9.657362e-20 8.965458e-20
1596 3.771888e-18 9.654204e-20 8.963023e-20
1597 3.768661e-18 9.651053e-20 8.960594e-20
1598 3.765437e-18 9.647908e-20 8.958170e-20
1599 3.762216e-18 9.644771e-20 8.955753e-20
1600 3.758997e-18 9.641640e-20 8.953341e-20
1601 3.755781e-18 9.638517e-20 8.950936e-20
1602 3.752568e-18 9.635400e-20 8.948536e-20
1603 3.749358e-18 9.632290e-20 8.946142e-20
1604 3.746150e-18 9.629188e-20 8.943754e-20
1605 3.742945e-18 9.626092e-20 8.941372e-20
1606 3.739743e-18 9.623003e-20 8.938996e-20
1607 3.736544e-18 9.619920e-20 8.936625e-20
1608 3.733347e-18 9.616845e-20 8.934261e-20
1609 3.730153e-18 9.613776e-20 8.931902e-20
1610 3.726962e-18 9.610715e-20 8.929549e-20
1611 3.723773e-18 9.607660e-20 8.927202e-20
1612 3.720588e-18 9.604611e-20 8.924861e-20
1613 3.717405e-18 9.601570e-20 8.922525e-20
1614 3.714224e-18 9.598535e-20 8.920195e-20
1615 3.711047e-18 9.595507e-20 8.917871e-20
1616 3.707872e-18 9.592486e-20 8.915553e-20
1617 3.704700e-18 9.589472e-20 8.913240e-20
1618 3.701530e-18 9.586464e-20 8.910933e-20
1619 3.698364e-18 9.583463e-20 8.908632e-20
1620 3.695200e-18 9.580468e-20 8.906336e-20
1621 3.692038e-18 9.577481e-20 8.904046e-20
1622 3.688880e-18 9.574499e-20 8.901762e-20
1623 3.685724e-18 9.571525e-20 8.899484e-20
1624 3.682571e-18 9.568557e-20 8.897211e-20
1625 3.679420e-18 9.565596e-20 8.894943e-20
1626 3.676272e-18 9.562641e-20 8.892682e-20
1627 3.673127e-18 9.559693e-20 8.890426e-20
1628 3.669985e-18 9.556752e-20 8.888175e-20
1629 3.666845e-18 9.553817e-20 8.885930e-20
1630 3.663708e-18 9.550889e-20 8.883691e-20
1631 3.660574e-18 9.547967e-20 8.881458e-20
1632 3.657442e-18 9.545052e-20 8.879229e-20
1633 3.654313e-18 9.542143e-20 8.877007e-20
1634 3.651187e-18 9.539241e-20 8.874790e-20
1635 3.648063e-18 9.536345e-20 8.872578e-20
1636 3.641500e-18 9.533456e-20 8.870372e-20
1637 3.634949e-18 9.530573e-20 8.868172e-20
1638 3.628409e-18 9.527697e-20 8.865977e-20
1639 3.621882e-18 9.524827e-20 8.863787e-20
1640 3.615366e-18 9.521964e-20 8.861603e-20
1641 3.608862e-18 9.519107e-20 8.859425e-20
1642 3.602369e-18 9.516256e-20 8.857252e-20
1643 3.595888e-18 9.513412e-20 8.855084e-20
1644 3.589419e-18 9.510574e-20 8.852922e-20
1645 3.582962e-18 9.507743e-20 8.850765e-20
1646 3.576516e-18 9.504918e-20 8.848614e-20
1647 3.570081e-18 9.502099e-20 8.846468e-20
1648 3.563659e-18 9.499287e-20 8.844327e-20
1649 3.557247e-18 9.496481e-20 8.842192e-20
1650 3.550848e-18 9.493681e-20 8.840062e-20
1651 3.544460e-18 9.490888e-20 8.837938e-20
1652 3.538083e-18 9.488100e-20 8.835819e-20
1653 3.531718e-18 9.485320e-20 8.833705e-20
1654 3.525364e-18 9.482545e-20 8.831596e-20
1655 3.519022e-18 9.479777e-20 8.829493e-20
1656 3.512691e-18 9.477015e-20 8.827396e-20
1657 3.506371e-18 9.474259e-20 8.825303e-20
1658 3.500063e-18 9.471509e-20 8.823216e-20
1659 3.493766e-18 9.468766e-20 8.821134e-20
1660 3.487481e-18 9.466029e-20 8.819057e-20
1661 3.481207e-18 9.463298e-20 8.816986e-20
1662 3.474944e-18 9.460573e-20 8.814920e-20
1663 3.468692e-18 9.457854e-20 8.812859e-20
1664 3.462452e-18 9.455142e-20 8.810803e-20
1665 3.456223e-18 9.452435e-20 8.808753e-20
1666 3.450005e-18 9.449735e-20 8.806708e-20
1667 3.443798e-18 9.447041e-20 8.804668e-20
1668 3.437603e-18 9.444353e-20 8.802633e-20
1669 3.431418e-18 9.441671e-20 8.800603e-20
1670 3.425245e-18 9.438995e-20 8.798579e-20
1671 3.419083e-18 9.436325e-20 8.796559e-20
1672 3.412932e-18 9.433662e-20 8.794545e-20
1673 3.406792e-18 9.431004e-20 8.792536e-20
1674 3.400663e-18 9.428353e-20 8.790532e-20
1675 3.398096e-18 9.425707e-20 8.788534e-20
1676 3.399083e-18 9.423068e-20 8.786540e-20
1677 3.400071e-18 9.420434e-20 8.784552e-20
1678 3.401059e-18 9.417807e-20 8.782568e-20
1679 3.402047e-18 9.415185e-20 8.780590e-20
1680 3.403035e-18 9.412569e-20 8.778617e-20
1681 3.404024e-18 9.409960e-20 8.776649e-20
1682 3.405013e-18 9.407356e-20 8.774686e-20
1683 3.406002e-18 9.404759e-20 8.772728e-20
1684 3.406992e-18 9.402167e-20 8.770775e-20
1685 3.407981e-18 9.399581e-20 8.768827e-20
1686 3.408972e-18 9.397001e-20 8.766884e-20
1687 3.409962e-18 9.394427e-20 8.764946e-20
1688 3.410953e-18 9.391859e-20 8.763013e-20
1689 3.411944e-18 9.389297e-20 8.761085e-20
1690 3.412935e-18 9.386741e-20 8.759162e-20
1691 3.413927e-18 9.384190e-20 8.757244e-20
1692 3.414918e-18 9.381646e-20 8.755331e-20
1693 3.415911e-18 9.379107e-20 8.753423e-20
1694 3.416903e-18 9.376574e-20 8.751520e-20
1695 3.417896e-18 9.374047e-20 8.749622e-20
1696 3.418889e-18 9.371525e-20 8.747729e-20
1697 3.419882e-18 9.369010e-20 8.745840e-20
1698 3.420876e-18 9.366500e-20 8.743957e-20
1699 3.421869e-18 9.363996e-20 8.742079e-20
1700 3.422864e-18 9.361498e-20 8.740205e-20
1701 3.423858e-18 9.359006e-20 8.738337e-20
1702 3.424853e-18 9.356519e-20 8.736473e-20
1703 3.425848e-18 9.354038e-20 8.734614e-20
1704 3.426843e-18 9.351563e-20 8.732760e-20
1705 3.427839e-18 9.349093e-20 8.730911e-20
1706 3.428835e-18 9.346629e-20 8.729066e-20
1707 3.429831e-18 9.344171e-20 8.727227e-20
1708 3.430827e-18 9.341719e-20 8.725392e-20
1709 3.431824e-18 9.339272e-20 8.723562e-20
1710 3.432821e-18 9.336831e-20 8.721737e-20
1711 3.433818e-18 9.334396e-20 8.719917e-20
1712 3.434816e-18 9.331966e-20 8.718102e-20
1713 3.435814e-18 9.329542e-20 8.716291e-20
1714 3.436812e-18 9.327123e-20 8.714485e-20
1715 3.430930e-18 9.324711e-20 8.712684e-20
1716 3.418203e-18 9.322303e-20 8.710888e-20
1717 3.405523e-18 9.319902e-20 8.709096e-20
1718 3.392890e-18 9.317506e-20 8.707309e-20
1719 3.380304e-18 9.315115e-20 8.705527e-20
1720 3.367764e-18 9.312730e-20 8.703750e-20
1721 3.355271e-18 9.310351e-20 8.701977e-20
1722 3.342825e-18 9.307977e-20 8.700209e-20
1723 3.330424e-18 9.305609e-20 8.698446e-20
1724 3.318070e-18 9.303246e-20 8.696687e-20
1725 3.305761e-18 9.300889e-20 8.694934e-20
1726 3.293498e-18 9.298537e-20 8.693184e-20
1727 3.281281e-18 9.296191e-20 8.691440e-20
1728 3.269109e-18 9.293850e-20 8.689700e-20
1729 3.256982e-18 9.291515e-20 8.687965e-20
1730 3.244900e-18 9.289185e-20 8.686234e-20
1731 3.232863e-18 9.286861e-20 8.684508e-20
1732 3.220870e-18 9.284542e-20 8.682787e-20
1733 3.208922e-18 9.282228e-20 8.681070e-20
1734 3.197019e-18 9.279921e-20 8.679358e-20
1735 3.185159e-18 9.277618e-20 8.677651e-20
1736 3.173343e-18 9.275321e-20 8.675948e-20
1737 3.161572e-18 9.273029e-20 8.674250e-20
1738 3.149844e-18 9.270743e-20 8.672556e-20
