2.000000e+00 9.652340e-08 6.787896e-08 4.506902e-08 1.468115e-06 3.320106e-08 1.911764e-08 1.409165e-08 2.577548e-07 2.558181e-07 1.544913e-07 3.670004e-07 8.299245e-09 7.876140e-09 7.539729e-09
3.000000e+00 8.828090e-08 6.366732e-08 4.201281e-08 1.174437e-06 2.656292e-08 1.627373e-08 1.227554e-08 2.062439e-07 2.046761e-07 1.236133e-07 3.454126e-07 7.811743e-09 7.347423e-09 6.984098e-09
4.000000e+00 8.537713e-08 6.213550e-08 4.090858e-08 1.087439e-06 2.459749e-08 1.536115e-08 1.167491e-08 1.909950e-07 1.895401e-07 1.144701e-07 3.374741e-07 7.632362e-09 7.155279e-09 6.784138e-09
5.000000e+00 8.400642e-08 6.140745e-08 4.038335e-08 1.048611e-06 2.372142e-08 1.494351e-08 1.139725e-08 1.842043e-07 1.828013e-07 1.103960e-07 3.336445e-07 7.546260e-09 7.063430e-09 6.688874e-09
6.000000e+00 8.325187e-08 6.100986e-08 4.009471e-08 1.027653e-06 2.324940e-08 1.471610e-08 1.124549e-08 1.805492e-07 1.791810e-07 1.082035e-07 3.314971e-07 7.497925e-09 7.012029e-09 6.635685e-09
7.000000e+00 8.279574e-08 6.077512e-08 3.992199e-08 1.014983e-06 2.296486e-08 1.457861e-08 1.115370e-08 1.783500e-07 1.770100e-07 1.068851e-07 3.301729e-07 7.468445e-09 6.980680e-09 6.603253e-09
8.000000e+00 8.250226e-08 6.063099e-08 3.981331e-08 1.006718e-06 2.277991e-08 1.448949e-08 1.109434e-08 1.769237e-07 1.756115e-07 1.060319e-07 3.292984e-07 7.448947e-09 6.959994e-09 6.581883e-09
9.000000e+00 8.230555e-08 6.054206e-08 3.974331e-08 1.001020e-06 2.265308e-08 1.442885e-08 1.105414e-08 1.759490e-07 1.746658e-07 1.054510e-07 3.286927e-07 7.435710e-09 6.945928e-09 6.567337e-09
1.000000e+01 8.217013e-08 6.048924e-08 3.969832e-08 9.969246e-07 2.256250e-08 1.438615e-08 1.102605e-08 1.752556e-07 1.740046e-07 1.050406e-07 3.282562e-07 7.426154e-09 6.935807e-09 6.556886e-09
1.100000e+01 8.207570e-08 6.046153e-08 3.967047e-08 9.938832e-07 2.249579e-08 1.435535e-08 1.100604e-08 1.747479e-07 1.735323e-07 1.047433e-07 3.279333e-07 7.419313e-09 6.928542e-09 6.549366e-09
1.200000e+01 8.200976e-08 6.045218e-08 3.965492e-08 9.915643e-07 2.244545e-08 1.433281e-08 1.099164e-08 1.743672e-07 1.731913e-07 1.045239e-07 3.276880e-07 7.414113e-09 6.923046e-09 6.543690e-09
1.300000e+01 8.196442e-08 6.045689e-08 3.964861e-08 9.897579e-07 2.240673e-08 1.431619e-08 1.098130e-08 1.740770e-07 1.729450e-07 1.043606e-07 3.274991e-07 7.410313e-09 6.919016e-09 6.539510e-09
