2.000000e+00 1.558000e-07 7.827021e-08 4.470530e-08 1.973310e-06 4.165261e-08 2.156250e-08 1.654420e-08 4.140387e-07 2.955356e-07 1.527401e-07 4.932495e-07 1.041110e-08 9.746739e-09 9.374991e-09
3.000000e+00 1.423972e-07 7.342188e-08 4.166342e-08 1.578477e-06 3.332379e-08 1.851493e-08 1.448037e-08 3.311212e-07 2.364454e-07 1.222044e-07 4.642302e-07 9.799616e-09 9.072120e-09 8.671969e-09
4.000000e+00 1.376737e-07 7.165851e-08 4.056463e-08 1.461523e-06 3.085822e-08 1.752593e-08 1.379358e-08 3.065803e-07 2.189586e-07 1.131631e-07 4.535592e-07 9.574589e-09 8.827689e-09 8.419423e-09
5.000000e+00 1.354403e-07 7.082064e-08 4.004193e-08 1.409328e-06 2.975951e-08 1.707168e-08 1.347545e-08 2.956445e-07 2.111738e-07 1.091343e-07 4.484123e-07 9.466696e-09 8.711068e-09 8.299269e-09
6.000000e+00 1.342078e-07 7.036338e-08 3.975460e-08 1.381156e-06 2.916773e-08 1.682403e-08 1.330146e-08 2.897525e-07 2.069922e-07 1.069661e-07 4.455264e-07 9.406115e-09 8.645839e-09 8.232198e-09
7.000000e+00 1.334600e-07 7.009374e-08 3.958253e-08 1.364127e-06 2.881119e-08 1.667433e-08 1.319627e-08 2.862019e-07 2.044852e-07 1.056621e-07 4.437477e-07 9.369256e-09 8.606134e-09 8.191367e-09
8.000000e+00 1.329767e-07 6.992852e-08 3.947414e-08 1.353017e-06 2.857960e-08 1.657742e-08 1.312831e-08 2.838947e-07 2.028710e-07 1.048181e-07 4.425732e-07 9.344868e-09 8.579939e-09 8.164461e-09
9.000000e+00 1.326509e-07 6.982697e-08 3.940419e-08 1.345359e-06 2.842092e-08 1.651163e-08 1.308239e-08 2.823136e-07 2.017800e-07 1.042432e-07 4.417605e-07 9.328386e-09 8.562184e-09 8.146198e-09
1.000000e+01 1.324250e-07 6.976710e-08 3.935908e-08 1.339854e-06 2.830773e-08 1.646548e-08 1.305041e-08 2.811856e-07 2.010179e-07 1.038370e-07 4.411750e-07 9.316484e-09 8.549412e-09 8.133077e-09
1.100000e+01 1.322661e-07 6.973624e-08 3.933098e-08 1.335767e-06 2.822449e-08 1.643238e-08 1.302775e-08 2.803564e-07 2.004743e-07 1.035424e-07 4.407425e-07 9.308029e-09 8.540292e-09 8.123681e-09
1.200000e+01 1.321539e-07 6.972661e-08 3.931508e-08 1.332650e-06 2.816178e-08 1.640833e-08 1.301156e-08 2.797319e-07 2.000825e-07 1.033250e-07 4.404142e-07 9.301600e-09 8.533400e-09 8.116592e-09
1.300000e+01 1.320756e-07 6.973328e-08 3.930834e-08 1.330222e-06 2.811366e-08 1.639081e-08 1.300007e-08 2.792532e-07 1.998003e-07 1.031628e-07 4.401621e-07 9.296962e-09 8.528389e-09 8.111414e-09
1.400000e+01 1.320226e-07 6.975294e-08 3.930871e-08 1.328297e-06 2.807618e-08 1.637813e-08 1.299208e-08 2.788811e-07 1.995997e-07 1.030415e-07 4.399645e-07 9.293332e-09 8.524505e-09 8.107409e-09
1.500000e+01 1.319890e-07 6.978336e-08 3.931480e-08 1.326747e-06 2.804667e-08 1.636914e-08 1.298678e-08 2.785890e-07 1.994617e-07 1.029513e-07 4.398094e-07 9.290758e-09 8.521723e-09 8.104517e-09
