2.000000e+00 1.557605e-07 7.826874e-08 4.471108e-08 1.973044e-06 4.164832e-08 2.156269e-08 1.654388e-08 4.137597e-07 2.955147e-07 1.527471e-07 4.932329e-07 1.041089e-08 9.746584e-09 9.374710e-09
3.000000e+00 1.423806e-07 7.342124e-08 4.166995e-08 1.578392e-06 3.332257e-08 1.851585e-08 1.448076e-08 3.310319e-07 2.364387e-07 1.222218e-07 4.642229e-07 9.799562e-09 9.072169e-09 8.671955e-09
4.000000e+00 1.376645e-07 7.165814e-08 4.057141e-08 1.461479e-06 3.085769e-08 1.752703e-08 1.379416e-08 3.065344e-07 2.189551e-07 1.131824e-07 4.535550e-07 9.574588e-09 8.827806e-09 8.419495e-09
5.000000e+00 1.354344e-07 7.082040e-08 4.004884e-08 1.409301e-06 2.975926e-08 1.707286e-08 1.347612e-08 2.956160e-07 2.111717e-07 1.091545e-07 4.484095e-07 9.466719e-09 8.711215e-09 8.299381e-09
6.000000e+00 1.342036e-07 7.036321e-08 3.976158e-08 1.381138e-06 2.916763e-08 1.682525e-08 1.330218e-08 2.897330e-07 2.069907e-07 1.069866e-07 4.455245e-07 9.406152e-09 8.646004e-09 8.232331e-09
7.000000e+00 1.334569e-07 7.009362e-08 3.958957e-08 1.364113e-06 2.881117e-08 1.667558e-08 1.319701e-08 2.861876e-07 2.044841e-07 1.056829e-07 4.437462e-07 9.369301e-09 8.606309e-09 8.191513e-09
8.000000e+00 1.329743e-07 6.992843e-08 3.948122e-08 1.353006e-06 2.857963e-08 1.657868e-08 1.312907e-08 2.838837e-07 2.028702e-07 1.048390e-07 4.425721e-07 9.344918e-09 8.580122e-09 8.164617e-09
9.000000e+00 1.326490e-07 6.982689e-08 3.941131e-08 1.345350e-06 2.842099e-08 1.651291e-08 1.308317e-08 2.823050e-07 2.017793e-07 1.042643e-07 4.417596e-07 9.328440e-09 8.562372e-09 8.146360e-09
1.000000e+01 1.324234e-07 6.976703e-08 3.936624e-08 1.339848e-06 2.830783e-08 1.646676e-08 1.305120e-08 2.811786e-07 2.010174e-07 1.038582e-07 4.411743e-07 9.316541e-09 8.549603e-09 8.133243e-09
1.100000e+01 1.322648e-07 6.973618e-08 3.933818e-08 1.335761e-06 2.822461e-08 1.643367e-08 1.302854e-08 2.803505e-07 2.004739e-07 1.035637e-07 4.407419e-07 9.308088e-09 8.540487e-09 8.123851e-09
