Ls TT TE TB EE EB EB_gmv TEB_gmv
1083 6.409046e-19 7.492479e-18 8.320271e-18 6.737992e-18 8.186158e-19 7.299342e-19 3.412328e-19
1084 6.384491e-19 7.464339e-18 8.302318e-18 6.721570e-18 8.169110e-19 7.283859e-19 3.401978e-19
1085 6.360051e-19 7.436322e-18 8.284426e-18 6.705203e-18 8.152124e-19 7.268435e-19 3.391668e-19
1086 6.335723e-19 7.408424e-18 8.266602e-18 6.688894e-18 8.135201e-19 7.253065e-19 3.381398e-19
1087 6.311507e-19 7.380647e-18 8.248842e-18 6.672643e-18 8.118339e-19 7.237752e-19 3.371164e-19
1088 6.287401e-19 7.352990e-18 8.231146e-18 6.656452e-18 8.101542e-19 7.222495e-19 3.360971e-19
1089 6.263406e-19 7.325450e-18 8.213513e-18 6.640315e-18 8.084803e-19 7.207291e-19 3.350818e-19
1090 6.239520e-19 7.298029e-18 8.195947e-18 6.624238e-18 8.068124e-19 7.192142e-19 3.340701e-19
1091 6.215744e-19 7.270724e-18 8.178443e-18 6.608217e-18 8.051507e-19 7.177049e-19 3.330624e-19
1092 6.192075e-19 7.243538e-18 8.161003e-18 6.592253e-18 8.034952e-19 7.162011e-19 3.320584e-19
1093 6.168518e-19 7.216465e-18 8.143627e-18 6.576347e-18 8.018455e-19 7.147025e-19 3.310581e-19
1094 6.145065e-19 7.189510e-18 8.126310e-18 6.560497e-18 8.002017e-19 7.132096e-19 3.300616e-19
1095 6.121722e-19 7.162668e-18 8.109061e-18 6.544706e-18 7.985641e-19 7.117219e-19 3.290690e-19
1096 6.098481e-19 7.135942e-18 8.091870e-18 6.528970e-18 7.969321e-19 7.102396e-19 3.280800e-19
1097 6.075350e-19 7.109328e-18 8.074743e-18 6.513291e-18 7.953063e-19 7.087626e-19 3.270948e-19
1098 6.052323e-19 7.082828e-18 8.057677e-18 6.497670e-18 7.936863e-19 7.072910e-19 3.261134e-19
1099 6.029400e-19 7.056440e-18 8.040671e-18 6.482103e-18 7.920719e-19 7.058247e-19 3.251353e-19
1100 6.006582e-19 7.030162e-18 8.023728e-18 6.466594e-18 7.904635e-19 7.043636e-19 3.241612e-19
1101 5.983866e-19 7.003997e-18 8.006845e-18 6.451141e-18 7.888609e-19 7.029076e-19 3.231906e-19
1102 5.961256e-19 6.977941e-18 7.990021e-18 6.435744e-18 7.872639e-19 7.014571e-19 3.222239e-19
1103 5.938746e-19 6.951995e-18 7.973257e-18 6.420406e-18 7.856730e-19 7.000117e-19 3.212607e-19
1104 5.916340e-19 6.926159e-18 7.956554e-18 6.405122e-18 7.840874e-19 6.985713e-19 3.203008e-19
1105 5.894034e-19 6.900435e-18 7.939913e-18 6.389893e-18 7.825077e-19 6.971363e-19 3.193449e-19
1106 5.871830e-19 6.874814e-18 7.923330e-18 6.374721e-18 7.809334e-19 6.957062e-19 3.183923e-19
1107 5.849728e-19 6.849303e-18 7.906805e-18 6.359605e-18 7.793649e-19 6.942812e-19 3.174434e-19
1108 5.827723e-19 6.823902e-18 7.890337e-18 6.344544e-18 7.778020e-19 6.928615e-19 3.164980e-19
1109 5.805819e-19 6.798603e-18 7.873930e-18 6.329540e-18 7.762446e-19 6.914469e-19 3.155561e-19
1110 5.784014e-19 6.773412e-18 7.857580e-18 6.314592e-18 7.746929e-19 6.900370e-19 3.146178e-19
1111 5.762306e-19 6.748328e-18 7.841290e-18 6.299699e-18 7.731465e-19 6.886324e-19 3.136827e-19
1112 5.740696e-19 6.723346e-18 7.825056e-18 6.284859e-18 7.716057e-19 6.872328e-19 3.127516e-19
1113 5.719185e-19 6.698470e-18 7.808881e-18 6.270076e-18 7.700703e-19 6.858379e-19 3.118235e-19
1114 5.697771e-19 6.673700e-18 7.792762e-18 6.255348e-18 7.685404e-19 6.844482e-19 3.108989e-19
1115 5.676452e-19 6.649030e-18 7.776699e-18 6.240675e-18 7.670160e-19 6.830633e-19 3.099779e-19
1116 5.655229e-19 6.624464e-18 7.760695e-18 6.226058e-18 7.654967e-19 6.816836e-19 3.090602e-19
1117 5.634102e-19 6.600003e-18 7.744745e-18 6.211496e-18 7.639830e-19 6.803085e-19 3.081461e-19
1118 5.613070e-19 6.575640e-18 7.728853e-18 6.196985e-18 7.624748e-19 6.789385e-19 3.072353e-19
1119 5.592132e-19 6.551380e-18 7.713015e-18 6.182532e-18 7.609716e-19 6.775730e-19 3.063278e-19
1120 5.571290e-19 6.527221e-18 7.697235e-18 6.168133e-18 7.594738e-19 6.762126e-19 3.054236e-19
1121 5.550540e-19 6.503163e-18 7.681508e-18 6.153790e-18 7.579813e-19 6.748569e-19 3.045227e-19
1122 5.529882e-19 6.479205e-18 7.665839e-18 6.139498e-18 7.564939e-19 6.735062e-19 3.036253e-19
1123 5.509316e-19 6.455345e-18 7.650222e-18 6.125262e-18 7.550117e-19 6.721600e-19 3.027311e-19
1124 5.488844e-19 6.431586e-18 7.634662e-18 6.111081e-18 7.535348e-19 6.708187e-19 3.018404e-19
1125 5.468463e-19 6.407922e-18 7.619154e-18 6.096953e-18 7.520631e-19 6.694821e-19 3.009529e-19
1126 5.448174e-19 6.384360e-18 7.603702e-18 6.082878e-18 7.505966e-19 6.681501e-19 3.000686e-19
1127 5.427975e-19 6.360893e-18 7.588303e-18 6.068857e-18 7.491349e-19 6.668229e-19 2.991875e-19
1128 5.407866e-19 6.337524e-18 7.572958e-18 6.054891e-18 7.476788e-19 6.655004e-19 2.983098e-19
1129 5.387848e-19 6.314253e-18 7.557668e-18 6.040976e-18 7.462274e-19 6.641824e-19 2.974353e-19
1130 5.367918e-19 6.291075e-18 7.542427e-18 6.027117e-18 7.447811e-19 6.628692e-19 2.965639e-19
1131 5.348078e-19 6.267995e-18 7.527242e-18 6.013310e-18 7.433399e-19 6.615606e-19 2.956956e-19
1132 5.328326e-19 6.245011e-18 7.512109e-18 5.999556e-18 7.419035e-19 6.602564e-19 2.948307e-19
1133 5.308663e-19 6.222121e-18 7.497030e-18 5.985855e-18 7.404723e-19 6.589570e-19 2.939689e-19
1134 5.289084e-19 6.199324e-18 7.482001e-18 5.972207e-18 7.390462e-19 6.576620e-19 2.931104e-19
1135 5.269596e-19 6.176621e-18 7.467025e-18 5.958611e-18 7.376247e-19 6.563715e-19 2.922549e-19
1136 5.250194e-19 6.154014e-18 7.452099e-18 5.945067e-18 7.362082e-19 6.550856e-19 2.914026e-19
1137 5.230877e-19 6.131498e-18 7.437226e-18 5.931578e-18 7.347968e-19 6.538043e-19 2.905532e-19
1138 5.211647e-19 6.109075e-18 7.422405e-18 5.918140e-18 7.333899e-19 6.525272e-19 2.897072e-19
1139 5.192501e-19 6.086744e-18 7.407633e-18 5.904754e-18 7.319882e-19 6.512549e-19 2.888641e-19
1140 5.173441e-19 6.064505e-18 7.392913e-18 5.891419e-18 7.305911e-19 6.499867e-19 2.880243e-19
1141 5.154467e-19 6.042360e-18 7.378245e-18 5.878137e-18 7.291991e-19 6.487230e-19 2.871875e-19
1142 5.135576e-19 6.020304e-18 7.363625e-18 5.864908e-18 7.278115e-19 6.474638e-19 2.863536e-19
1143 5.116767e-19 5.998337e-18 7.349057e-18 5.851729e-18 7.264288e-19 6.462089e-19 2.855228e-19
1144 5.098043e-19 5.976462e-18 7.334539e-18 5.838600e-18 7.250510e-19 6.449585e-19 2.846950e-19
1145 5.079402e-19 5.954678e-18 7.320069e-18 5.825526e-18 7.236778e-19 6.437123e-19 2.838703e-19
1146 5.060843e-19 5.932981e-18 7.305649e-18 5.812499e-18 7.223091e-19 6.424705e-19 2.830486e-19
1147 5.042366e-19 5.911373e-18 7.291280e-18 5.799526e-18 7.209453e-19 6.412329e-19 2.822299e-19
1148 5.023970e-19 5.889856e-18 7.276957e-18 5.786601e-18 7.195860e-19 6.399996e-19 2.814141e-19
1149 5.005656e-19 5.868426e-18 7.262685e-18 5.773730e-18 7.182314e-19 6.387706e-19 2.806012e-19
1150 4.987424e-19 5.847083e-18 7.248461e-18 5.760908e-18 7.168816e-19 6.375458e-19 2.797913e-19
1151 4.969271e-19 5.825827e-18 7.234287e-18 5.748134e-18 7.155360e-19 6.363254e-19 2.789846e-19
1152 4.951199e-19 5.804660e-18 7.220159e-18 5.735412e-18 7.141953e-19 6.351090e-19 2.781804e-19
1153 4.933207e-19 5.783580e-18 7.206079e-18 5.722740e-18 7.128591e-19 6.338969e-19 2.773794e-19
1154 4.915293e-19 5.762584e-18 7.192048e-18 5.710118e-18 7.115272e-19 6.326891e-19 2.765813e-19
1155 4.897458e-19 5.741675e-18 7.178063e-18 5.697545e-18 7.102000e-19 6.314853e-19 2.757859e-19
1156 4.879701e-19 5.720853e-18 7.164128e-18 5.685021e-18 7.088773e-19 6.302857e-19 2.749937e-19
1157 4.862024e-19 5.700114e-18 7.150238e-18 5.672546e-18 7.075590e-19 6.290901e-19 2.742040e-19
1158 4.844424e-19 5.679460e-18 7.136394e-18 5.660122e-18 7.062452e-19 6.278987e-19 2.734173e-19
1159 4.826902e-19 5.658893e-18 7.122598e-18 5.647745e-18 7.049358e-19 6.267114e-19 2.726334e-19
1160 4.809455e-19 5.638408e-18 7.108850e-18 5.635417e-18 7.036308e-19 6.255282e-19 2.718525e-19
1161 4.792085e-19 5.618006e-18 7.095147e-18 5.623137e-18 7.023301e-19 6.243489e-19 2.710743e-19
1162 4.774792e-19 5.597689e-18 7.081489e-18 5.610905e-18 7.010338e-19 6.231738e-19 2.702988e-19
1163 4.757575e-19 5.577455e-18 7.067878e-18 5.598723e-18 6.997420e-19 6.220027e-19 2.695262e-19
1164 4.740434e-19 5.557302e-18 7.054314e-18 5.586588e-18 6.984543e-19 6.208354e-19 2.687563e-19
1165 4.723367e-19 5.537234e-18 7.040792e-18 5.574501e-18 6.971711e-19 6.196722e-19 2.679894e-19
1166 4.706375e-19 5.517246e-18 7.027319e-18 5.562459e-18 6.958922e-19 6.185130e-19 2.672251e-19
1167 4.689457e-19 5.497339e-18 7.013889e-18 5.550468e-18 6.946175e-19 6.173578e-19 2.664634e-19
1168 4.672614e-19 5.477516e-18 7.000506e-18 5.538521e-18 6.933471e-19 6.162063e-19 2.657046e-19
1169 4.655843e-19 5.457771e-18 6.987166e-18 5.526623e-18 6.920808e-19 6.150591e-19 2.649485e-19
1170 4.639146e-19 5.438110e-18 6.973871e-18 5.514769e-18 6.908187e-19 6.139155e-19 2.641952e-19
1171 4.622524e-19 5.418528e-18 6.960621e-18 5.502963e-18 6.895610e-19 6.127759e-19 2.634443e-19
1172 4.605972e-19 5.399024e-18 6.947412e-18 5.491204e-18 6.883075e-19 6.116399e-19 2.626964e-19
1173 4.589493e-19 5.379601e-18 6.934250e-18 5.479490e-18 6.870580e-19 6.105080e-19 2.619511e-19
1174 4.573085e-19 5.360257e-18 6.921132e-18 5.467822e-18 6.858127e-19 6.093798e-19 2.612084e-19
1175 4.556750e-19 5.340994e-18 6.908056e-18 5.456199e-18 6.845713e-19 6.082555e-19 2.604683e-19
1176 4.540486e-19 5.321807e-18 6.895025e-18 5.444622e-18 6.833342e-19 6.071349e-19 2.597309e-19
1177 4.524291e-19 5.302700e-18 6.882035e-18 5.433089e-18 6.821012e-19 6.060182e-19 2.589963e-19
1178 4.508167e-19 5.283670e-18 6.869088e-18 5.421602e-18 6.808723e-19 6.049052e-19 2.582640e-19
1179 4.492113e-19 5.264717e-18 6.856187e-18 5.410161e-18 6.796473e-19 6.037959e-19 2.575346e-19
1180 4.476131e-19 5.245843e-18 6.843326e-18 5.398762e-18 6.784264e-19 6.026904e-19 2.568076e-19
1181 4.460217e-19 5.227045e-18 6.830507e-18 5.387409e-18 6.772096e-19 6.015885e-19 2.560832e-19
1182 4.444372e-19 5.208324e-18 6.817733e-18 5.376098e-18 6.759968e-19 6.004903e-19 2.553616e-19
1183 4.428594e-19 5.189680e-18 6.804999e-18 5.364832e-18 6.747878e-19 5.993958e-19 2.546422e-19
1184 4.412886e-19 5.171111e-18 6.792307e-18 5.353608e-18 6.735829e-19 5.983050e-19 2.539257e-19
1185 4.397246e-19 5.152617e-18 6.779657e-18 5.342430e-18 6.723819e-19 5.972179e-19 2.532114e-19
1186 4.381674e-19 5.134199e-18 6.767050e-18 5.331293e-18 6.711849e-19 5.961344e-19 2.524998e-19
1187 4.366170e-19 5.115858e-18 6.754483e-18 5.320198e-18 6.699917e-19 5.950545e-19 2.517909e-19
1188 4.350730e-19 5.097590e-18 6.741956e-18 5.309148e-18 6.688026e-19 5.939780e-19 2.510843e-19
1189 4.335359e-19 5.079398e-18 6.729473e-18 5.298140e-18 6.676172e-19 5.929053e-19 2.503802e-19
1190 4.320055e-19 5.061278e-18 6.717028e-18 5.287171e-18 6.664357e-19 5.918360e-19 2.496787e-19
1191 4.304815e-19 5.043234e-18 6.704626e-18 5.276247e-18 6.652579e-19 5.907705e-19 2.489795e-19
1192 4.289642e-19 5.025262e-18 6.692262e-18 5.265364e-18 6.640841e-19 5.897083e-19 2.482828e-19
1193 4.274535e-19 5.007365e-18 6.679941e-18 5.254521e-18 6.629140e-19 5.886496e-19 2.475886e-19
1194 4.259491e-19 4.989541e-18 6.667659e-18 5.243720e-18 6.617477e-19 5.875944e-19 2.468970e-19
1195 4.244514e-19 4.971787e-18 6.655415e-18 5.232961e-18 6.605852e-19 5.865427e-19 2.462075e-19
1196 4.229599e-19 4.954109e-18 6.643213e-18 5.222240e-18 6.594265e-19 5.854945e-19 2.455208e-19
1197 4.214750e-19 4.936501e-18 6.631051e-18 5.211562e-18 6.582716e-19 5.844497e-19 2.448362e-19
1198 4.199965e-19 4.918965e-18 6.618927e-18 5.200921e-18 6.571204e-19 5.834084e-19 2.441541e-19
1199 4.185243e-19 4.901501e-18 6.606843e-18 5.190322e-18 6.559728e-19 5.823705e-19 2.434745e-19
1200 4.170583e-19 4.884109e-18 6.594799e-18 5.179763e-18 6.548289e-19 5.813360e-19 2.427971e-19
1201 4.155987e-19 4.866786e-18 6.582793e-18 5.169241e-18 6.536889e-19 5.803049e-19 2.421223e-19
1202 4.141453e-19 4.849535e-18 6.570826e-18 5.158759e-18 6.525523e-19 5.792772e-19 2.414496e-19
1203 4.126982e-19 4.832355e-18 6.558898e-18 5.148318e-18 6.514195e-19 5.782528e-19 2.407793e-19
1204 4.112572e-19 4.815244e-18 6.547009e-18 5.137912e-18 6.502903e-19 5.772316e-19 2.401116e-19
1205 4.098224e-19 4.798204e-18 6.535157e-18 5.127547e-18 6.491647e-19 5.762139e-19 2.394458e-19
1206 4.083937e-19 4.781233e-18 6.523343e-18 5.117219e-18 6.480425e-19 5.751996e-19 2.387827e-19
1207 4.069711e-19 4.764331e-18 6.511567e-18 5.106929e-18 6.469241e-19 5.741883e-19 2.381217e-19
1208 4.055546e-19 4.747499e-18 6.499830e-18 5.096676e-18 6.458093e-19 5.731805e-19 2.374630e-19
1209 4.041441e-19 4.730735e-18 6.488130e-18 5.086460e-18 6.446979e-19 5.721759e-19 2.368068e-19
1210 4.027396e-19 4.714038e-18 6.476468e-18 5.076281e-18 6.435902e-19 5.711745e-19 2.361528e-19
1211 4.013412e-19 4.697412e-18 6.464842e-18 5.066139e-18 6.424859e-19 5.701764e-19 2.355009e-19
1212 3.999486e-19 4.680853e-18 6.453254e-18 5.056034e-18 6.413852e-19 5.691814e-19 2.348513e-19
1213 3.985620e-19 4.664361e-18 6.441703e-18 5.045965e-18 6.402879e-19 5.681898e-19 2.342040e-19
1214 3.971812e-19 4.647938e-18 6.430190e-18 5.035930e-18 6.391942e-19 5.672011e-19 2.335590e-19
1215 3.958064e-19 4.631581e-18 6.418712e-18 5.025933e-18 6.381039e-19 5.662159e-19 2.329160e-19
1216 3.944372e-19 4.615291e-18 6.407271e-18 5.015970e-18 6.370169e-19 5.652336e-19 2.322756e-19
1217 3.930740e-19 4.599068e-18 6.395867e-18 5.006043e-18 6.359336e-19 5.642544e-19 2.316371e-19
1218 3.917165e-19 4.582910e-18 6.384500e-18 4.996152e-18 6.348535e-19 5.632786e-19 2.310009e-19
1219 3.903648e-19 4.566820e-18 6.373167e-18 4.986294e-18 6.337768e-19 5.623057e-19 2.303668e-19
1220 3.890188e-19 4.550794e-18 6.361872e-18 4.976469e-18 6.327037e-19 5.613359e-19 2.297351e-19
1221 3.876785e-19 4.534835e-18 6.350611e-18 4.966681e-18 6.316338e-19 5.603694e-19 2.291054e-19
1222 3.863437e-19 4.518942e-18 6.339387e-18 4.956925e-18 6.305674e-19 5.594057e-19 2.284778e-19
1223 3.850147e-19 4.503113e-18 6.328199e-18 4.947203e-18 6.295042e-19 5.584451e-19 2.278525e-19
1224 3.836911e-19 4.487349e-18 6.317044e-18 4.937514e-18 6.284444e-19 5.574876e-19 2.272293e-19
1225 3.823734e-19 4.471651e-18 6.305926e-18 4.927859e-18 6.273878e-19 5.565331e-19 2.266081e-19
1226 3.810610e-19 4.456015e-18 6.294843e-18 4.918235e-18 6.263347e-19 5.555816e-19 2.259892e-19
1227 3.797542e-19 4.440444e-18 6.283795e-18 4.908645e-18 6.252848e-19 5.546331e-19 2.253723e-19
1228 3.784528e-19 4.424937e-18 6.272782e-18 4.899087e-18 6.242381e-19 5.536876e-19 2.247576e-19
1229 3.771570e-19 4.409494e-18 6.261802e-18 4.889561e-18 6.231947e-19 5.527451e-19 2.241448e-19
1230 3.758664e-19 4.394114e-18 6.250858e-18 4.880065e-18 6.221546e-19 5.518056e-19 2.235344e-19
1231 3.745814e-19 4.378798e-18 6.239947e-18 4.870602e-18 6.211177e-19 5.508689e-19 2.229258e-19
1232 3.733018e-19 4.363544e-18 6.229072e-18 4.861171e-18 6.200840e-19 5.499351e-19 2.223194e-19
1233 3.720275e-19 4.348352e-18 6.218229e-18 4.851770e-18 6.190537e-19 5.490043e-19 2.217150e-19
1234 3.707585e-19 4.333223e-18 6.207421e-18 4.842398e-18 6.180264e-19 5.480763e-19 2.211126e-19
1235 3.694947e-19 4.318156e-18 6.196648e-18 4.833059e-18 6.170022e-19 5.471514e-19 2.205124e-19
1236 3.682362e-19 4.303152e-18 6.185906e-18 4.823749e-18 6.159814e-19 5.462291e-19 2.199141e-19
1237 3.669830e-19 4.288210e-18 6.175200e-18 4.814469e-18 6.149636e-19 5.453099e-19 2.193178e-19
1238 3.657351e-19 4.273327e-18 6.164526e-18 4.805219e-18 6.139490e-19 5.443934e-19 2.187236e-19
1239 3.644924e-19 4.258508e-18 6.153885e-18 4.795998e-18 6.129375e-19 5.434797e-19 2.181314e-19
1240 3.632548e-19 4.243748e-18 6.143277e-18 4.786806e-18 6.119291e-19 5.425689e-19 2.175411e-19
1241 3.620223e-19 4.229049e-18 6.132703e-18 4.777642e-18 6.109238e-19 5.416608e-19 2.169529e-19
1242 3.607949e-19 4.214412e-18 6.122161e-18 4.768509e-18 6.099216e-19 5.407556e-19 2.163666e-19
1243 3.595726e-19 4.199834e-18 6.111652e-18 4.759402e-18 6.089224e-19 5.398532e-19 2.157823e-19
1244 3.583553e-19 4.185317e-18 6.101176e-18 4.750325e-18 6.079264e-19 5.389534e-19 2.151999e-19
1245 3.571431e-19 4.170859e-18 6.090732e-18 4.741275e-18 6.069333e-19 5.380565e-19 2.146195e-19
1246 3.559361e-19 4.156462e-18 6.080320e-18 4.732252e-18 6.059433e-19 5.371622e-19 2.140410e-19
1247 3.547338e-19 4.142123e-18 6.069940e-18 4.723258e-18 6.049565e-19 5.362706e-19 2.134645e-19
1248 3.535366e-19 4.127842e-18 6.059592e-18 4.714290e-18 6.039724e-19 5.353818e-19 2.128898e-19
1249 3.523442e-19 4.113622e-18 6.049276e-18 4.705349e-18 6.029915e-19 5.344957e-19 2.123171e-19
1250 3.511568e-19 4.099460e-18 6.038992e-18 4.696434e-18 6.020135e-19 5.336123e-19 2.117463e-19
1251 3.499743e-19 4.085356e-18 6.028740e-18 4.687545e-18 6.010385e-19 5.327316e-19 2.111774e-19
1252 3.487966e-19 4.071311e-18 6.018518e-18 4.678684e-18 6.000666e-19 5.318534e-19 2.106103e-19
1253 3.476237e-19 4.057324e-18 6.008329e-18 4.669848e-18 5.990975e-19 5.309780e-19 2.100452e-19
1254 3.464557e-19 4.043394e-18 5.998169e-18 4.661037e-18 5.981312e-19 5.301052e-19 2.094820e-19
1255 3.452925e-19 4.029523e-18 5.988043e-18 4.652252e-18 5.971681e-19 5.292350e-19 2.089206e-19
1256 3.441340e-19 4.015707e-18 5.977945e-18 4.643493e-18 5.962077e-19 5.283672e-19 2.083610e-19
1257 3.429803e-19 4.001950e-18 5.967880e-18 4.634758e-18 5.952504e-19 5.275023e-19 2.078032e-19
1258 3.418313e-19 3.988249e-18 5.957845e-18 4.626049e-18 5.942959e-19 5.266398e-19 2.072473e-19
1259 3.406869e-19 3.974606e-18 5.947840e-18 4.617363e-18 5.933442e-19 5.257801e-19 2.066933e-19
1260 3.395473e-19 3.961017e-18 5.937866e-18 4.608702e-18 5.923955e-19 5.249226e-19 2.061411e-19
1261 3.384122e-19 3.947485e-18 5.927922e-18 4.600066e-18 5.914496e-19 5.240679e-19 2.055906e-19
1262 3.372817e-19 3.934010e-18 5.918008e-18 4.591451e-18 5.905064e-19 5.232157e-19 2.050420e-19
1263 3.361558e-19 3.920590e-18 5.908125e-18 4.582863e-18 5.895661e-19 5.223659e-19 2.044952e-19
1264 3.350345e-19 3.907226e-18 5.898272e-18 4.574296e-18 5.886287e-19 5.215187e-19 2.039501e-19
1265 3.339178e-19 3.893917e-18 5.888448e-18 4.565752e-18 5.876941e-19 5.206740e-19 2.034069e-19
1266 3.328056e-19 3.880663e-18 5.878654e-18 4.557232e-18 5.867622e-19 5.198317e-19 2.028654e-19
1267 3.316980e-19 3.867464e-18 5.868890e-18 4.548735e-18 5.858332e-19 5.189920e-19 2.023256e-19
1268 3.305947e-19 3.854319e-18 5.859154e-18 4.540260e-18 5.849069e-19 5.181547e-19 2.017876e-19
1269 3.294958e-19 3.841229e-18 5.849449e-18 4.531806e-18 5.839833e-19 5.173198e-19 2.012514e-19
1270 3.284016e-19 3.828192e-18 5.839773e-18 4.523376e-18 5.830626e-19 5.164874e-19 2.007170e-19
1271 3.273115e-19 3.815209e-18 5.830125e-18 4.514968e-18 5.821445e-19 5.156574e-19 2.001841e-19
1272 3.262260e-19 3.802282e-18 5.820507e-18 4.506581e-18 5.812291e-19 5.148299e-19 1.996531e-19
1273 3.251449e-19 3.789406e-18 5.810917e-18 4.498214e-18 5.803166e-19 5.140046e-19 1.991239e-19
1274 3.240680e-19 3.776584e-18 5.801356e-18 4.489870e-18 5.794066e-19 5.131818e-19 1.985963e-19
1275 3.229954e-19 3.763815e-18 5.791825e-18 4.481546e-18 5.784995e-19 5.123614e-19 1.980704e-19
1276 3.219272e-19 3.751098e-18 5.782321e-18 4.473245e-18 5.775950e-19 5.115434e-19 1.975460e-19
1277 3.208631e-19 3.738436e-18 5.772846e-18 4.464962e-18 5.766931e-19 5.107277e-19 1.970236e-19
1278 3.198034e-19 3.725823e-18 5.763398e-18 4.456700e-18 5.757940e-19 5.099144e-19 1.965027e-19
1279 3.187479e-19 3.713264e-18 5.753979e-18 4.448460e-18 5.748974e-19 5.091033e-19 1.959835e-19
1280 3.176966e-19 3.700756e-18 5.744588e-18 4.440239e-18 5.740035e-19 5.082947e-19 1.954660e-19
1281 3.166495e-19 3.688300e-18 5.735226e-18 4.432038e-18 5.731122e-19 5.074882e-19 1.949501e-19
1282 3.156065e-19 3.675894e-18 5.725891e-18 4.423856e-18 5.722235e-19 5.066842e-19 1.944358e-19
1283 3.145677e-19 3.663541e-18 5.716583e-18 4.415694e-18 5.713375e-19 5.058824e-19 1.939233e-19
1284 3.135332e-19 3.651238e-18 5.707304e-18 4.407552e-18 5.704540e-19 5.050830e-19 1.934123e-19
1285 3.125026e-19 3.638986e-18 5.698051e-18 4.399427e-18 5.695732e-19 5.042857e-19 1.929030e-19
1286 3.114761e-19 3.626784e-18 5.688827e-18 4.391324e-18 5.686949e-19 5.034908e-19 1.923953e-19
1287 3.104536e-19 3.614631e-18 5.679629e-18 4.383238e-18 5.678191e-19 5.026980e-19 1.918892e-19
1288 3.094352e-19 3.602529e-18 5.670458e-18 4.375171e-18 5.669459e-19 5.019075e-19 1.913847e-19
1289 3.084209e-19 3.590478e-18 5.661315e-18 4.367122e-18 5.660754e-19 5.011193e-19 1.908817e-19
1290 3.074105e-19 3.578475e-18 5.652197e-18 4.359092e-18 5.652073e-19 5.003332e-19 1.903805e-19
1291 3.064041e-19 3.566522e-18 5.643109e-18 4.351080e-18 5.643417e-19 4.995494e-19 1.898808e-19
1292 3.054016e-19 3.554617e-18 5.634046e-18 4.343085e-18 5.634787e-19 4.987678e-19 1.893826e-19
1293 3.044031e-19 3.542761e-18 5.625009e-18 4.335109e-18 5.626181e-19 4.979883e-19 1.888860e-19
1294 3.034086e-19 3.530953e-18 5.616000e-18 4.327149e-18 5.617600e-19 4.972110e-19 1.883909e-19
1295 3.024179e-19 3.519195e-18 5.607016e-18 4.319208e-18 5.609044e-19 4.964359e-19 1.878974e-19
1296 3.014310e-19 3.507483e-18 5.598058e-18 4.311285e-18 5.600513e-19 4.956629e-19 1.874055e-19
1297 3.004482e-19 3.495819e-18 5.589127e-18 4.303378e-18 5.592008e-19 4.948921e-19 1.869152e-19
1298 2.994690e-19 3.484203e-18 5.580222e-18 4.295488e-18 5.583526e-19 4.941236e-19 1.864262e-19
1299 2.984938e-19 3.472636e-18 5.571343e-18 4.287615e-18 5.575069e-19 4.933570e-19 1.859389e-19
1300 2.975222e-19 3.461114e-18 5.562490e-18 4.279759e-18 5.566636e-19 4.925926e-19 1.854532e-19
1301 2.965545e-19 3.449639e-18 5.553662e-18 4.271919e-18 5.558226e-19 4.918303e-19 1.849688e-19
1302 2.955906e-19 3.438211e-18 5.544861e-18 4.264096e-18 5.549842e-19 4.910700e-19 1.844860e-19
1303 2.946304e-19 3.426829e-18 5.536085e-18 4.256289e-18 5.541482e-19 4.903119e-19 1.840047e-19
1304 2.936740e-19 3.415492e-18 5.527333e-18 4.248499e-18 5.533145e-19 4.895559e-19 1.835248e-19
1305 2.927212e-19 3.404202e-18 5.518609e-18 4.240724e-18 5.524833e-19 4.888019e-19 1.830465e-19
1306 2.917721e-19 3.392959e-18 5.509908e-18 4.232965e-18 5.516543e-19 4.880501e-19 1.825697e-19
1307 2.908267e-19 3.381759e-18 5.501233e-18 4.225223e-18 5.508278e-19 4.873001e-19 1.820944e-19
1308 2.898849e-19 3.370605e-18 5.492583e-18 4.217496e-18 5.500036e-19 4.865524e-19 1.816205e-19
1309 2.889468e-19 3.359495e-18 5.483958e-18 4.209783e-18 5.491818e-19 4.858066e-19 1.811480e-19
1310 2.880123e-19 3.348431e-18 5.475358e-18 4.202087e-18 5.483624e-19 4.850628e-19 1.806770e-19
1311 2.870813e-19 3.337412e-18 5.466782e-18 4.194406e-18 5.475452e-19 4.843212e-19 1.802075e-19
1312 2.861540e-19 3.326435e-18 5.458231e-18 4.186740e-18 5.467304e-19 4.835814e-19 1.797394e-19
1313 2.852302e-19 3.315503e-18 5.449705e-18 4.179090e-18 5.459180e-19 4.828437e-19 1.792727e-19
1314 2.843101e-19 3.304615e-18 5.441204e-18 4.171455e-18 5.451078e-19 4.821080e-19 1.788075e-19
1315 2.833934e-19 3.293769e-18 5.432726e-18 4.163833e-18 5.442998e-19 4.813742e-19 1.783437e-19
1316 2.824802e-19 3.282968e-18 5.424272e-18 4.156227e-18 5.434942e-19 4.806424e-19 1.778812e-19
1317 2.815704e-19 3.272209e-18 5.415843e-18 4.148636e-18 5.426909e-19 4.799126e-19 1.774203e-19
1318 2.806643e-19 3.261493e-18 5.407438e-18 4.141058e-18 5.418898e-19 4.791847e-19 1.769606e-19
