Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
1170 4.738252e-19 5.471475e-18 6.987225e-18 5.555642e-18 6.986453e-19 4.283989e-19 6.206020e-19 2.650326e-19 2.563510e-19 2.526484e-19
1171 4.721090e-19 5.451765e-18 6.973993e-18 5.543745e-18 6.973744e-19 4.269171e-19 6.194507e-19 2.642813e-19 2.556184e-19 2.519263e-19
1172 4.703968e-19 5.432135e-18 6.960806e-18 5.531894e-18 6.961077e-19 4.254404e-19 6.183033e-19 2.635324e-19 2.548885e-19 2.512067e-19
1173 4.686916e-19 5.412585e-18 6.947662e-18 5.520090e-18 6.948453e-19 4.239680e-19 6.171598e-19 2.627858e-19 2.541613e-19 2.504899e-19
1174 4.669968e-19 5.393115e-18 6.934562e-18 5.508332e-18 6.935870e-19 4.224994e-19 6.160202e-19 2.620413e-19 2.534368e-19 2.497756e-19
1175 4.653154e-19 5.373724e-18 6.921505e-18 5.496620e-18 6.923328e-19 4.210348e-19 6.148844e-19 2.612991e-19 2.527149e-19 2.490639e-19
1176 4.636505e-19 5.354413e-18 6.908492e-18 5.484954e-18 6.910828e-19 4.195744e-19 6.137524e-19 2.605590e-19 2.519956e-19 2.483549e-19
1177 4.620003e-19 5.335181e-18 6.895522e-18 5.473333e-18 6.898369e-19 4.181185e-19 6.126242e-19 2.598211e-19 2.512790e-19 2.476484e-19
1178 4.603607e-19 5.316028e-18 6.882594e-18 5.461758e-18 6.885952e-19 4.166673e-19 6.114999e-19 2.590855e-19 2.505649e-19 2.469445e-19
1179 4.587272e-19 5.296952e-18 6.869710e-18 5.450227e-18 6.873575e-19 4.152211e-19 6.103793e-19 2.583521e-19 2.498535e-19 2.462432e-19
1180 4.570956e-19 5.277955e-18 6.856868e-18 5.438742e-18 6.861238e-19 4.137801e-19 6.092624e-19 2.576210e-19 2.491447e-19 2.455445e-19
1181 4.554614e-19 5.259034e-18 6.844068e-18 5.427301e-18 6.848943e-19 4.123446e-19 6.081493e-19 2.568923e-19 2.484384e-19 2.448482e-19
1182 4.538218e-19 5.240190e-18 6.831311e-18 5.415904e-18 6.836687e-19 4.109148e-19 6.070399e-19 2.561658e-19 2.477347e-19 2.441546e-19
1183 4.521801e-19 5.221423e-18 6.818595e-18 5.404552e-18 6.824472e-19 4.094910e-19 6.059343e-19 2.554418e-19 2.470336e-19 2.434634e-19
1184 4.505413e-19 5.202731e-18 6.805921e-18 5.393244e-18 6.812296e-19 4.080733e-19 6.048323e-19 2.547201e-19 2.463351e-19 2.427748e-19
1185 4.489104e-19 5.184117e-18 6.793289e-18 5.381979e-18 6.800161e-19 4.066622e-19 6.037340e-19 2.540009e-19 2.456390e-19 2.420887e-19
1186 4.472926e-19 5.165578e-18 6.780699e-18 5.370758e-18 6.788065e-19 4.052577e-19 6.026393e-19 2.532840e-19 2.449455e-19 2.414051e-19
1187 4.456928e-19 5.147116e-18 6.768149e-18 5.359580e-18 6.776008e-19 4.038598e-19 6.015483e-19 2.525697e-19 2.442545e-19 2.407239e-19
1188 4.441132e-19 5.128729e-18 6.755641e-18 5.348444e-18 6.763991e-19 4.024684e-19 6.004609e-19 2.518577e-19 2.435661e-19 2.400452e-19
1189 4.425507e-19 5.110419e-18 6.743174e-18 5.337352e-18 6.752013e-19 4.010835e-19 5.993771e-19 2.511482e-19 2.428801e-19 2.393690e-19
1190 4.410013e-19 5.092183e-18 6.730748e-18 5.326302e-18 6.740074e-19 3.997050e-19 5.982970e-19 2.504411e-19 2.421966e-19 2.386953e-19
1191 4.394611e-19 5.074021e-18 6.718362e-18 5.315294e-18 6.728174e-19 3.983328e-19 5.972204e-19 2.497365e-19 2.415156e-19 2.380240e-19
1192 4.379262e-19 5.055933e-18 6.706016e-18 5.304328e-18 6.716312e-19 3.969668e-19 5.961473e-19 2.490343e-19 2.408370e-19 2.373551e-19
1193 4.363928e-19 5.037918e-18 6.693711e-18 5.293404e-18 6.704488e-19 3.956069e-19 5.950778e-19 2.483346e-19 2.401609e-19 2.366886e-19
1194 4.348596e-19 5.019975e-18 6.681446e-18 5.282521e-18 6.692703e-19 3.942530e-19 5.940118e-19 2.476372e-19 2.394872e-19 2.360246e-19
1195 4.333284e-19 5.002106e-18 6.669221e-18 5.271680e-18 6.680956e-19 3.929052e-19 5.929493e-19 2.469423e-19 2.388160e-19 2.353629e-19
1196 4.318007e-19 4.984310e-18 6.657035e-18 5.260879e-18 6.669247e-19 3.915633e-19 5.918904e-19 2.462499e-19 2.381472e-19 2.347036e-19
1197 4.302785e-19 4.966586e-18 6.644889e-18 5.250120e-18 6.657575e-19 3.902271e-19 5.908349e-19 2.455598e-19 2.374808e-19 2.340467e-19
1198 4.287635e-19 4.948937e-18 6.632783e-18 5.239400e-18 6.645941e-19 3.888967e-19 5.897828e-19 2.448723e-19 2.368168e-19 2.333922e-19
1199 4.272572e-19 4.931360e-18 6.620715e-18 5.228721e-18 6.634345e-19 3.875721e-19 5.887342e-19 2.441871e-19 2.361552e-19 2.327401e-19
1200 4.257598e-19 4.913857e-18 6.608687e-18 5.218082e-18 6.622785e-19 3.862532e-19 5.876891e-19 2.435045e-19 2.354959e-19 2.320902e-19
1201 4.242705e-19 4.896426e-18 6.596697e-18 5.207483e-18 6.611263e-19 3.849401e-19 5.866473e-19 2.428244e-19 2.348390e-19 2.314428e-19
1202 4.227883e-19 4.879066e-18 6.584746e-18 5.196922e-18 6.599778e-19 3.836327e-19 5.856090e-19 2.421469e-19 2.341845e-19 2.307976e-19
1203 4.213124e-19 4.861777e-18 6.572834e-18 5.186402e-18 6.588330e-19 3.823312e-19 5.845740e-19 2.414721e-19 2.335324e-19 2.301548e-19
1204 4.198419e-19 4.844556e-18 6.560960e-18 5.175919e-18 6.576918e-19 3.810354e-19 5.835424e-19 2.407999e-19 2.328825e-19 2.295142e-19
1205 4.183761e-19 4.827405e-18 6.549124e-18 5.165476e-18 6.565542e-19 3.797455e-19 5.825142e-19 2.401304e-19 2.322350e-19 2.288760e-19
1206 4.169145e-19 4.810322e-18 6.537327e-18 5.155071e-18 6.554203e-19 3.784614e-19 5.814893e-19 2.394636e-19 2.315898e-19 2.282400e-19
1207 4.154567e-19 4.793309e-18 6.525567e-18 5.144704e-18 6.542900e-19 3.771831e-19 5.804677e-19 2.387996e-19 2.309469e-19 2.276063e-19
1208 4.140026e-19 4.776366e-18 6.513846e-18 5.134375e-18 6.531633e-19 3.759106e-19 5.794494e-19 2.381384e-19 2.303063e-19 2.269749e-19
1209 4.125518e-19 4.759493e-18 6.502161e-18 5.124083e-18 6.520402e-19 3.746441e-19 5.784344e-19 2.374801e-19 2.296680e-19 2.263457e-19
1210 4.111039e-19 4.742693e-18 6.490514e-18 5.113829e-18 6.509207e-19 3.733833e-19 5.774227e-19 2.368246e-19 2.290319e-19 2.257188e-19
1211 4.096591e-19 4.725964e-18 6.478905e-18 5.103612e-18 6.498047e-19 3.721283e-19 5.764142e-19 2.361720e-19 2.283982e-19 2.250941e-19
1212 4.082188e-19 4.709306e-18 6.467332e-18 5.093431e-18 6.486923e-19 3.708789e-19 5.754090e-19 2.355220e-19 2.277666e-19 2.244716e-19
1213 4.067845e-19 4.692717e-18 6.455797e-18 5.083288e-18 6.475834e-19 3.696347e-19 5.744070e-19 2.348745e-19 2.271373e-19 2.238514e-19
1214 4.053581e-19 4.676196e-18 6.444298e-18 5.073180e-18 6.464780e-19 3.683955e-19 5.734082e-19 2.342293e-19 2.265103e-19 2.232333e-19
1215 4.039412e-19 4.659743e-18 6.432836e-18 5.063108e-18 6.453760e-19 3.671612e-19 5.724126e-19 2.335864e-19 2.258854e-19 2.226174e-19
1216 4.025354e-19 4.643355e-18 6.421410e-18 5.053072e-18 6.442776e-19 3.659315e-19 5.714203e-19 2.329454e-19 2.252628e-19 2.220037e-19
1217 4.011418e-19 4.627031e-18 6.410021e-18 5.043072e-18 6.431826e-19 3.647062e-19 5.704310e-19 2.323064e-19 2.246423e-19 2.213922e-19
1218 3.997589e-19 4.610774e-18 6.398668e-18 5.033106e-18 6.420911e-19 3.634851e-19 5.694450e-19 2.316690e-19 2.240241e-19 2.207828e-19
1219 3.983850e-19 4.594582e-18 6.387351e-18 5.023176e-18 6.410030e-19 3.622679e-19 5.684620e-19 2.310332e-19 2.234080e-19 2.201756e-19
1220 3.970186e-19 4.578458e-18 6.376069e-18 5.013280e-18 6.399183e-19 3.610544e-19 5.674822e-19 2.303989e-19 2.227941e-19 2.195705e-19
1221 3.956579e-19 4.562401e-18 6.364824e-18 5.003419e-18 6.388370e-19 3.598444e-19 5.665055e-19 2.297657e-19 2.221823e-19 2.189676e-19
1222 3.943014e-19 4.546414e-18 6.353614e-18 4.993591e-18 6.377591e-19 3.586377e-19 5.655319e-19 2.291337e-19 2.215727e-19 2.183668e-19
1223 3.929476e-19 4.530495e-18 6.342439e-18 4.983798e-18 6.366846e-19 3.574341e-19 5.645613e-19 2.285027e-19 2.209653e-19 2.177680e-19
1224 3.915956e-19 4.514644e-18 6.331300e-18 4.974038e-18 6.356134e-19 3.562340e-19 5.635939e-19 2.278729e-19 2.203599e-19 2.171714e-19
1225 3.902446e-19 4.498860e-18 6.320196e-18 4.964311e-18 6.345456e-19 3.550377e-19 5.626295e-19 2.272445e-19 2.197567e-19 2.165769e-19
1226 3.888938e-19 4.483140e-18 6.309127e-18 4.954617e-18 6.334811e-19 3.538454e-19 5.616681e-19 2.266176e-19 2.191556e-19 2.159844e-19
1227 3.875425e-19 4.467484e-18 6.298093e-18 4.944956e-18 6.324199e-19 3.526575e-19 5.607097e-19 2.259924e-19 2.185566e-19 2.153940e-19
1228 3.861897e-19 4.451891e-18 6.287093e-18 4.935328e-18 6.313621e-19 3.514742e-19 5.597544e-19 2.253692e-19 2.179596e-19 2.148057e-19
1229 3.848363e-19 4.436360e-18 6.276128e-18 4.925732e-18 6.303075e-19 3.502958e-19 5.588020e-19 2.247480e-19 2.173648e-19 2.142194e-19
1230 3.834858e-19 4.420891e-18 6.265197e-18 4.916168e-18 6.292562e-19 3.491228e-19 5.578526e-19 2.241291e-19 2.167720e-19 2.136352e-19
1231 3.821417e-19 4.405486e-18 6.254301e-18 4.906635e-18 6.282082e-19 3.479553e-19 5.569062e-19 2.235126e-19 2.161812e-19 2.130529e-19
1232 3.808079e-19 4.390146e-18 6.243439e-18 4.897134e-18 6.271634e-19 3.467936e-19 5.559627e-19 2.228987e-19 2.155926e-19 2.124727e-19
1233 3.794878e-19 4.374870e-18 6.232611e-18 4.887664e-18 6.261219e-19 3.456381e-19 5.550222e-19 2.222876e-19 2.150059e-19 2.118946e-19
1234 3.781853e-19 4.359660e-18 6.221816e-18 4.878225e-18 6.250835e-19 3.444891e-19 5.540845e-19 2.216795e-19 2.144213e-19 2.113184e-19
1235 3.769009e-19 4.344517e-18 6.211055e-18 4.868816e-18 6.240484e-19 3.433467e-19 5.531498e-19 2.210745e-19 2.138386e-19 2.107442e-19
1236 3.756317e-19 4.329438e-18 6.200328e-18 4.859438e-18 6.230165e-19 3.422111e-19 5.522180e-19 2.204727e-19 2.132580e-19 2.101719e-19
1237 3.743739e-19 4.314423e-18 6.189634e-18 4.850091e-18 6.219878e-19 3.410817e-19 5.512891e-19 2.198738e-19 2.126794e-19 2.096017e-19
1238 3.731241e-19 4.299470e-18 6.178974e-18 4.840772e-18 6.209622e-19 3.399583e-19 5.503630e-19 2.192777e-19 2.121028e-19 2.090334e-19
1239 3.718788e-19 4.284577e-18 6.168347e-18 4.831484e-18 6.199398e-19 3.388406e-19 5.494398e-19 2.186842e-19 2.115281e-19 2.084670e-19
1240 3.706344e-19 4.269745e-18 6.157752e-18 4.822225e-18 6.189205e-19 3.377282e-19 5.485194e-19 2.180933e-19 2.109554e-19 2.079026e-19
1241 3.693888e-19 4.254972e-18 6.147191e-18 4.812995e-18 6.179043e-19 3.366208e-19 5.476018e-19 2.175046e-19 2.103847e-19 2.073401e-19
1242 3.681413e-19 4.240258e-18 6.136662e-18 4.803794e-18 6.168913e-19 3.355180e-19 5.466871e-19 2.169182e-19 2.098159e-19 2.067796e-19
1243 3.668917e-19 4.225606e-18 6.126166e-18 4.794621e-18 6.158813e-19 3.344196e-19 5.457751e-19 2.163339e-19 2.092491e-19 2.062209e-19
1244 3.656396e-19 4.211015e-18 6.115702e-18 4.785476e-18 6.148745e-19 3.333253e-19 5.448659e-19 2.157514e-19 2.086842e-19 2.056642e-19
1245 3.643848e-19 4.196486e-18 6.105271e-18 4.776360e-18 6.138707e-19 3.322346e-19 5.439595e-19 2.151706e-19 2.081212e-19 2.051093e-19
1246 3.631267e-19 4.182021e-18 6.094871e-18 4.767272e-18 6.128700e-19 3.311472e-19 5.430559e-19 2.145915e-19 2.075601e-19 2.045564e-19
1247 3.618672e-19 4.167619e-18 6.084504e-18 4.758211e-18 6.118723e-19 3.300629e-19 5.421550e-19 2.140138e-19 2.070009e-19 2.040052e-19
1248 3.606103e-19 4.153279e-18 6.074169e-18 4.749177e-18 6.108777e-19 3.289814e-19 5.412568e-19 2.134374e-19 2.064436e-19 2.034560e-19
1249 3.593607e-19 4.138999e-18 6.063865e-18 4.740170e-18 6.098861e-19 3.279028e-19 5.403614e-19 2.128623e-19 2.058881e-19 2.029086e-19
1250 3.581228e-19 4.124780e-18 6.053594e-18 4.731190e-18 6.088975e-19 3.268274e-19 5.394686e-19 2.122887e-19 2.053346e-19 2.023631e-19
1251 3.569012e-19 4.110618e-18 6.043353e-18 4.722237e-18 6.079119e-19 3.257552e-19 5.385786e-19 2.117166e-19 2.047829e-19 2.018194e-19
1252 3.557003e-19 4.096513e-18 6.033144e-18 4.713310e-18 6.069293e-19 3.246866e-19 5.376912e-19 2.111461e-19 2.042330e-19 2.012775e-19
1253 3.545210e-19 4.082465e-18 6.022967e-18 4.704409e-18 6.059497e-19 3.236216e-19 5.368065e-19 2.105772e-19 2.036850e-19 2.007374e-19
1254 3.533580e-19 4.068474e-18 6.012820e-18 4.695533e-18 6.049730e-19 3.225607e-19 5.359244e-19 2.100100e-19 2.031389e-19 2.001992e-19
1255 3.522057e-19 4.054540e-18 6.002704e-18 4.686684e-18 6.039993e-19 3.215039e-19 5.350450e-19 2.094446e-19 2.025945e-19 1.996627e-19
1256 3.510583e-19 4.040665e-18 5.992620e-18 4.677859e-18 6.030285e-19 3.204514e-19 5.341682e-19 2.088811e-19 2.020520e-19 1.991280e-19
1257 3.499100e-19 4.026850e-18 5.982565e-18 4.669060e-18 6.020606e-19 3.194035e-19 5.332940e-19 2.083196e-19 2.015113e-19 1.985951e-19
1258 3.487551e-19 4.013095e-18 5.972542e-18 4.660286e-18 6.010957e-19 3.183603e-19 5.324225e-19 2.077600e-19 2.009723e-19 1.980640e-19
1259 3.475908e-19 3.999400e-18 5.962549e-18 4.651536e-18 6.001336e-19 3.173221e-19 5.315535e-19 2.072026e-19 2.004352e-19 1.975346e-19
1260 3.464200e-19 3.985765e-18 5.952587e-18 4.642810e-18 5.991745e-19 3.162891e-19 5.306871e-19 2.066473e-19 1.998998e-19 1.970070e-19
1261 3.452467e-19 3.972187e-18 5.942655e-18 4.634109e-18 5.982182e-19 3.152613e-19 5.298232e-19 2.060942e-19 1.993662e-19 1.964812e-19
1262 3.440747e-19 3.958666e-18 5.932753e-18 4.625432e-18 5.972648e-19 3.142387e-19 5.289619e-19 2.055433e-19 1.988344e-19 1.959570e-19
1263 3.429076e-19 3.945201e-18 5.922881e-18 4.616778e-18 5.963143e-19 3.132210e-19 5.281032e-19 2.049944e-19 1.983043e-19 1.954346e-19
1264 3.417493e-19 3.931790e-18 5.913038e-18 4.608148e-18 5.953665e-19 3.122081e-19 5.272469e-19 2.044477e-19 1.977759e-19 1.949139e-19
1265 3.406023e-19 3.918432e-18 5.903226e-18 4.599541e-18 5.944217e-19 3.111998e-19 5.263932e-19 2.039029e-19 1.972493e-19 1.943949e-19
1266 3.394652e-19 3.905129e-18 5.893443e-18 4.590957e-18 5.934796e-19 3.101959e-19 5.255420e-19 2.033601e-19 1.967244e-19 1.938776e-19
1267 3.383361e-19 3.891880e-18 5.883690e-18 4.582396e-18 5.925403e-19 3.091963e-19 5.246933e-19 2.028191e-19 1.962012e-19 1.933620e-19
1268 3.372130e-19 3.878686e-18 5.873966e-18 4.573857e-18 5.916039e-19 3.082008e-19 5.238471e-19 2.022801e-19 1.956798e-19 1.928481e-19
1269 3.360940e-19 3.865549e-18 5.864271e-18 4.565341e-18 5.906702e-19 3.072092e-19 5.230033e-19 2.017428e-19 1.951600e-19 1.923359e-19
1270 3.349770e-19 3.852469e-18 5.854606e-18 4.556847e-18 5.897393e-19 3.062213e-19 5.221620e-19 2.012072e-19 1.946419e-19 1.918253e-19
1271 3.338607e-19 3.839446e-18 5.844969e-18 4.548375e-18 5.888111e-19 3.052370e-19 5.213231e-19 2.006734e-19 1.941255e-19 1.913164e-19
1272 3.327453e-19 3.826480e-18 5.835362e-18 4.539925e-18 5.878857e-19 3.042561e-19 5.204867e-19 2.001411e-19 1.936108e-19 1.908091e-19
1273 3.316318e-19 3.813568e-18 5.825783e-18 4.531496e-18 5.869631e-19 3.032784e-19 5.196527e-19 1.996105e-19 1.930977e-19 1.903035e-19
1274 3.305209e-19 3.800712e-18 5.816233e-18 4.523088e-18 5.860432e-19 3.023038e-19 5.188211e-19 1.990814e-19 1.925863e-19 1.897994e-19
1275 3.294136e-19 3.787908e-18 5.806711e-18 4.514702e-18 5.851260e-19 3.013324e-19 5.179918e-19 1.985539e-19 1.920765e-19 1.892971e-19
1276 3.283106e-19 3.775156e-18 5.797218e-18 4.506336e-18 5.842115e-19 3.003643e-19 5.171650e-19 1.980279e-19 1.915684e-19 1.887963e-19
1277 3.272128e-19 3.762455e-18 5.787753e-18 4.497991e-18 5.832996e-19 2.993994e-19 5.163406e-19 1.975035e-19 1.910619e-19 1.882971e-19
1278 3.261208e-19 3.749805e-18 5.778317e-18 4.489666e-18 5.823905e-19 2.984379e-19 5.155185e-19 1.969808e-19 1.905570e-19 1.877995e-19
1279 3.250353e-19 3.737206e-18 5.768908e-18 4.481362e-18 5.814841e-19 2.974799e-19 5.146988e-19 1.964596e-19 1.900537e-19 1.873035e-19
1280 3.239567e-19 3.724659e-18 5.759528e-18 4.473078e-18 5.805803e-19 2.965253e-19 5.138814e-19 1.959401e-19 1.895521e-19 1.868091e-19
1281 3.228856e-19 3.712164e-18 5.750175e-18 4.464814e-18 5.796791e-19 2.955743e-19 5.130663e-19 1.954222e-19 1.890520e-19 1.863163e-19
1282 3.218227e-19 3.699722e-18 5.740850e-18 4.456569e-18 5.787806e-19 2.946269e-19 5.122536e-19 1.949059e-19 1.885535e-19 1.858250e-19
1283 3.207683e-19 3.687333e-18 5.731553e-18 4.448344e-18 5.778847e-19 2.936831e-19 5.114431e-19 1.943914e-19 1.880566e-19 1.853353e-19
1284 3.197213e-19 3.674997e-18 5.722283e-18 4.440139e-18 5.769915e-19 2.927431e-19 5.106350e-19 1.938784e-19 1.875613e-19 1.848472e-19
1285 3.186794e-19 3.662713e-18 5.713041e-18 4.431952e-18 5.761009e-19 2.918069e-19 5.098292e-19 1.933672e-19 1.870675e-19 1.843605e-19
1286 3.176402e-19 3.650481e-18 5.703825e-18 4.423785e-18 5.752128e-19 2.908746e-19 5.090256e-19 1.928577e-19 1.865753e-19 1.838754e-19
1287 3.166014e-19 3.638299e-18 5.694638e-18 4.415636e-18 5.743274e-19 2.899462e-19 5.082243e-19 1.923499e-19 1.860847e-19 1.833919e-19
1288 3.155606e-19 3.626168e-18 5.685477e-18 4.407506e-18 5.734445e-19 2.890216e-19 5.074252e-19 1.918437e-19 1.855956e-19 1.829098e-19
1289 3.145155e-19 3.614087e-18 5.676343e-18 4.399394e-18 5.725642e-19 2.881007e-19 5.066284e-19 1.913392e-19 1.851080e-19 1.824293e-19
1290 3.134665e-19 3.602055e-18 5.667236e-18 4.391301e-18 5.716864e-19 2.871835e-19 5.058339e-19 1.908363e-19 1.846219e-19 1.819502e-19
1291 3.124170e-19 3.590072e-18 5.658156e-18 4.383226e-18 5.708112e-19 2.862698e-19 5.050415e-19 1.903349e-19 1.841374e-19 1.814727e-19
1292 3.113706e-19 3.578138e-18 5.649103e-18 4.375168e-18 5.699386e-19 2.853596e-19 5.042514e-19 1.898351e-19 1.836544e-19 1.809966e-19
1293 3.103312e-19 3.566253e-18 5.640076e-18 4.367129e-18 5.690684e-19 2.844528e-19 5.034635e-19 1.893367e-19 1.831729e-19 1.805221e-19
1294 3.093024e-19 3.554417e-18 5.631075e-18 4.359107e-18 5.682008e-19 2.835493e-19 5.026777e-19 1.888398e-19 1.826928e-19 1.800490e-19
1295 3.082879e-19 3.542629e-18 5.622101e-18 4.351103e-18 5.673357e-19 2.826490e-19 5.018942e-19 1.883444e-19 1.822143e-19 1.795773e-19
1296 3.072893e-19 3.530890e-18 5.613153e-18 4.343115e-18 5.664730e-19 2.817519e-19 5.011128e-19 1.878503e-19 1.817372e-19 1.791071e-19
1297 3.063030e-19 3.519200e-18 5.604231e-18 4.335145e-18 5.656129e-19 2.808579e-19 5.003336e-19 1.873575e-19 1.812617e-19 1.786384e-19
1298 3.053243e-19 3.507558e-18 5.595335e-18 4.327192e-18 5.647552e-19 2.799668e-19 4.995566e-19 1.868661e-19 1.807875e-19 1.781711e-19
1299 3.043487e-19 3.495963e-18 5.586465e-18 4.319256e-18 5.639000e-19 2.790786e-19 4.987816e-19 1.863759e-19 1.803149e-19 1.777052e-19
1300 3.033716e-19 3.484415e-18 5.577621e-18 4.311337e-18 5.630473e-19 2.781932e-19 4.980089e-19 1.858870e-19 1.798437e-19 1.772408e-19
1301 3.023885e-19 3.472915e-18 5.568802e-18 4.303434e-18 5.621970e-19 2.773107e-19 4.972382e-19 1.853993e-19 1.793739e-19 1.767778e-19
1302 3.013958e-19 3.461460e-18 5.560009e-18 4.295547e-18 5.613491e-19 2.764310e-19 4.964697e-19 1.849129e-19 1.789056e-19 1.763162e-19
1303 3.003960e-19 3.450053e-18 5.551242e-18 4.287677e-18 5.605037e-19 2.755541e-19 4.957032e-19 1.844279e-19 1.784387e-19 1.758560e-19
1304 2.993939e-19 3.438691e-18 5.542500e-18 4.279823e-18 5.596607e-19 2.746800e-19 4.949389e-19 1.839443e-19 1.779732e-19 1.753972e-19
1305 2.983943e-19 3.427374e-18 5.533783e-18 4.271985e-18 5.588201e-19 2.738088e-19 4.941766e-19 1.834620e-19 1.775092e-19 1.749399e-19
1306 2.974018e-19 3.416103e-18 5.525091e-18 4.264162e-18 5.579819e-19 2.729405e-19 4.934165e-19 1.829812e-19 1.770466e-19 1.744838e-19
1307 2.964213e-19 3.404877e-18 5.516425e-18 4.256356e-18 5.571461e-19 2.720750e-19 4.926583e-19 1.825018e-19 1.765853e-19 1.740292e-19
1308 2.954574e-19 3.393695e-18 5.507783e-18 4.248565e-18 5.563126e-19 2.712124e-19 4.919023e-19 1.820239e-19 1.761255e-19 1.735760e-19
1309 2.945097e-19 3.382557e-18 5.499167e-18 4.240789e-18 5.554816e-19 2.703527e-19 4.911483e-19 1.815476e-19 1.756670e-19 1.731241e-19
1310 2.935741e-19 3.371464e-18 5.490575e-18 4.233029e-18 5.546529e-19 2.694959e-19 4.903963e-19 1.810728e-19 1.752100e-19 1.726736e-19
1311 2.926461e-19 3.360416e-18 5.482008e-18 4.225284e-18 5.538265e-19 2.686420e-19 4.896464e-19 1.805996e-19 1.747543e-19 1.722244e-19
1312 2.917212e-19 3.349412e-18 5.473465e-18 4.217554e-18 5.530025e-19 2.677909e-19 4.888985e-19 1.801280e-19 1.743000e-19 1.717766e-19
1313 2.907952e-19 3.338452e-18 5.464947e-18 4.209840e-18 5.521808e-19 2.669429e-19 4.881526e-19 1.796580e-19 1.738470e-19 1.713301e-19
1314 2.898634e-19 3.327538e-18 5.456453e-18 4.202140e-18 5.513614e-19 2.660977e-19 4.874087e-19 1.791897e-19 1.733955e-19 1.708850e-19
1315 2.889239e-19 3.316668e-18 5.447984e-18 4.194455e-18 5.505444e-19 2.652556e-19 4.866668e-19 1.787231e-19 1.729452e-19 1.704412e-19
1316 2.879794e-19 3.305842e-18 5.439539e-18 4.186784e-18 5.497297e-19 2.644165e-19 4.859269e-19 1.782580e-19 1.724963e-19 1.699987e-19
1317 2.870337e-19 3.295060e-18 5.431118e-18 4.179129e-18 5.489172e-19 2.635806e-19 4.851890e-19 1.777944e-19 1.720488e-19 1.695575e-19
1318 2.860901e-19 3.284320e-18 5.422720e-18 4.171487e-18 5.481071e-19 2.627478e-19 4.844530e-19 1.773324e-19 1.716026e-19 1.691176e-19
1319 2.851523e-19 3.273621e-18 5.414347e-18 4.163860e-18 5.472992e-19 2.619183e-19 4.837190e-19 1.768719e-19 1.711577e-19 1.686791e-19
1320 2.842239e-19 3.262963e-18 5.405998e-18 4.156248e-18 5.464937e-19 2.610921e-19 4.829870e-19 1.764129e-19 1.707141e-19 1.682418e-19
1321 2.833079e-19 3.252346e-18 5.397672e-18 4.148649e-18 5.456903e-19 2.602692e-19 4.822569e-19 1.759553e-19 1.702718e-19 1.678059e-19
1322 2.824027e-19 3.241769e-18 5.389370e-18 4.141065e-18 5.448892e-19 2.594497e-19 4.815288e-19 1.754991e-19 1.698309e-19 1.673712e-19
1323 2.815054e-19 3.231233e-18 5.381092e-18 4.133494e-18 5.440904e-19 2.586337e-19 4.808025e-19 1.750443e-19 1.693913e-19 1.669378e-19
1324 2.806127e-19 3.220737e-18 5.372837e-18 4.125938e-18 5.432938e-19 2.578211e-19 4.800782e-19 1.745909e-19 1.689529e-19 1.665057e-19
1325 2.797214e-19 3.210282e-18 5.364605e-18 4.118395e-18 5.424994e-19 2.570122e-19 4.793558e-19 1.741389e-19 1.685159e-19 1.660748e-19
1326 2.788285e-19 3.199869e-18 5.356396e-18 4.110866e-18 5.417073e-19 2.562068e-19 4.786353e-19 1.736881e-19 1.680801e-19 1.656452e-19
1327 2.779308e-19 3.189497e-18 5.348211e-18 4.103351e-18 5.409173e-19 2.554051e-19 4.779167e-19 1.732386e-19 1.676456e-19 1.652169e-19
1328 2.770279e-19 3.179167e-18 5.340049e-18 4.095849e-18 5.401296e-19 2.546069e-19 4.772000e-19 1.727905e-19 1.672124e-19 1.647898e-19
1329 2.761227e-19 3.168877e-18 5.331909e-18 4.088361e-18 5.393440e-19 2.538122e-19 4.764852e-19 1.723436e-19 1.667805e-19 1.643640e-19
1330 2.752185e-19 3.158628e-18 5.323793e-18 4.080886e-18 5.385606e-19 2.530208e-19 4.757723e-19 1.718980e-19 1.663498e-19 1.639394e-19
1331 2.743184e-19 3.148417e-18 5.315700e-18 4.073425e-18 5.377794e-19 2.522326e-19 4.750612e-19 1.714537e-19 1.659204e-19 1.635160e-19
1332 2.734255e-19 3.138245e-18 5.307629e-18 4.065977e-18 5.370004e-19 2.514475e-19 4.743519e-19 1.710106e-19 1.654922e-19 1.630939e-19
1333 2.725430e-19 3.128111e-18 5.299581e-18 4.058542e-18 5.362235e-19 2.506655e-19 4.736446e-19 1.705689e-19 1.650653e-19 1.626730e-19
1334 2.716731e-19 3.118013e-18 5.291555e-18 4.051120e-18 5.354488e-19 2.498864e-19 4.729390e-19 1.701285e-19 1.646396e-19 1.622533e-19
1335 2.708138e-19 3.107953e-18 5.283552e-18 4.043712e-18 5.346762e-19 2.491101e-19 4.722353e-19 1.696893e-19 1.642152e-19 1.618349e-19
1336 2.699621e-19 3.097930e-18 5.275571e-18 4.036316e-18 5.339058e-19 2.483365e-19 4.715335e-19 1.692515e-19 1.637920e-19 1.614176e-19
1337 2.691149e-19 3.087945e-18 5.267612e-18 4.028934e-18 5.331375e-19 2.475655e-19 4.708334e-19 1.688149e-19 1.633700e-19 1.610016e-19
