Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
1405 1.934704e-19 1.394201e-18 3.379186e-19 3.610810e-19 2.715662e-20 1.227454e-19 2.525706e-20 2.222788e-20
1406 1.928736e-19 1.390229e-18 3.373547e-19 3.602926e-19 2.711147e-20 1.223987e-19 2.521414e-20 2.218623e-20
1407 1.922727e-19 1.386269e-18 3.367924e-19 3.595065e-19 2.706644e-20 1.220530e-19 2.517135e-20 2.214470e-20
1408 1.916691e-19 1.382322e-18 3.362317e-19 3.587229e-19 2.702154e-20 1.217084e-19 2.512867e-20 2.210327e-20
1409 1.910645e-19 1.378386e-18 3.356726e-19 3.579416e-19 2.697677e-20 1.213648e-19 2.508612e-20 2.206196e-20
1410 1.904605e-19 1.374463e-18 3.351151e-19 3.571626e-19 2.693213e-20 1.210223e-19 2.504369e-20 2.202077e-20
1411 1.898590e-19 1.370552e-18 3.345591e-19 3.563861e-19 2.688762e-20 1.206809e-19 2.500138e-20 2.197968e-20
1412 1.892617e-19 1.366653e-18 3.340048e-19 3.556119e-19 2.684323e-20 1.203406e-19 2.495919e-20 2.193871e-20
1413 1.886703e-19 1.362767e-18 3.334520e-19 3.548401e-19 2.679897e-20 1.200015e-19 2.491713e-20 2.189785e-20
1414 1.880857e-19 1.358893e-18 3.329007e-19 3.540706e-19 2.675484e-20 1.196635e-19 2.487518e-20 2.185710e-20
1415 1.875073e-19 1.355031e-18 3.323511e-19 3.533035e-19 2.671083e-20 1.193266e-19 2.483335e-20 2.181647e-20
1416 1.869344e-19 1.351182e-18 3.318029e-19 3.525387e-19 2.666695e-20 1.189910e-19 2.479164e-20 2.177595e-20
1417 1.863660e-19 1.347345e-18 3.312564e-19 3.517762e-19 2.662319e-20 1.186565e-19 2.475005e-20 2.173555e-20
1418 1.858014e-19 1.343519e-18 3.307113e-19 3.510160e-19 2.657956e-20 1.183233e-19 2.470858e-20 2.169526e-20
1419 1.852397e-19 1.339705e-18 3.301678e-19 3.502582e-19 2.653605e-20 1.179913e-19 2.466723e-20 2.165509e-20
1420 1.846801e-19 1.335903e-18 3.296258e-19 3.495026e-19 2.649267e-20 1.176605e-19 2.462599e-20 2.161503e-20
1421 1.841221e-19 1.332112e-18 3.290854e-19 3.487494e-19 2.644940e-20 1.173310e-19 2.458487e-20 2.157509e-20
1422 1.835651e-19 1.328332e-18 3.285465e-19 3.479984e-19 2.640627e-20 1.170028e-19 2.454387e-20 2.153527e-20
1423 1.830090e-19 1.324564e-18 3.280091e-19 3.472497e-19 2.636325e-20 1.166759e-19 2.450298e-20 2.149556e-20
1424 1.824534e-19 1.320807e-18 3.274732e-19 3.465033e-19 2.632035e-20 1.163503e-19 2.446221e-20 2.145597e-20
1425 1.818979e-19 1.317062e-18 3.269387e-19 3.457592e-19 2.627758e-20 1.160260e-19 2.442155e-20 2.141649e-20
1426 1.813423e-19 1.313328e-18 3.264058e-19 3.450174e-19 2.623493e-20 1.157030e-19 2.438101e-20 2.137714e-20
1427 1.807862e-19 1.309605e-18 3.258744e-19 3.442779e-19 2.619240e-20 1.153813e-19 2.434058e-20 2.133789e-20
1428 1.802298e-19 1.305894e-18 3.253445e-19 3.435407e-19 2.614998e-20 1.150609e-19 2.430027e-20 2.129876e-20
1429 1.796736e-19 1.302194e-18 3.248160e-19 3.428058e-19 2.610769e-20 1.147416e-19 2.426007e-20 2.125974e-20
1430 1.791185e-19 1.298506e-18 3.242891e-19 3.420731e-19 2.606552e-20 1.144235e-19 2.421999e-20 2.122084e-20
1431 1.785650e-19 1.294830e-18 3.237636e-19 3.413427e-19 2.602346e-20 1.141066e-19 2.418001e-20 2.118204e-20
1432 1.780138e-19 1.291165e-18 3.232395e-19 3.406146e-19 2.598153e-20 1.137908e-19 2.414015e-20 2.114335e-20
1433 1.774656e-19 1.287511e-18 3.227170e-19 3.398887e-19 2.593971e-20 1.134761e-19 2.410041e-20 2.110477e-20
1434 1.769210e-19 1.283869e-18 3.221958e-19 3.391651e-19 2.589801e-20 1.131625e-19 2.406077e-20 2.106629e-20
1435 1.763802e-19 1.280239e-18 3.216762e-19 3.384437e-19 2.585642e-20 1.128499e-19 2.402125e-20 2.102792e-20
1436 1.758428e-19 1.276620e-18 3.211579e-19 3.377245e-19 2.581495e-20 1.125383e-19 2.398183e-20 2.098966e-20
1437 1.753087e-19 1.273012e-18 3.206411e-19 3.370076e-19 2.577360e-20 1.122277e-19 2.394253e-20 2.095149e-20
1438 1.747774e-19 1.269415e-18 3.201258e-19 3.362929e-19 2.573237e-20 1.119181e-19 2.390334e-20 2.091343e-20
1439 1.742487e-19 1.265829e-18 3.196119e-19 3.355804e-19 2.569125e-20 1.116093e-19 2.386426e-20 2.087546e-20
1440 1.737224e-19 1.262253e-18 3.190994e-19 3.348701e-19 2.565024e-20 1.113015e-19 2.382528e-20 2.083760e-20
1441 1.731980e-19 1.258689e-18 3.185883e-19 3.341621e-19 2.560935e-20 1.109945e-19 2.378642e-20 2.079983e-20
1442 1.726756e-19 1.255134e-18 3.180786e-19 3.334563e-19 2.556857e-20 1.106885e-19 2.374766e-20 2.076216e-20
1443 1.721550e-19 1.251591e-18 3.175703e-19 3.327527e-19 2.552791e-20 1.103833e-19 2.370902e-20 2.072459e-20
1444 1.716363e-19 1.248058e-18 3.170635e-19 3.320513e-19 2.548736e-20 1.100790e-19 2.367048e-20 2.068712e-20
1445 1.711195e-19 1.244536e-18 3.165580e-19 3.313522e-19 2.544692e-20 1.097756e-19 2.363205e-20 2.064974e-20
1446 1.706046e-19 1.241025e-18 3.160540e-19 3.306552e-19 2.540659e-20 1.094731e-19 2.359372e-20 2.061246e-20
1447 1.700916e-19 1.237525e-18 3.155513e-19 3.299604e-19 2.536638e-20 1.091715e-19 2.355550e-20 2.057527e-20
1448 1.695805e-19 1.234036e-18 3.150500e-19 3.292677e-19 2.532628e-20 1.088707e-19 2.351739e-20 2.053818e-20
1449 1.690709e-19 1.230558e-18 3.145501e-19 3.285773e-19 2.528629e-20 1.085708e-19 2.347939e-20 2.050119e-20
1450 1.685623e-19 1.227091e-18 3.140515e-19 3.278890e-19 2.524641e-20 1.082718e-19 2.344149e-20 2.046429e-20
1451 1.680541e-19 1.223634e-18 3.135544e-19 3.272028e-19 2.520664e-20 1.079736e-19 2.340370e-20 2.042749e-20
1452 1.675455e-19 1.220189e-18 3.130586e-19 3.265188e-19 2.516698e-20 1.076763e-19 2.336601e-20 2.039078e-20
1453 1.670361e-19 1.216753e-18 3.125641e-19 3.258370e-19 2.512743e-20 1.073798e-19 2.332842e-20 2.035416e-20
1454 1.665253e-19 1.213328e-18 3.120710e-19 3.251573e-19 2.508799e-20 1.070842e-19 2.329094e-20 2.031764e-20
1455 1.660125e-19 1.209913e-18 3.115793e-19 3.244797e-19 2.504866e-20 1.067895e-19 2.325357e-20 2.028121e-20
1456 1.654982e-19 1.206508e-18 3.110889e-19 3.238043e-19 2.500943e-20 1.064957e-19 2.321630e-20 2.024488e-20
1457 1.649841e-19 1.203113e-18 3.105998e-19 3.231310e-19 2.497032e-20 1.062028e-19 2.317913e-20 2.020864e-20
1458 1.644716e-19 1.199729e-18 3.101121e-19 3.224598e-19 2.493131e-20 1.059108e-19 2.314206e-20 2.017250e-20
1459 1.639624e-19 1.196355e-18 3.096257e-19 3.217908e-19 2.489241e-20 1.056197e-19 2.310510e-20 2.013645e-20
1460 1.634580e-19 1.192991e-18 3.091407e-19 3.211239e-19 2.485362e-20 1.053297e-19 2.306824e-20 2.010050e-20
1461 1.629600e-19 1.189637e-18 3.086569e-19 3.204591e-19 2.481493e-20 1.050406e-19 2.303148e-20 2.006465e-20
1462 1.624698e-19 1.186295e-18 3.081745e-19 3.197965e-19 2.477635e-20 1.047526e-19 2.299482e-20 2.002889e-20
1463 1.619873e-19 1.182962e-18 3.076934e-19 3.191360e-19 2.473787e-20 1.044656e-19 2.295826e-20 1.999324e-20
1464 1.615110e-19 1.179641e-18 3.072136e-19 3.184776e-19 2.469950e-20 1.041797e-19 2.292180e-20 1.995768e-20
1465 1.610392e-19 1.176329e-18 3.067351e-19 3.178212e-19 2.466124e-20 1.038948e-19 2.288545e-20 1.992222e-20
1466 1.605701e-19 1.173028e-18 3.062579e-19 3.171670e-19 2.462308e-20 1.036111e-19 2.284919e-20 1.988687e-20
1467 1.601022e-19 1.169737e-18 3.057820e-19 3.165149e-19 2.458502e-20 1.033285e-19 2.281304e-20 1.985161e-20
1468 1.596337e-19 1.166455e-18 3.053074e-19 3.158648e-19 2.454707e-20 1.030471e-19 2.277698e-20 1.981646e-20
1469 1.591630e-19 1.163183e-18 3.048341e-19 3.152167e-19 2.450922e-20 1.027668e-19 2.274102e-20 1.978140e-20
1470 1.586896e-19 1.159920e-18 3.043620e-19 3.145708e-19 2.447147e-20 1.024877e-19 2.270516e-20 1.974645e-20
1471 1.582148e-19 1.156667e-18 3.038912e-19 3.139268e-19 2.443383e-20 1.022097e-19 2.266940e-20 1.971161e-20
1472 1.577396e-19 1.153424e-18 3.034217e-19 3.132849e-19 2.439629e-20 1.019329e-19 2.263374e-20 1.967686e-20
1473 1.572653e-19 1.150191e-18 3.029535e-19 3.126451e-19 2.435885e-20 1.016572e-19 2.259818e-20 1.964221e-20
1474 1.567931e-19 1.146968e-18 3.024865e-19 3.120072e-19 2.432151e-20 1.013825e-19 2.256271e-20 1.960765e-20
1475 1.563240e-19 1.143754e-18 3.020208e-19 3.113715e-19 2.428427e-20 1.011089e-19 2.252734e-20 1.957320e-20
1476 1.558594e-19 1.140551e-18 3.015564e-19 3.107378e-19 2.424714e-20 1.008363e-19 2.249206e-20 1.953884e-20
1477 1.553995e-19 1.137358e-18 3.010932e-19 3.101061e-19 2.421010e-20 1.005647e-19 2.245689e-20 1.950457e-20
1478 1.549432e-19 1.134175e-18 3.006312e-19 3.094765e-19 2.417317e-20 1.002940e-19 2.242181e-20 1.947040e-20
1479 1.544892e-19 1.131001e-18 3.001705e-19 3.088489e-19 2.413633e-20 1.000244e-19 2.238682e-20 1.943632e-20
1480 1.540361e-19 1.127838e-18 2.997110e-19 3.082233e-19 2.409960e-20 9.975560e-20 2.235193e-20 1.940233e-20
1481 1.535826e-19 1.124684e-18 2.992528e-19 3.075997e-19 2.406296e-20 9.948775e-20 2.231714e-20 1.936843e-20
1482 1.531275e-19 1.121539e-18 2.987957e-19 3.069781e-19 2.402643e-20 9.922079e-20 2.228244e-20 1.933462e-20
1483 1.526693e-19 1.118403e-18 2.983399e-19 3.063585e-19 2.398999e-20 9.895468e-20 2.224783e-20 1.930090e-20
1484 1.522076e-19 1.115277e-18 2.978854e-19 3.057409e-19 2.395365e-20 9.868940e-20 2.221332e-20 1.926726e-20
1485 1.517435e-19 1.112159e-18 2.974320e-19 3.051252e-19 2.391740e-20 9.842495e-20 2.217890e-20 1.923371e-20
1486 1.512788e-19 1.109051e-18 2.969799e-19 3.045115e-19 2.388126e-20 9.816131e-20 2.214457e-20 1.920025e-20
1487 1.508150e-19 1.105952e-18 2.965289e-19 3.038998e-19 2.384521e-20 9.789850e-20 2.211034e-20 1.916687e-20
1488 1.503537e-19 1.102863e-18 2.960792e-19 3.032901e-19 2.380926e-20 9.763651e-20 2.207620e-20 1.913358e-20
1489 1.498967e-19 1.099783e-18 2.956306e-19 3.026823e-19 2.377340e-20 9.737533e-20 2.204216e-20 1.910038e-20
1490 1.494454e-19 1.096713e-18 2.951833e-19 3.020764e-19 2.373764e-20 9.711497e-20 2.200820e-20 1.906726e-20
1491 1.490012e-19 1.093652e-18 2.947371e-19 3.014725e-19 2.370198e-20 9.685544e-20 2.197434e-20 1.903422e-20
1492 1.485635e-19 1.090601e-18 2.942922e-19 3.008706e-19 2.366641e-20 9.659671e-20 2.194057e-20 1.900127e-20
1493 1.481310e-19 1.087559e-18 2.938484e-19 3.002706e-19 2.363094e-20 9.633881e-20 2.190689e-20 1.896841e-20
1494 1.477026e-19 1.084527e-18 2.934058e-19 2.996725e-19 2.359556e-20 9.608172e-20 2.187330e-20 1.893563e-20
1495 1.472772e-19 1.081503e-18 2.929644e-19 2.990763e-19 2.356028e-20 9.582544e-20 2.183980e-20 1.890293e-20
1496 1.468535e-19 1.078489e-18 2.925241e-19 2.984820e-19 2.352509e-20 9.556997e-20 2.180640e-20 1.887032e-20
1497 1.464303e-19 1.075483e-18 2.920850e-19 2.978896e-19 2.348999e-20 9.531532e-20 2.177308e-20 1.883779e-20
1498 1.460066e-19 1.072486e-18 2.916471e-19 2.972991e-19 2.345499e-20 9.506148e-20 2.173985e-20 1.880534e-20
1499 1.455822e-19 1.069497e-18 2.912103e-19 2.967105e-19 2.342008e-20 9.480845e-20 2.170671e-20 1.877298e-20
1500 1.451575e-19 1.066517e-18 2.907747e-19 2.961238e-19 2.338526e-20 9.455624e-20 2.167366e-20 1.874070e-20
1501 1.447326e-19 1.063546e-18 2.903402e-19 2.955390e-19 2.335053e-20 9.430486e-20 2.164070e-20 1.870850e-20
1502 1.443081e-19 1.060584e-18 2.899069e-19 2.949560e-19 2.331590e-20 9.405432e-20 2.160783e-20 1.867639e-20
1503 1.438842e-19 1.057631e-18 2.894747e-19 2.943749e-19 2.328136e-20 9.380466e-20 2.157505e-20 1.864437e-20
1504 1.434613e-19 1.054687e-18 2.890437e-19 2.937957e-19 2.324691e-20 9.355587e-20 2.154235e-20 1.861242e-20
1505 1.430397e-19 1.051752e-18 2.886138e-19 2.932183e-19 2.321255e-20 9.330797e-20 2.150974e-20 1.858057e-20
1506 1.426197e-19 1.048826e-18 2.881850e-19 2.926428e-19 2.317829e-20 9.306099e-20 2.147722e-20 1.854880e-20
1507 1.422016e-19 1.045910e-18 2.877574e-19 2.920692e-19 2.314411e-20 9.281494e-20 2.144478e-20 1.851712e-20
1508 1.417854e-19 1.043002e-18 2.873308e-19 2.914974e-19 2.311002e-20 9.256983e-20 2.141244e-20 1.848552e-20
1509 1.413715e-19 1.040103e-18 2.869054e-19 2.909274e-19 2.307603e-20 9.232567e-20 2.138017e-20 1.845402e-20
1510 1.409600e-19 1.037213e-18 2.864811e-19 2.903593e-19 2.304212e-20 9.208250e-20 2.134800e-20 1.842260e-20
1511 1.405511e-19 1.034331e-18 2.860580e-19 2.897929e-19 2.300830e-20 9.184031e-20 2.131591e-20 1.839127e-20
1512 1.401449e-19 1.031457e-18 2.856359e-19 2.892284e-19 2.297457e-20 9.159913e-20 2.128390e-20 1.836003e-20
1513 1.397417e-19 1.028591e-18 2.852149e-19 2.886656e-19 2.294093e-20 9.135897e-20 2.125198e-20 1.832888e-20
1514 1.393408e-19 1.025734e-18 2.847951e-19 2.881046e-19 2.290738e-20 9.111985e-20 2.122015e-20 1.829782e-20
1515 1.389417e-19 1.022885e-18 2.843763e-19 2.875454e-19 2.287391e-20 9.088177e-20 2.118840e-20 1.826685e-20
1516 1.385439e-19 1.020045e-18 2.839586e-19 2.869879e-19 2.284054e-20 9.064470e-20 2.115673e-20 1.823597e-20
1517 1.381469e-19 1.017213e-18 2.835420e-19 2.864322e-19 2.280725e-20 9.040859e-20 2.112515e-20 1.820517e-20
1518 1.377501e-19 1.014390e-18 2.831265e-19 2.858782e-19 2.277404e-20 9.017339e-20 2.109365e-20 1.817447e-20
1519 1.373529e-19 1.011576e-18 2.827121e-19 2.853259e-19 2.274093e-20 8.993905e-20 2.106223e-20 1.814384e-20
1520 1.369549e-19 1.008770e-18 2.822988e-19 2.847754e-19 2.270790e-20 8.970553e-20 2.103090e-20 1.811329e-20
1521 1.365563e-19 1.005974e-18 2.818865e-19 2.842266e-19 2.267496e-20 8.947279e-20 2.099965e-20 1.808283e-20
1522 1.361573e-19 1.003185e-18 2.814753e-19 2.836796e-19 2.264210e-20 8.924076e-20 2.096848e-20 1.805244e-20
1523 1.357584e-19 1.000406e-18 2.810652e-19 2.831343e-19 2.260933e-20 8.900941e-20 2.093740e-20 1.802212e-20
1524 1.353599e-19 9.976347e-19 2.806561e-19 2.825907e-19 2.257664e-20 8.877869e-20 2.090639e-20 1.799187e-20
1525 1.349621e-19 9.948717e-19 2.802481e-19 2.820488e-19 2.254404e-20 8.854856e-20 2.087547e-20 1.796170e-20
1526 1.345656e-19 9.921168e-19 2.798412e-19 2.815086e-19 2.251153e-20 8.831895e-20 2.084463e-20 1.793159e-20
1527 1.341705e-19 9.893698e-19 2.794353e-19 2.809702e-19 2.247910e-20 8.808984e-20 2.081387e-20 1.790155e-20
1528 1.337773e-19 9.866308e-19 2.790305e-19 2.804334e-19 2.244675e-20 8.786117e-20 2.078319e-20 1.787157e-20
1529 1.333860e-19 9.838998e-19 2.786267e-19 2.798984e-19 2.241448e-20 8.763288e-20 2.075260e-20 1.784165e-20
1530 1.329966e-19 9.811769e-19 2.782239e-19 2.793650e-19 2.238231e-20 8.740495e-20 2.072208e-20 1.781180e-20
1531 1.326095e-19 9.784622e-19 2.778222e-19 2.788333e-19 2.235021e-20 8.717737e-20 2.069164e-20 1.778200e-20
1532 1.322245e-19 9.757558e-19 2.774215e-19 2.783032e-19 2.231819e-20 8.695018e-20 2.066128e-20 1.775226e-20
1533 1.318419e-19 9.730579e-19 2.770219e-19 2.777748e-19 2.228626e-20 8.672345e-20 2.063100e-20 1.772259e-20
1534 1.314617e-19 9.703685e-19 2.766232e-19 2.772479e-19 2.225442e-20 8.649723e-20 2.060080e-20 1.769298e-20
1535 1.310841e-19 9.676878e-19 2.762256e-19 2.767227e-19 2.222265e-20 8.627156e-20 2.057068e-20 1.766344e-20
1536 1.307088e-19 9.650156e-19 2.758291e-19 2.761991e-19 2.219096e-20 8.604651e-20 2.054064e-20 1.763397e-20
1537 1.303359e-19 9.623518e-19 2.754335e-19 2.756771e-19 2.215936e-20 8.582213e-20 2.051068e-20 1.760457e-20
1538 1.299652e-19 9.596962e-19 2.750389e-19 2.751566e-19 2.212784e-20 8.559846e-20 2.048079e-20 1.757525e-20
1539 1.295965e-19 9.570488e-19 2.746454e-19 2.746378e-19 2.209640e-20 8.537557e-20 2.045098e-20 1.754600e-20
1540 1.292297e-19 9.544094e-19 2.742529e-19 2.741206e-19 2.206504e-20 8.515350e-20 2.042125e-20 1.751683e-20
1541 1.288647e-19 9.517779e-19 2.738614e-19 2.736049e-19 2.203376e-20 8.493231e-20 2.039160e-20 1.748774e-20
1542 1.285013e-19 9.491542e-19 2.734708e-19 2.730909e-19 2.200256e-20 8.471206e-20 2.036202e-20 1.745874e-20
1543 1.281395e-19 9.465382e-19 2.730813e-19 2.725784e-19 2.197144e-20 8.449279e-20 2.033252e-20 1.742981e-20
1544 1.277791e-19 9.439301e-19 2.726928e-19 2.720676e-19 2.194040e-20 8.427456e-20 2.030310e-20 1.740098e-20
1545 1.274200e-19 9.413300e-19 2.723052e-19 2.715582e-19 2.190944e-20 8.405743e-20 2.027375e-20 1.737223e-20
1546 1.270619e-19 9.387381e-19 2.719187e-19 2.710505e-19 2.187856e-20 8.384143e-20 2.024448e-20 1.734358e-20
1547 1.267048e-19 9.361544e-19 2.715331e-19 2.705442e-19 2.184776e-20 8.362656e-20 2.021528e-20 1.731501e-20
1548 1.263486e-19 9.335791e-19 2.711485e-19 2.700395e-19 2.181703e-20 8.341276e-20 2.018616e-20 1.728653e-20
1549 1.259930e-19 9.310122e-19 2.707649e-19 2.695363e-19 2.178639e-20 8.319999e-20 2.015711e-20 1.725814e-20
1550 1.256381e-19 9.284539e-19 2.703823e-19 2.690346e-19 2.175582e-20 8.298820e-20 2.012814e-20 1.722983e-20
1551 1.252836e-19 9.259041e-19 2.700006e-19 2.685344e-19 2.172533e-20 8.277735e-20 2.009924e-20 1.720160e-20
1552 1.249297e-19 9.233626e-19 2.696199e-19 2.680357e-19 2.169492e-20 8.256739e-20 2.007041e-20 1.717345e-20
1553 1.245762e-19 9.208293e-19 2.692402e-19 2.675384e-19 2.166458e-20 8.235827e-20 2.004166e-20 1.714538e-20
1554 1.242232e-19 9.183042e-19 2.688614e-19 2.670426e-19 2.163433e-20 8.214994e-20 2.001298e-20 1.711738e-20
1555 1.238705e-19 9.157869e-19 2.684836e-19 2.665483e-19 2.160415e-20 8.194236e-20 1.998438e-20 1.708946e-20
1556 1.235183e-19 9.132775e-19 2.681067e-19 2.660554e-19 2.157404e-20 8.173549e-20 1.995585e-20 1.706161e-20
1557 1.231663e-19 9.107758e-19 2.677308e-19 2.655640e-19 2.154401e-20 8.152927e-20 1.992739e-20 1.703382e-20
1558 1.228148e-19 9.082819e-19 2.673559e-19 2.650741e-19 2.151406e-20 8.132367e-20 1.989901e-20 1.700611e-20
1559 1.224641e-19 9.057957e-19 2.669818e-19 2.645856e-19 2.148418e-20 8.111862e-20 1.987069e-20 1.697845e-20
1560 1.221146e-19 9.033175e-19 2.666088e-19 2.640985e-19 2.145438e-20 8.091409e-20 1.984245e-20 1.695086e-20
1561 1.217665e-19 9.008474e-19 2.662366e-19 2.636128e-19 2.142466e-20 8.071003e-20 1.981429e-20 1.692333e-20
1562 1.214201e-19 8.983854e-19 2.658654e-19 2.631286e-19 2.139501e-20 8.050640e-20 1.978619e-20 1.689586e-20
1563 1.210758e-19 8.959318e-19 2.654952e-19 2.626457e-19 2.136543e-20 8.030321e-20 1.975816e-20 1.686845e-20
1564 1.207339e-19 8.934865e-19 2.651258e-19 2.621643e-19 2.133593e-20 8.010048e-20 1.973021e-20 1.684109e-20
1565 1.203945e-19 8.910497e-19 2.647574e-19 2.616842e-19 2.130650e-20 7.989823e-20 1.970232e-20 1.681380e-20
1566 1.200576e-19 8.886213e-19 2.643899e-19 2.612055e-19 2.127715e-20 7.969649e-20 1.967451e-20 1.678657e-20
1567 1.197225e-19 8.862012e-19 2.640234e-19 2.607281e-19 2.124786e-20 7.949527e-20 1.964677e-20 1.675940e-20
1568 1.193891e-19 8.837892e-19 2.636577e-19 2.602521e-19 2.121866e-20 7.929460e-20 1.961909e-20 1.673229e-20
1569 1.190569e-19 8.813853e-19 2.632930e-19 2.597775e-19 2.118952e-20 7.909449e-20 1.959149e-20 1.670525e-20
1570 1.187256e-19 8.789892e-19 2.629291e-19 2.593043e-19 2.116046e-20 7.889498e-20 1.956395e-20 1.667827e-20
1571 1.183947e-19 8.766010e-19 2.625662e-19 2.588324e-19 2.113148e-20 7.869608e-20 1.953649e-20 1.665136e-20
1572 1.180639e-19 8.742204e-19 2.622042e-19 2.583620e-19 2.110256e-20 7.849782e-20 1.950909e-20 1.662452e-20
1573 1.177332e-19 8.718475e-19 2.618431e-19 2.578928e-19 2.107372e-20 7.830021e-20 1.948177e-20 1.659774e-20
1574 1.174029e-19 8.694823e-19 2.614829e-19 2.574250e-19 2.104495e-20 7.810328e-20 1.945451e-20 1.657103e-20
1575 1.170732e-19 8.671249e-19 2.611235e-19 2.569586e-19 2.101625e-20 7.790705e-20 1.942732e-20 1.654438e-20
1576 1.167444e-19 8.647755e-19 2.607651e-19 2.564934e-19 2.098762e-20 7.771154e-20 1.940019e-20 1.651781e-20
1577 1.164170e-19 8.624342e-19 2.604076e-19 2.560296e-19 2.095906e-20 7.751677e-20 1.937314e-20 1.649131e-20
1578 1.160913e-19 8.601010e-19 2.600509e-19 2.555670e-19 2.093058e-20 7.732277e-20 1.934615e-20 1.646488e-20
1579 1.157674e-19 8.577762e-19 2.596952e-19 2.551057e-19 2.090216e-20 7.712951e-20 1.931923e-20 1.643852e-20
1580 1.154459e-19 8.554597e-19 2.593403e-19 2.546456e-19 2.087382e-20 7.693700e-20 1.929238e-20 1.641222e-20
1581 1.151265e-19 8.531515e-19 2.589863e-19 2.541868e-19 2.084554e-20 7.674520e-20 1.926559e-20 1.638600e-20
1582 1.148090e-19 8.508516e-19 2.586332e-19 2.537291e-19 2.081734e-20 7.655410e-20 1.923887e-20 1.635985e-20
1583 1.144932e-19 8.485597e-19 2.582809e-19 2.532728e-19 2.078921e-20 7.636369e-20 1.921222e-20 1.633376e-20
1584 1.141789e-19 8.462758e-19 2.579295e-19 2.528176e-19 2.076114e-20 7.617395e-20 1.918563e-20 1.630774e-20
1585 1.138658e-19 8.439997e-19 2.575790e-19 2.523637e-19 2.073315e-20 7.598486e-20 1.915911e-20 1.628179e-20
1586 1.135536e-19 8.417314e-19 2.572293e-19 2.519110e-19 2.070522e-20 7.579640e-20 1.913266e-20 1.625589e-20
1587 1.132422e-19 8.394706e-19 2.568805e-19 2.514595e-19 2.067736e-20 7.560856e-20 1.910626e-20 1.623007e-20
1588 1.129314e-19 8.372174e-19 2.565326e-19 2.510092e-19 2.064957e-20 7.542132e-20 1.907994e-20 1.620430e-20
1589 1.126211e-19 8.349717e-19 2.561855e-19 2.505601e-19 2.062185e-20 7.523467e-20 1.905368e-20 1.617860e-20
1590 1.123115e-19 8.327337e-19 2.558393e-19 2.501123e-19 2.059420e-20 7.504859e-20 1.902748e-20 1.615296e-20
1591 1.120025e-19 8.305033e-19 2.554939e-19 2.496656e-19 2.056662e-20 7.486305e-20 1.900135e-20 1.612738e-20
1592 1.116943e-19 8.282807e-19 2.551493e-19 2.492201e-19 2.053910e-20 7.467805e-20 1.897528e-20 1.610186e-20
1593 1.113869e-19 8.260659e-19 2.548057e-19 2.487758e-19 2.051165e-20 7.449357e-20 1.894928e-20 1.607640e-20
1594 1.110803e-19 8.238589e-19 2.544628e-19 2.483327e-19 2.048427e-20 7.430959e-20 1.892334e-20 1.605099e-20
1595 1.107747e-19 8.216599e-19 2.541208e-19 2.478908e-19 2.045696e-20 7.412611e-20 1.889746e-20 1.602565e-20
1596 1.104699e-19 8.194688e-19 2.537796e-19 2.474500e-19 2.042971e-20 7.394313e-20 1.887165e-20 1.600036e-20
1597 1.101660e-19 8.172856e-19 2.534393e-19 2.470104e-19 2.040253e-20 7.376065e-20 1.884590e-20 1.597512e-20
1598 1.098628e-19 8.151102e-19 2.530998e-19 2.465719e-19 2.037542e-20 7.357868e-20 1.882021e-20 1.594995e-20
1599 1.095603e-19 8.129426e-19 2.527611e-19 2.461345e-19 2.034837e-20 7.339722e-20 1.879459e-20 1.592483e-20
1600 1.092584e-19 8.107827e-19 2.524232e-19 2.456983e-19 2.032139e-20 7.321627e-20 1.876903e-20 1.589977e-20
1601 1.089570e-19 8.086305e-19 2.520862e-19 2.452633e-19 2.029447e-20 7.303583e-20 1.874353e-20 1.587477e-20
1602 1.086561e-19 8.064860e-19 2.517499e-19 2.448293e-19 2.026762e-20 7.285592e-20 1.871809e-20 1.584983e-20
1603 1.083556e-19 8.043490e-19 2.514145e-19 2.443964e-19 2.024084e-20 7.267652e-20 1.869271e-20 1.582494e-20
1604 1.080556e-19 8.022196e-19 2.510800e-19 2.439647e-19 2.021412e-20 7.249765e-20 1.866740e-20 1.580011e-20
1605 1.077564e-19 8.000976e-19 2.507462e-19 2.435340e-19 2.018746e-20 7.231931e-20 1.864214e-20 1.577534e-20
1606 1.074581e-19 7.979832e-19 2.504132e-19 2.431044e-19 2.016087e-20 7.214149e-20 1.861695e-20 1.575063e-20
1607 1.071610e-19 7.958763e-19 2.500810e-19 2.426759e-19 2.013435e-20 7.196421e-20 1.859182e-20 1.572597e-20
1608 1.068654e-19 7.937768e-19 2.497497e-19 2.422485e-19 2.010788e-20 7.178747e-20 1.856675e-20 1.570138e-20
1609 1.065714e-19 7.916848e-19 2.494191e-19 2.418222e-19 2.008149e-20 7.161126e-20 1.854174e-20 1.567684e-20
1610 1.062793e-19 7.896002e-19 2.490894e-19 2.413969e-19 2.005515e-20 7.143560e-20 1.851679e-20 1.565236e-20
1611 1.059894e-19 7.875230e-19 2.487604e-19 2.409727e-19 2.002888e-20 7.126047e-20 1.849190e-20 1.562793e-20
1612 1.057014e-19 7.854532e-19 2.484322e-19 2.405495e-19 2.000268e-20 7.108588e-20 1.846707e-20 1.560357e-20
