Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
806 1.172695e-18 6.340472e-18 4.086763e-18 1.025905e-18 3.300427e-19 5.368384e-19 2.497088e-19 2.046439e-19 1.798705e-19 1.732729e-19
807 1.167127e-18 6.310233e-18 4.070654e-18 1.020917e-18 3.287522e-19 5.341752e-19 2.486746e-19 2.037623e-19 1.791117e-19 1.725454e-19
808 1.161675e-18 6.280259e-18 4.054629e-18 1.015966e-18 3.274691e-19 5.315337e-19 2.476468e-19 2.028869e-19 1.783582e-19 1.718229e-19
809 1.156296e-18 6.250547e-18 4.038687e-18 1.011052e-18 3.261934e-19 5.289176e-19 2.466252e-19 2.020179e-19 1.776100e-19 1.711056e-19
810 1.150949e-18 6.221092e-18 4.022832e-18 1.006173e-18 3.249250e-19 5.263308e-19 2.456099e-19 2.011559e-19 1.768671e-19 1.703933e-19
811 1.145605e-18 6.191892e-18 4.007063e-18 1.001330e-18 3.236639e-19 5.237771e-19 2.446007e-19 2.003012e-19 1.761295e-19 1.696860e-19
812 1.140256e-18 6.162944e-18 3.991379e-18 9.965221e-19 3.224101e-19 5.212604e-19 2.435977e-19 1.994541e-19 1.753970e-19 1.689836e-19
813 1.134892e-18 6.134246e-18 3.975780e-18 9.917495e-19 3.211635e-19 5.187833e-19 2.426008e-19 1.986150e-19 1.746697e-19 1.682862e-19
814 1.129503e-18 6.105797e-18 3.960263e-18 9.870120e-19 3.199239e-19 5.163429e-19 2.416099e-19 1.977834e-19 1.739475e-19 1.675937e-19
815 1.124096e-18 6.077594e-18 3.944829e-18 9.823092e-19 3.186913e-19 5.139339e-19 2.406250e-19 1.969587e-19 1.732304e-19 1.669061e-19
816 1.118689e-18 6.049632e-18 3.929476e-18 9.776407e-19 3.174656e-19 5.115513e-19 2.396461e-19 1.961401e-19 1.725183e-19 1.662233e-19
817 1.113298e-18 6.021907e-18 3.914205e-18 9.730060e-19 3.162469e-19 5.091899e-19 2.386731e-19 1.953271e-19 1.718112e-19 1.655452e-19
818 1.107942e-18 5.994415e-18 3.899015e-18 9.684048e-19 3.150351e-19 5.068447e-19 2.377060e-19 1.945189e-19 1.711091e-19 1.648719e-19
819 1.102616e-18 5.967153e-18 3.883906e-18 9.638367e-19 3.138301e-19 5.045104e-19 2.367448e-19 1.937150e-19 1.704119e-19 1.642034e-19
820 1.097300e-18 5.940120e-18 3.868878e-18 9.593015e-19 3.126320e-19 5.021820e-19 2.357893e-19 1.929146e-19 1.697196e-19 1.635395e-19
821 1.091974e-18 5.913314e-18 3.853931e-18 9.547992e-19 3.114407e-19 4.998547e-19 2.348396e-19 1.921171e-19 1.690321e-19 1.628802e-19
822 1.086621e-18 5.886732e-18 3.839064e-18 9.503296e-19 3.102561e-19 4.975279e-19 2.338957e-19 1.913224e-19 1.683494e-19 1.622255e-19
823 1.081273e-18 5.860372e-18 3.824278e-18 9.458923e-19 3.090782e-19 4.952049e-19 2.329574e-19 1.905311e-19 1.676715e-19 1.615754e-19
824 1.075997e-18 5.834230e-18 3.809570e-18 9.414869e-19 3.079070e-19 4.928891e-19 2.320247e-19 1.897436e-19 1.669983e-19 1.609299e-19
825 1.070860e-18 5.808303e-18 3.794941e-18 9.371130e-19 3.067422e-19 4.905840e-19 2.310976e-19 1.889603e-19 1.663298e-19 1.602888e-19
826 1.065923e-18 5.782586e-18 3.780389e-18 9.327701e-19 3.055840e-19 4.882930e-19 2.301761e-19 1.881817e-19 1.656660e-19 1.596521e-19
827 1.061166e-18 5.757076e-18 3.765914e-18 9.284581e-19 3.044321e-19 4.860194e-19 2.292600e-19 1.874083e-19 1.650068e-19 1.590199e-19
828 1.056519e-18 5.731772e-18 3.751516e-18 9.241767e-19 3.032867e-19 4.837668e-19 2.283495e-19 1.866405e-19 1.643521e-19 1.583921e-19
829 1.051911e-18 5.706671e-18 3.737197e-18 9.199257e-19 3.021478e-19 4.815385e-19 2.274443e-19 1.858789e-19 1.637020e-19 1.577686e-19
830 1.047273e-18 5.681772e-18 3.722957e-18 9.157050e-19 3.010153e-19 4.793366e-19 2.265446e-19 1.851236e-19 1.630564e-19 1.571494e-19
831 1.042585e-18 5.657071e-18 3.708795e-18 9.115143e-19 2.998892e-19 4.771601e-19 2.256501e-19 1.843745e-19 1.624152e-19 1.565344e-19
832 1.037855e-18 5.632566e-18 3.694710e-18 9.073533e-19 2.987694e-19 4.750073e-19 2.247610e-19 1.836312e-19 1.617784e-19 1.559237e-19
833 1.033096e-18 5.608252e-18 3.680700e-18 9.032216e-19 2.976558e-19 4.728765e-19 2.238771e-19 1.828933e-19 1.611460e-19 1.553172e-19
834 1.028317e-18 5.584128e-18 3.666764e-18 8.991188e-19 2.965482e-19 4.707661e-19 2.229985e-19 1.821606e-19 1.605180e-19 1.547148e-19
835 1.023536e-18 5.560191e-18 3.652901e-18 8.950448e-19 2.954467e-19 4.686743e-19 2.221250e-19 1.814328e-19 1.598942e-19 1.541166e-19
836 1.018776e-18 5.536437e-18 3.639112e-18 8.909992e-19 2.943513e-19 4.665996e-19 2.212567e-19 1.807093e-19 1.592748e-19 1.535224e-19
837 1.014057e-18 5.512867e-18 3.625397e-18 8.869818e-19 2.932620e-19 4.645401e-19 2.203935e-19 1.799901e-19 1.586595e-19 1.529323e-19
838 1.009400e-18 5.489476e-18 3.611758e-18 8.829923e-19 2.921788e-19 4.624944e-19 2.195354e-19 1.792747e-19 1.580484e-19 1.523462e-19
839 1.004795e-18 5.466263e-18 3.598192e-18 8.790305e-19 2.911016e-19 4.604611e-19 2.186822e-19 1.785629e-19 1.574415e-19 1.517641e-19
840 1.000208e-18 5.443226e-18 3.584701e-18 8.750960e-19 2.900304e-19 4.584391e-19 2.178341e-19 1.778549e-19 1.568387e-19 1.511859e-19
841 9.956020e-19 5.420360e-18 3.571282e-18 8.711886e-19 2.889650e-19 4.564273e-19 2.169910e-19 1.771504e-19 1.562400e-19 1.506116e-19
842 9.909456e-19 5.397663e-18 3.557934e-18 8.673078e-19 2.879055e-19 4.544248e-19 2.161527e-19 1.764496e-19 1.556453e-19 1.500412e-19
843 9.862520e-19 5.375133e-18 3.544658e-18 8.634535e-19 2.868517e-19 4.524304e-19 2.153193e-19 1.757524e-19 1.550545e-19 1.494746e-19
844 9.815803e-19 5.352767e-18 3.531453e-18 8.596255e-19 2.858036e-19 4.504431e-19 2.144908e-19 1.750588e-19 1.544678e-19 1.489118e-19
845 9.769915e-19 5.330564e-18 3.518319e-18 8.558234e-19 2.847613e-19 4.484619e-19 2.136670e-19 1.743687e-19 1.538850e-19 1.483528e-19
846 9.725451e-19 5.308521e-18 3.505256e-18 8.520473e-19 2.837247e-19 4.464856e-19 2.128480e-19 1.736822e-19 1.533060e-19 1.477974e-19
847 9.682556e-19 5.286635e-18 3.492264e-18 8.482966e-19 2.826938e-19 4.445141e-19 2.120338e-19 1.729992e-19 1.527309e-19 1.472458e-19
848 9.640829e-19 5.264905e-18 3.479341e-18 8.445713e-19 2.816686e-19 4.425499e-19 2.112242e-19 1.723200e-19 1.521596e-19 1.466978e-19
849 9.599837e-19 5.243329e-18 3.466487e-18 8.408709e-19 2.806490e-19 4.405962e-19 2.104193e-19 1.716449e-19 1.515921e-19 1.461534e-19
850 9.559150e-19 5.221903e-18 3.453703e-18 8.371952e-19 2.796348e-19 4.386564e-19 2.096190e-19 1.709742e-19 1.510283e-19 1.456126e-19
851 9.518466e-19 5.200626e-18 3.440987e-18 8.335438e-19 2.786261e-19 4.367336e-19 2.088232e-19 1.703080e-19 1.504682e-19 1.450754e-19
852 9.477697e-19 5.179495e-18 3.428338e-18 8.299166e-19 2.776228e-19 4.348311e-19 2.080320e-19 1.696467e-19 1.499117e-19 1.445416e-19
853 9.436771e-19 5.158510e-18 3.415758e-18 8.263133e-19 2.766249e-19 4.329521e-19 2.072453e-19 1.689905e-19 1.493589e-19 1.440113e-19
854 9.395615e-19 5.137668e-18 3.403245e-18 8.227338e-19 2.756324e-19 4.310999e-19 2.064631e-19 1.683397e-19 1.488097e-19 1.434845e-19
855 9.354203e-19 5.116967e-18 3.390799e-18 8.191779e-19 2.746453e-19 4.292777e-19 2.056853e-19 1.676945e-19 1.482640e-19 1.429610e-19
856 9.312604e-19 5.096405e-18 3.378419e-18 8.156451e-19 2.736636e-19 4.274856e-19 2.049119e-19 1.670550e-19 1.477218e-19 1.424410e-19
857 9.270902e-19 5.075980e-18 3.366105e-18 8.121354e-19 2.726871e-19 4.257194e-19 2.041429e-19 1.664206e-19 1.471832e-19 1.419242e-19
858 9.229180e-19 5.055690e-18 3.353857e-18 8.086483e-19 2.717158e-19 4.239747e-19 2.033782e-19 1.657908e-19 1.466479e-19 1.414108e-19
859 9.187510e-19 5.035532e-18 3.341673e-18 8.051837e-19 2.707496e-19 4.222467e-19 2.026178e-19 1.651650e-19 1.461161e-19 1.409006e-19
860 9.145932e-19 5.015505e-18 3.329554e-18 8.017412e-19 2.697886e-19 4.205309e-19 2.018616e-19 1.645427e-19 1.455876e-19 1.403936e-19
861 9.104477e-19 4.995607e-18 3.317500e-18 7.983208e-19 2.688327e-19 4.188229e-19 2.011097e-19 1.639233e-19 1.450624e-19 1.398899e-19
862 9.063175e-19 4.975836e-18 3.305510e-18 7.949222e-19 2.678820e-19 4.171179e-19 2.003619e-19 1.633065e-19 1.445406e-19 1.393893e-19
863 9.022092e-19 4.956191e-18 3.293585e-18 7.915452e-19 2.669364e-19 4.154115e-19 1.996184e-19 1.626915e-19 1.440220e-19 1.388918e-19
864 8.981475e-19 4.936669e-18 3.281723e-18 7.881895e-19 2.659959e-19 4.136994e-19 1.988789e-19 1.620779e-19 1.435066e-19 1.383974e-19
865 8.941635e-19 4.917270e-18 3.269924e-18 7.848550e-19 2.650604e-19 4.119816e-19 1.981435e-19 1.614657e-19 1.429945e-19 1.379061e-19
866 8.902886e-19 4.897990e-18 3.258187e-18 7.815412e-19 2.641298e-19 4.102618e-19 1.974122e-19 1.608555e-19 1.424854e-19 1.374178e-19
867 8.865489e-19 4.878829e-18 3.246511e-18 7.782481e-19 2.632040e-19 4.085435e-19 1.966850e-19 1.602478e-19 1.419796e-19 1.369325e-19
868 8.829215e-19 4.859785e-18 3.234896e-18 7.749754e-19 2.622830e-19 4.068304e-19 1.959617e-19 1.596429e-19 1.414767e-19 1.364502e-19
869 8.793544e-19 4.840856e-18 3.223341e-18 7.717228e-19 2.613668e-19 4.051263e-19 1.952423e-19 1.590415e-19 1.409770e-19 1.359707e-19
870 8.757953e-19 4.822042e-18 3.211848e-18 7.684902e-19 2.604554e-19 4.034347e-19 1.945269e-19 1.584440e-19 1.404803e-19 1.354942e-19
871 8.721937e-19 4.803341e-18 3.200416e-18 7.652773e-19 2.595490e-19 4.017595e-19 1.938154e-19 1.578510e-19 1.399865e-19 1.350206e-19
872 8.685370e-19 4.784751e-18 3.189045e-18 7.620841e-19 2.586474e-19 4.001042e-19 1.931078e-19 1.572629e-19 1.394957e-19 1.345497e-19
873 8.648510e-19 4.766271e-18 3.177735e-18 7.589102e-19 2.577505e-19 3.984721e-19 1.924039e-19 1.566801e-19 1.390078e-19 1.340817e-19
874 8.611630e-19 4.747900e-18 3.166483e-18 7.557556e-19 2.568584e-19 3.968625e-19 1.917039e-19 1.561026e-19 1.385228e-19 1.336165e-19
875 8.575003e-19 4.729635e-18 3.155289e-18 7.526199e-19 2.559707e-19 3.952728e-19 1.910076e-19 1.555299e-19 1.380407e-19 1.331539e-19
876 8.538748e-19 4.711475e-18 3.144152e-18 7.495029e-19 2.550876e-19 3.937000e-19 1.903151e-19 1.549615e-19 1.375614e-19 1.326941e-19
877 8.502699e-19 4.693419e-18 3.133072e-18 7.464045e-19 2.542090e-19 3.921413e-19 1.896263e-19 1.543969e-19 1.370848e-19 1.322369e-19
878 8.466664e-19 4.675465e-18 3.122050e-18 7.433242e-19 2.533349e-19 3.905939e-19 1.889412e-19 1.538358e-19 1.366110e-19 1.317824e-19
879 8.430449e-19 4.657613e-18 3.111086e-18 7.402619e-19 2.524654e-19 3.890550e-19 1.882597e-19 1.532776e-19 1.361400e-19 1.313305e-19
880 8.393910e-19 4.639860e-18 3.100178e-18 7.372173e-19 2.516004e-19 3.875217e-19 1.875818e-19 1.527218e-19 1.356716e-19 1.308812e-19
881 8.357087e-19 4.622206e-18 3.089328e-18 7.341902e-19 2.507399e-19 3.859913e-19 1.869075e-19 1.521681e-19 1.352059e-19 1.304344e-19
882 8.320060e-19 4.604649e-18 3.078534e-18 7.311807e-19 2.498838e-19 3.844612e-19 1.862368e-19 1.516160e-19 1.347428e-19 1.299901e-19
883 8.282910e-19 4.587190e-18 3.067796e-18 7.281885e-19 2.490322e-19 3.829318e-19 1.855696e-19 1.510656e-19 1.342823e-19 1.295483e-19
884 8.245750e-19 4.569828e-18 3.057113e-18 7.252135e-19 2.481849e-19 3.814048e-19 1.849059e-19 1.505170e-19 1.338243e-19 1.291090e-19
885 8.208953e-19 4.552560e-18 3.046485e-18 7.222556e-19 2.473420e-19 3.798819e-19 1.842456e-19 1.499705e-19 1.333689e-19 1.286721e-19
886 8.173025e-19 4.535386e-18 3.035912e-18 7.193144e-19 2.465033e-19 3.783649e-19 1.835888e-19 1.494264e-19 1.329160e-19 1.282376e-19
887 8.138470e-19 4.518303e-18 3.025392e-18 7.163896e-19 2.456689e-19 3.768555e-19 1.829355e-19 1.488849e-19 1.324655e-19 1.278055e-19
888 8.105771e-19 4.501312e-18 3.014927e-18 7.134810e-19 2.448388e-19 3.753554e-19 1.822855e-19 1.483462e-19 1.320175e-19 1.273757e-19
889 8.074790e-19 4.484409e-18 3.004514e-18 7.105883e-19 2.440128e-19 3.738664e-19 1.816388e-19 1.478106e-19 1.315719e-19 1.269482e-19
890 8.044725e-19 4.467597e-18 2.994155e-18 7.077115e-19 2.431910e-19 3.723902e-19 1.809955e-19 1.472782e-19 1.311287e-19 1.265230e-19
891 8.014743e-19 4.450872e-18 2.983849e-18 7.048506e-19 2.423734e-19 3.709283e-19 1.803555e-19 1.467494e-19 1.306878e-19 1.261000e-19
892 7.984012e-19 4.434236e-18 2.973595e-18 7.020054e-19 2.415599e-19 3.694803e-19 1.797187e-19 1.462241e-19 1.302493e-19 1.256793e-19
893 7.952026e-19 4.417687e-18 2.963393e-18 6.991757e-19 2.407505e-19 3.680449e-19 1.790852e-19 1.457021e-19 1.298130e-19 1.252608e-19
894 7.919092e-19 4.401225e-18 2.953243e-18 6.963615e-19 2.399451e-19 3.666207e-19 1.784549e-19 1.451832e-19 1.293790e-19 1.248444e-19
895 7.885638e-19 4.384846e-18 2.943144e-18 6.935623e-19 2.391438e-19 3.652062e-19 1.778278e-19 1.446673e-19 1.289472e-19 1.244302e-19
896 7.852092e-19 4.368551e-18 2.933096e-18 6.907780e-19 2.383466e-19 3.638000e-19 1.772039e-19 1.441543e-19 1.285177e-19 1.240181e-19
897 7.818829e-19 4.352337e-18 2.923099e-18 6.880082e-19 2.375532e-19 3.624006e-19 1.765831e-19 1.436439e-19 1.280903e-19 1.236081e-19
898 7.785862e-19 4.336204e-18 2.913152e-18 6.852528e-19 2.367638e-19 3.610068e-19 1.759654e-19 1.431360e-19 1.276650e-19 1.232001e-19
899 7.753062e-19 4.320152e-18 2.903255e-18 6.825118e-19 2.359784e-19 3.596170e-19 1.753508e-19 1.426304e-19 1.272419e-19 1.227942e-19
900 7.720296e-19 4.304181e-18 2.893407e-18 6.797851e-19 2.351968e-19 3.582299e-19 1.747393e-19 1.421270e-19 1.268209e-19 1.223903e-19
901 7.687445e-19 4.288290e-18 2.883609e-18 6.770726e-19 2.344191e-19 3.568453e-19 1.741308e-19 1.416258e-19 1.264019e-19 1.219884e-19
902 7.654606e-19 4.272479e-18 2.873860e-18 6.743742e-19 2.336452e-19 3.554640e-19 1.735253e-19 1.411267e-19 1.259850e-19 1.215884e-19
903 7.622112e-19 4.256746e-18 2.864159e-18 6.716896e-19 2.328752e-19 3.540868e-19 1.729228e-19 1.406298e-19 1.255701e-19 1.211904e-19
904 7.590303e-19 4.241091e-18 2.854507e-18 6.690187e-19 2.321089e-19 3.527144e-19 1.723232e-19 1.401351e-19 1.251572e-19 1.207942e-19
905 7.559522e-19 4.225510e-18 2.844902e-18 6.663611e-19 2.313464e-19 3.513475e-19 1.717266e-19 1.396428e-19 1.247463e-19 1.204000e-19
906 7.529945e-19 4.210004e-18 2.835346e-18 6.637168e-19 2.305876e-19 3.499871e-19 1.711329e-19 1.391528e-19 1.243372e-19 1.200076e-19
907 7.501283e-19 4.194572e-18 2.825836e-18 6.610855e-19 2.298325e-19 3.486338e-19 1.705421e-19 1.386653e-19 1.239301e-19 1.196170e-19
908 7.473164e-19 4.179214e-18 2.816374e-18 6.584673e-19 2.290811e-19 3.472884e-19 1.699542e-19 1.381801e-19 1.235249e-19 1.192282e-19
909 7.445217e-19 4.163931e-18 2.806959e-18 6.558620e-19 2.283333e-19 3.459516e-19 1.693690e-19 1.376975e-19 1.231215e-19 1.188412e-19
910 7.417091e-19 4.148722e-18 2.797591e-18 6.532695e-19 2.275893e-19 3.446238e-19 1.687867e-19 1.372173e-19 1.227200e-19 1.184560e-19
911 7.388633e-19 4.133587e-18 2.788269e-18 6.506897e-19 2.268489e-19 3.433047e-19 1.682072e-19 1.367396e-19 1.223203e-19 1.180725e-19
912 7.359801e-19 4.118523e-18 2.778993e-18 6.481225e-19 2.261121e-19 3.419937e-19 1.676305e-19 1.362642e-19 1.219224e-19 1.176908e-19
913 7.330555e-19 4.103529e-18 2.769763e-18 6.455676e-19 2.253788e-19 3.406904e-19 1.670565e-19 1.357912e-19 1.215262e-19 1.173107e-19
914 7.300855e-19 4.088604e-18 2.760578e-18 6.430250e-19 2.246490e-19 3.393945e-19 1.664852e-19 1.353205e-19 1.211318e-19 1.169323e-19
915 7.270751e-19 4.073746e-18 2.751437e-18 6.404945e-19 2.239227e-19 3.381055e-19 1.659167e-19 1.348521e-19 1.207391e-19 1.165555e-19
916 7.240442e-19 4.058955e-18 2.742341e-18 6.379760e-19 2.231998e-19 3.368230e-19 1.653508e-19 1.343858e-19 1.203481e-19 1.161804e-19
917 7.210142e-19 4.044232e-18 2.733290e-18 6.354693e-19 2.224804e-19 3.355465e-19 1.647876e-19 1.339217e-19 1.199587e-19 1.158068e-19
918 7.180063e-19 4.029577e-18 2.724283e-18 6.329742e-19 2.217645e-19 3.342757e-19 1.642270e-19 1.334597e-19 1.195710e-19 1.154349e-19
919 7.150392e-19 4.014989e-18 2.715320e-18 6.304907e-19 2.210520e-19 3.330101e-19 1.636691e-19 1.329997e-19 1.191850e-19 1.150645e-19
920 7.121164e-19 4.000469e-18 2.706401e-18 6.280186e-19 2.203428e-19 3.317496e-19 1.631137e-19 1.325418e-19 1.188005e-19 1.146956e-19
921 7.092358e-19 3.986014e-18 2.697526e-18 6.255578e-19 2.196371e-19 3.304939e-19 1.625609e-19 1.320859e-19 1.184176e-19 1.143283e-19
922 7.063954e-19 3.971624e-18 2.688694e-18 6.231081e-19 2.189347e-19 3.292430e-19 1.620107e-19 1.316320e-19 1.180363e-19 1.139624e-19
923 7.035931e-19 3.957297e-18 2.679905e-18 6.206696e-19 2.182357e-19 3.279965e-19 1.614631e-19 1.311801e-19 1.176565e-19 1.135981e-19
924 7.008283e-19 3.943032e-18 2.671159e-18 6.182420e-19 2.175399e-19 3.267545e-19 1.609179e-19 1.307302e-19 1.172783e-19 1.132351e-19
925 6.981019e-19 3.928828e-18 2.662455e-18 6.158253e-19 2.168474e-19 3.255166e-19 1.603752e-19 1.302822e-19 1.169016e-19 1.128737e-19
926 6.954150e-19 3.914686e-18 2.653792e-18 6.134194e-19 2.161581e-19 3.242827e-19 1.598350e-19 1.298363e-19 1.165263e-19 1.125136e-19
927 6.927688e-19 3.900605e-18 2.645172e-18 6.110240e-19 2.154720e-19 3.230526e-19 1.592973e-19 1.293922e-19 1.161525e-19 1.121550e-19
928 6.901610e-19 3.886583e-18 2.636594e-18 6.086392e-19 2.147891e-19 3.218262e-19 1.587619e-19 1.289501e-19 1.157801e-19 1.117977e-19
929 6.875733e-19 3.872622e-18 2.628057e-18 6.062647e-19 2.141094e-19 3.206037e-19 1.582290e-19 1.285099e-19 1.154092e-19 1.114418e-19
930 6.849827e-19 3.858719e-18 2.619562e-18 6.039006e-19 2.134329e-19 3.193853e-19 1.576985e-19 1.280716e-19 1.150397e-19 1.110873e-19
931 6.823661e-19 3.844876e-18 2.611107e-18 6.015467e-19 2.127595e-19 3.181713e-19 1.571704e-19 1.276352e-19 1.146715e-19 1.107340e-19
932 6.797010e-19 3.831091e-18 2.602694e-18 5.992029e-19 2.120893e-19 3.169623e-19 1.566446e-19 1.272007e-19 1.143048e-19 1.103821e-19
933 6.769871e-19 3.817363e-18 2.594321e-18 5.968693e-19 2.114222e-19 3.157584e-19 1.561212e-19 1.267680e-19 1.139394e-19 1.100315e-19
934 6.742502e-19 3.803693e-18 2.585988e-18 5.945457e-19 2.107581e-19 3.145601e-19 1.556001e-19 1.263371e-19 1.135753e-19 1.096822e-19
935 6.715175e-19 3.790078e-18 2.577696e-18 5.922319e-19 2.100972e-19 3.133677e-19 1.550813e-19 1.259080e-19 1.132125e-19 1.093341e-19
936 6.688160e-19 3.776518e-18 2.569444e-18 5.899279e-19 2.094392e-19 3.121815e-19 1.545648e-19 1.254807e-19 1.128511e-19 1.089873e-19
937 6.661672e-19 3.763011e-18 2.561231e-18 5.876337e-19 2.087843e-19 3.110019e-19 1.540506e-19 1.250551e-19 1.124909e-19 1.086417e-19
938 6.635619e-19 3.749558e-18 2.553058e-18 5.853490e-19 2.081323e-19 3.098290e-19 1.535386e-19 1.246313e-19 1.121320e-19 1.082973e-19
939 6.609815e-19 3.736157e-18 2.544924e-18 5.830738e-19 2.074833e-19 3.086624e-19 1.530289e-19 1.242093e-19 1.117743e-19 1.079541e-19
940 6.584072e-19 3.722809e-18 2.536830e-18 5.808079e-19 2.068373e-19 3.075014e-19 1.525214e-19 1.237889e-19 1.114179e-19 1.076121e-19
941 6.558205e-19 3.709513e-18 2.528774e-18 5.785514e-19 2.061942e-19 3.063454e-19 1.520160e-19 1.233703e-19 1.110627e-19 1.072712e-19
942 6.532204e-19 3.696269e-18 2.520756e-18 5.763040e-19 2.055541e-19 3.051938e-19 1.515129e-19 1.229535e-19 1.107088e-19 1.069316e-19
943 6.506302e-19 3.683076e-18 2.512777e-18 5.740659e-19 2.049168e-19 3.040460e-19 1.510120e-19 1.225383e-19 1.103560e-19 1.065930e-19
944 6.480750e-19 3.669933e-18 2.504837e-18 5.718368e-19 2.042825e-19 3.029014e-19 1.505132e-19 1.221249e-19 1.100044e-19 1.062556e-19
945 6.455798e-19 3.656839e-18 2.496934e-18 5.696168e-19 2.036509e-19 3.017593e-19 1.500166e-19 1.217132e-19 1.096539e-19 1.059193e-19
946 6.431650e-19 3.643793e-18 2.489070e-18 5.674059e-19 2.030223e-19 3.006191e-19 1.495221e-19 1.213033e-19 1.093046e-19 1.055841e-19
947 6.408162e-19 3.630795e-18 2.481243e-18 5.652039e-19 2.023964e-19 2.994804e-19 1.490297e-19 1.208950e-19 1.089565e-19 1.052500e-19
948 6.385040e-19 3.617844e-18 2.473454e-18 5.630108e-19 2.017733e-19 2.983429e-19 1.485393e-19 1.204885e-19 1.086095e-19 1.049170e-19
949 6.361989e-19 3.604939e-18 2.465702e-18 5.608264e-19 2.011530e-19 2.972075e-19 1.480511e-19 1.200836e-19 1.082636e-19 1.045851e-19
950 6.338714e-19 3.592082e-18 2.457987e-18 5.586505e-19 2.005355e-19 2.960748e-19 1.475649e-19 1.196805e-19 1.079188e-19 1.042542e-19
951 6.315043e-19 3.579270e-18 2.450309e-18 5.564832e-19 1.999208e-19 2.949455e-19 1.470808e-19 1.192791e-19 1.075750e-19 1.039243e-19
952 6.291065e-19 3.566503e-18 2.442668e-18 5.543244e-19 1.993087e-19 2.938203e-19 1.465988e-19 1.188794e-19 1.072324e-19 1.035955e-19
953 6.266902e-19 3.553780e-18 2.435063e-18 5.521741e-19 1.986994e-19 2.926998e-19 1.461187e-19 1.184814e-19 1.068908e-19 1.032677e-19
954 6.242676e-19 3.541102e-18 2.427494e-18 5.500322e-19 1.980928e-19 2.915848e-19 1.456407e-19 1.180851e-19 1.065503e-19 1.029409e-19
955 6.218500e-19 3.528468e-18 2.419962e-18 5.478989e-19 1.974889e-19 2.904758e-19 1.451646e-19 1.176905e-19 1.062109e-19 1.026150e-19
956 6.194357e-19 3.515876e-18 2.412466e-18 5.457741e-19 1.968876e-19 2.893737e-19 1.446906e-19 1.172977e-19 1.058724e-19 1.022902e-19
957 6.170130e-19 3.503327e-18 2.405005e-18 5.436576e-19 1.962890e-19 2.882789e-19 1.442185e-19 1.169065e-19 1.055350e-19 1.019664e-19
958 6.145702e-19 3.490819e-18 2.397581e-18 5.415493e-19 1.956930e-19 2.871911e-19 1.437483e-19 1.165170e-19 1.051986e-19 1.016435e-19
959 6.120953e-19 3.478353e-18 2.390191e-18 5.394490e-19 1.950996e-19 2.861096e-19 1.432802e-19 1.161290e-19 1.048633e-19 1.013216e-19
960 6.095853e-19 3.465926e-18 2.382837e-18 5.373568e-19 1.945088e-19 2.850335e-19 1.428139e-19 1.157425e-19 1.045289e-19 1.010007e-19
961 6.070757e-19 3.453539e-18 2.375518e-18 5.352726e-19 1.939206e-19 2.839619e-19 1.423496e-19 1.153573e-19 1.041955e-19 1.006807e-19
962 6.046120e-19 3.441192e-18 2.368233e-18 5.331963e-19 1.933349e-19 2.828941e-19 1.418871e-19 1.149734e-19 1.038631e-19 1.003616e-19
963 6.022398e-19 3.428884e-18 2.360984e-18 5.311279e-19 1.927518e-19 2.818293e-19 1.414266e-19 1.145907e-19 1.035316e-19 1.000434e-19
964 6.000044e-19 3.416616e-18 2.353768e-18 5.290675e-19 1.921713e-19 2.807666e-19 1.409679e-19 1.142091e-19 1.032011e-19 9.972620e-20
965 5.979106e-19 3.404386e-18 2.346588e-18 5.270150e-19 1.915932e-19 2.797052e-19 1.405111e-19 1.138285e-19 1.028716e-19 9.940988e-20
966 5.958991e-19 3.392194e-18 2.339441e-18 5.249704e-19 1.910176e-19 2.786443e-19 1.400562e-19 1.134487e-19 1.025431e-19 9.909447e-20
967 5.939046e-19 3.380039e-18 2.332329e-18 5.229335e-19 1.904445e-19 2.775834e-19 1.396031e-19 1.130699e-19 1.022154e-19 9.877996e-20
968 5.918618e-19 3.367921e-18 2.325250e-18 5.209044e-19 1.898739e-19 2.765227e-19 1.391519e-19 1.126919e-19 1.018887e-19 9.846633e-20
969 5.897102e-19 3.355840e-18 2.318205e-18 5.188829e-19 1.893058e-19 2.754628e-19 1.387025e-19 1.123150e-19 1.015630e-19 9.815360e-20
970 5.874503e-19 3.343794e-18 2.311193e-18 5.168691e-19 1.887401e-19 2.744045e-19 1.382549e-19 1.119392e-19 1.012381e-19 9.784174e-20
971 5.851244e-19 3.331783e-18 2.304214e-18 5.148628e-19 1.881768e-19 2.733483e-19 1.378091e-19 1.115647e-19 1.009142e-19 9.753075e-20
972 5.827759e-19 3.319808e-18 2.297268e-18 5.128641e-19 1.876159e-19 2.722948e-19 1.373650e-19 1.111916e-19 1.005912e-19 9.722063e-20
973 5.804478e-19 3.307869e-18 2.290355e-18 5.108730e-19 1.870574e-19 2.712448e-19 1.369228e-19 1.108200e-19 1.002690e-19 9.691138e-20
974 5.781743e-19 3.295965e-18 2.283475e-18 5.088895e-19 1.865013e-19 2.701988e-19 1.364823e-19 1.104501e-19 9.994782e-20 9.660298e-20
975 5.759447e-19 3.284095e-18 2.276628e-18 5.069135e-19 1.859475e-19 2.691574e-19 1.360436e-19 1.100818e-19 9.962750e-20 9.629543e-20
