Ls TT TE TB EE EB EB_gmv TEB_gmv
153 6.264917e-16 7.744914e-16 6.117148e-15 3.619936e-16 1.229149e-16 9.175832e-17 7.652021e-17
154 6.112711e-16 7.608851e-16 5.960622e-15 3.544228e-16 1.197801e-16 8.952454e-17 7.469155e-17
155 5.965228e-16 7.476811e-16 5.809082e-15 3.470754e-16 1.167453e-16 8.736006e-17 7.291919e-17
156 5.822290e-16 7.348672e-16 5.662343e-15 3.399432e-16 1.138065e-16 8.526226e-17 7.120103e-17
157 5.683727e-16 7.224275e-16 5.520218e-15 3.330182e-16 1.109601e-16 8.322875e-17 6.953506e-17
158 5.549379e-16 7.103503e-16 5.382538e-15 3.262932e-16 1.082028e-16 8.125702e-17 6.791931e-17
159 5.419089e-16 6.986221e-16 5.249135e-15 3.197608e-16 1.055311e-16 7.934486e-17 6.635199e-17
160 5.292709e-16 6.872308e-16 5.119850e-15 3.134140e-16 1.029420e-16 7.749005e-17 6.483130e-17
161 5.170098e-16 6.761649e-16 4.994533e-15 3.072463e-16 1.004322e-16 7.569063e-17 6.335561e-17
162 5.051118e-16 6.654136e-16 4.873037e-15 3.012514e-16 9.799904e-17 7.394442e-17 6.192318e-17
163 4.935641e-16 6.549651e-16 4.755224e-15 2.954232e-16 9.563960e-17 7.224965e-17 6.053261e-17
164 4.823540e-16 6.448103e-16 4.640961e-15 2.897559e-16 9.335118e-17 7.060443e-17 5.918234e-17
165 4.714696e-16 6.349390e-16 4.530118e-15 2.842439e-16 9.113133e-17 6.900701e-17 5.787092e-17
166 4.608995e-16 6.253413e-16 4.422575e-15 2.788817e-16 8.897755e-17 6.745572e-17 5.659703e-17
167 4.506326e-16 6.160086e-16 4.318213e-15 2.736644e-16 8.688748e-17 6.594894e-17 5.535933e-17
168 4.406584e-16 6.069319e-16 4.216922e-15 2.685869e-16 8.485887e-17 6.448508e-17 5.415661e-17
169 4.309668e-16 5.981028e-16 4.118592e-15 2.636446e-16 8.288961e-17 6.306272e-17 5.298763e-17
170 4.215480e-16 5.895135e-16 4.023120e-15 2.588327e-16 8.097753e-17 6.168039e-17 5.185125e-17
171 4.123928e-16 5.811558e-16 3.930407e-15 2.541471e-16 7.912073e-17 6.033678e-17 5.074635e-17
172 4.034922e-16 5.730230e-16 3.840359e-15 2.495835e-16 7.731727e-17 5.903047e-17 4.967184e-17
173 3.948375e-16 5.651072e-16 3.752882e-15 2.451379e-16 7.556530e-17 5.776032e-17 4.862674e-17
174 3.864206e-16 5.574024e-16 3.667890e-15 2.408063e-16 7.386311e-17 5.652502e-17 4.761008e-17
175 3.782336e-16 5.499008e-16 3.585299e-15 2.365851e-16 7.220897e-17 5.532351e-17 4.662087e-17
176 3.702686e-16 5.425967e-16 3.505026e-15 2.324707e-16 7.060126e-17 5.415454e-17 4.565822e-17
177 3.625186e-16 5.354839e-16 3.426996e-15 2.284596e-16 6.903846e-17 5.301713e-17 4.472126e-17
178 3.549764e-16 5.285566e-16 3.351132e-15 2.245484e-16 6.751903e-17 5.191024e-17 4.380916e-17
179 3.476352e-16 5.218089e-16 3.277363e-15 2.207341e-16 6.604152e-17 5.083282e-17 4.292112e-17
180 3.404885e-16 5.152355e-16 3.205620e-15 2.170135e-16 6.460463e-17 4.978399e-17 4.205632e-17
181 3.335301e-16 5.088305e-16 3.135836e-15 2.133837e-16 6.320692e-17 4.876279e-17 4.121406e-17
182 3.267538e-16 5.025898e-16 3.067947e-15 2.098417e-16 6.184717e-17 4.776831e-17 4.039357e-17
183 3.201541e-16 4.965078e-16 3.001893e-15 2.063849e-16 6.052416e-17 4.679974e-17 3.959422e-17
184 3.137251e-16 4.905799e-16 2.937613e-15 2.030106e-16 5.923666e-17 4.585622e-17 3.881532e-17
185 3.074615e-16 4.848017e-16 2.875051e-15 1.997163e-16 5.798356e-17 4.493701e-17 3.805621e-17
186 3.013582e-16 4.791686e-16 2.814152e-15 1.964995e-16 5.676377e-17 4.404132e-17 3.731629e-17
187 2.954102e-16 4.736763e-16 2.754863e-15 1.933578e-16 5.557619e-17 4.316842e-17 3.659495e-17
188 2.896126e-16 4.683205e-16 2.697132e-15 1.902890e-16 5.441983e-17 4.231760e-17 3.589163e-17
189 2.839608e-16 4.630977e-16 2.640913e-15 1.872907e-16 5.329372e-17 4.148820e-17 3.520577e-17
190 2.784503e-16 4.580042e-16 2.586156e-15 1.843610e-16 5.219687e-17 4.067955e-17 3.453684e-17
191 2.730769e-16 4.530355e-16 2.532817e-15 1.814977e-16 5.112843e-17 3.989101e-17 3.388432e-17
192 2.678363e-16 4.481887e-16 2.480851e-15 1.786989e-16 5.008748e-17 3.912199e-17 3.324774e-17
193 2.627246e-16 4.434598e-16 2.430217e-15 1.759627e-16 4.907317e-17 3.837188e-17 3.262662e-17
194 2.577378e-16 4.388458e-16 2.380873e-15 1.732871e-16 4.808468e-17 3.764012e-17 3.202045e-17
195 2.528724e-16 4.343435e-16 2.332781e-15 1.706705e-16 4.712127e-17 3.692616e-17 3.142883e-17
196 2.481246e-16 4.299495e-16 2.285901e-15 1.681111e-16 4.618216e-17 3.622946e-17 3.085129e-17
197 2.434910e-16 4.256610e-16 2.240199e-15 1.656072e-16 4.526657e-17 3.554956e-17 3.028747e-17
