2.000000e+00 8.860399e-08 6.354727e-08 3.805851e-08 1.241626e-06 2.857337e-08 1.632041e-08 1.239246e-08 2.369141e-07 2.387266e-07 1.280245e-07 3.103909e-07 7.142654e-09 6.765213e-09 6.502912e-09
3.000000e+00 8.105021e-08 5.959258e-08 3.543263e-08 9.932749e-07 2.286060e-08 1.389546e-08 1.077570e-08 1.895768e-07 1.910043e-07 1.024457e-07 2.921339e-07 6.723054e-09 6.309021e-09 6.025736e-09
4.000000e+00 7.839013e-08 5.815439e-08 3.448503e-08 9.197005e-07 2.116902e-08 1.311700e-08 1.024220e-08 1.755656e-07 1.768796e-07 9.486994e-08 2.854200e-07 6.568665e-09 6.143311e-09 5.853931e-09
5.000000e+00 7.713558e-08 5.747067e-08 3.403411e-08 8.868629e-07 2.041491e-08 1.276062e-08 9.995701e-09 1.693284e-07 1.705906e-07 9.149352e-08 2.821807e-07 6.494516e-09 6.064069e-09 5.772032e-09
6.000000e+00 7.644589e-08 5.709705e-08 3.378589e-08 8.691375e-07 2.000853e-08 1.256647e-08 9.860949e-09 1.659729e-07 1.672114e-07 8.967575e-08 2.803642e-07 6.452894e-09 6.019726e-09 5.726300e-09
7.000000e+00 7.602981e-08 5.687621e-08 3.363684e-08 8.584216e-07 1.976348e-08 1.244901e-08 9.779393e-09 1.639555e-07 1.651846e-07 8.858194e-08 2.792436e-07 6.427476e-09 5.992651e-09 5.698386e-09
8.000000e+00 7.576278e-08 5.674033e-08 3.354251e-08 8.514299e-07 1.960414e-08 1.237278e-08 9.726571e-09 1.626484e-07 1.638785e-07 8.787339e-08 2.785034e-07 6.410663e-09 5.974782e-09 5.679988e-09
9.000000e+00 7.558444e-08 5.665617e-08 3.348115e-08 8.466096e-07 1.949480e-08 1.232084e-08 9.690730e-09 1.617563e-07 1.629948e-07 8.739019e-08 2.779904e-07 6.399221e-09 5.962604e-09 5.667442e-09
1.000000e+01 7.546221e-08 5.660582e-08 3.344107e-08 8.431445e-07 1.941666e-08 1.228418e-08 9.665608e-09 1.611227e-07 1.623764e-07 8.704813e-08 2.776205e-07 6.390960e-09 5.953837e-09 5.658422e-09
1.100000e+01 7.537753e-08 5.657897e-08 3.341551e-08 8.405706e-07 1.935907e-08 1.225767e-08 9.647626e-09 1.606597e-07 1.619342e-07 8.679944e-08 2.773464e-07 6.385021e-09 5.947518e-09 5.651910e-09
1.200000e+01 7.531889e-08 5.656926e-08 3.340033e-08 8.386075e-07 1.931555e-08 1.223817e-08 9.634603e-09 1.603133e-07 1.616144e-07 8.661521e-08 2.771380e-07 6.380502e-09 5.942731e-09 5.646988e-09
