2.000000e+00 9.644109e-08 6.756836e-08 4.482853e-08 1.467606e-06 2.916049e-08 1.766778e-08 1.328235e-08 2.575035e-07 2.548833e-07 1.540268e-07 3.668448e-07 7.289317e-09 6.959938e-09 6.695503e-09
3.000000e+00 8.818444e-08 6.337824e-08 4.179322e-08 1.173938e-06 2.332613e-08 1.497058e-08 1.151419e-08 2.059368e-07 2.039139e-07 1.232295e-07 3.452583e-07 6.860469e-09 6.498673e-09 6.212257e-09
4.000000e+00 8.527581e-08 6.185419e-08 4.069598e-08 1.086944e-06 2.159773e-08 1.410962e-08 1.093274e-08 1.906798e-07 1.888304e-07 1.141110e-07 3.373210e-07 6.702817e-09 6.330941e-09 6.038052e-09
5.000000e+00 8.390224e-08 6.112979e-08 4.017372e-08 1.048114e-06 2.082622e-08 1.371586e-08 1.066418e-08 1.838854e-07 1.821152e-07 1.100478e-07 3.334901e-07 6.626765e-09 6.250384e-09 5.954681e-09
6.000000e+00 8.314560e-08 6.073421e-08 3.988646e-08 1.027151e-06 2.040969e-08 1.350120e-08 1.051724e-08 1.802275e-07 1.785077e-07 1.078611e-07 3.313423e-07 6.584166e-09 6.205371e-09 5.908181e-09
7.000000e+00 8.268768e-08 6.050065e-08 3.971433e-08 1.014475e-06 2.015778e-08 1.337105e-08 1.042811e-08 1.780257e-07 1.763444e-07 1.065460e-07 3.300166e-07 6.557911e-09 6.177675e-09 5.879604e-09
8.000000e+00 8.239258e-08 6.035725e-08 3.960582e-08 1.006201e-06 1.999335e-08 1.328631e-08 1.037021e-08 1.765969e-07 1.749510e-07 1.056949e-07 3.291412e-07 6.540618e-09 6.159458e-09 5.860825e-09
9.000000e+00 8.219433e-08 6.026877e-08 3.953573e-08 1.000494e-06 1.987991e-08 1.322828e-08 1.033075e-08 1.756195e-07 1.740087e-07 1.051153e-07 3.285340e-07 6.528663e-09 6.146883e-09 5.847871e-09
1.000000e+01 8.205742e-08 6.021622e-08 3.949050e-08 9.963892e-07 1.979829e-08 1.318705e-08 1.030291e-08 1.749236e-07 1.733500e-07 1.047058e-07 3.280964e-07 6.520092e-09 6.137883e-09 5.838606e-09
1.100000e+01 8.196152e-08 6.018866e-08 3.946229e-08 9.933375e-07 1.973760e-08 1.315696e-08 1.028282e-08 1.744132e-07 1.728796e-07 1.044090e-07 3.277718e-07 6.513777e-09 6.131265e-09 5.831798e-09
1.200000e+01 8.189413e-08 6.017936e-08 3.944631e-08 9.910077e-07 1.969124e-08 1.313458e-08 1.026811e-08 1.740298e-07 1.725400e-07 1.041901e-07 3.275253e-07 6.509026e-09 6.126301e-09 5.826694e-09
1.300000e+01 8.184733e-08 6.018406e-08 3.943952e-08 9.891899e-07 1.965505e-08 1.311771e-08 1.025726e-08 1.737370e-07 1.722947e-07 1.040271e-07 3.273347e-07 6.505398e-09 6.122522e-09 5.822813e-09
1.400000e+01 8.181577e-08 6.019991e-08 3.943987e-08 9.877455e-07 1.962627e-08 1.310493e-08 1.024929e-08 1.735100e-07 1.721198e-07 1.039053e-07 3.271852e-07 6.502598e-09 6.119620e-09 5.819834e-09
1.500000e+01 8.179593e-08 6.022496e-08 3.944597e-08 9.865800e-07 1.960303e-08 1.309523e-08 1.024352e-08 1.733326e-07 1.719987e-07 1.038150e-07 3.270667e-07 6.500426e-09 6.117383e-09 5.817540e-09
