Ls TT TE TB EE EB EB_gmv TEB_gmv
593 4.137557e-18 3.558737e-17 5.383115e-17 1.190691e-17 4.889392e-18 3.466094e-18 1.911687e-18
594 4.111420e-18 3.544864e-17 5.353650e-17 1.184461e-17 4.862291e-18 3.447194e-18 1.900640e-18
595 4.085487e-18 3.530999e-17 5.324426e-17 1.178266e-17 4.835405e-18 3.428435e-18 1.889672e-18
596 4.059763e-18 3.517144e-17 5.295439e-17 1.172103e-17 4.808731e-18 3.409807e-18 1.878784e-18
597 4.034239e-18 3.503295e-17 5.266688e-17 1.165974e-17 4.782264e-18 3.391313e-18 1.867973e-18
598 4.008914e-18 3.489448e-17 5.238170e-17 1.159876e-17 4.756008e-18 3.372949e-18 1.857239e-18
599 3.983789e-18 3.475604e-17 5.209883e-17 1.153811e-17 4.729951e-18 3.354713e-18 1.846581e-18
600 3.958861e-18 3.461762e-17 5.181824e-17 1.147776e-17 4.704102e-18 3.336611e-18 1.835999e-18
601 3.934127e-18 3.447916e-17 5.153995e-17 1.141773e-17 4.678451e-18 3.318632e-18 1.825491e-18
602 3.909583e-18 3.434069e-17 5.126386e-17 1.135799e-17 4.653001e-18 3.300778e-18 1.815057e-18
603 3.885232e-18 3.420217e-17 5.099003e-17 1.129856e-17 4.627746e-18 3.283052e-18 1.804696e-18
604 3.861069e-18 3.406359e-17 5.071837e-17 1.123941e-17 4.602686e-18 3.265445e-18 1.794408e-18
605 3.837091e-18 3.392492e-17 5.044893e-17 1.118056e-17 4.577821e-18 3.247960e-18 1.784191e-18
606 3.813298e-18 3.378617e-17 5.018159e-17 1.112199e-17 4.553146e-18 3.230596e-18 1.774045e-18
607 3.789686e-18 3.364729e-17 4.991643e-17 1.106370e-17 4.528658e-18 3.213350e-18 1.763969e-18
608 3.766259e-18 3.350831e-17 4.965338e-17 1.100569e-17 4.504358e-18 3.196222e-18 1.753962e-18
609 3.743007e-18 3.336923e-17 4.939241e-17 1.094795e-17 4.480246e-18 3.179212e-18 1.744025e-18
610 3.719933e-18 3.322996e-17 4.913351e-17 1.089048e-17 4.456313e-18 3.162316e-18 1.734155e-18
611 3.697032e-18 3.309059e-17 4.887670e-17 1.083327e-17 4.432566e-18 3.145533e-18 1.724352e-18
612 3.674307e-18 3.295103e-17 4.862190e-17 1.077633e-17 4.408995e-18 3.128862e-18 1.714617e-18
613 3.651752e-18 3.281130e-17 4.836911e-17 1.071964e-17 4.385604e-18 3.112302e-18 1.704948e-18
614 3.629366e-18 3.267141e-17 4.811832e-17 1.066321e-17 4.362389e-18 3.095853e-18 1.695344e-18
615 3.607149e-18 3.253132e-17 4.786951e-17 1.060703e-17 4.339350e-18 3.079516e-18 1.685805e-18
616 3.585099e-18 3.239107e-17 4.762268e-17 1.055110e-17 4.316480e-18 3.063282e-18 1.676330e-18
617 3.563211e-18 3.225059e-17 4.737776e-17 1.049541e-17 4.293784e-18 3.047159e-18 1.666919e-18
618 3.541490e-18 3.210992e-17 4.713476e-17 1.043997e-17 4.271256e-18 3.031139e-18 1.657572e-18
619 3.519927e-18 3.196905e-17 4.689368e-17 1.038477e-17 4.248896e-18 3.015226e-18 1.648286e-18
620 3.498526e-18 3.182797e-17 4.665446e-17 1.032981e-17 4.226704e-18 2.999417e-18 1.639063e-18
621 3.477283e-18 3.168669e-17 4.641713e-17 1.027508e-17 4.204674e-18 2.983708e-18 1.629902e-18
622 3.456196e-18 3.154519e-17 4.618164e-17 1.022059e-17 4.182809e-18 2.968102e-18 1.620801e-18
623 3.435265e-18 3.140347e-17 4.594797e-17 1.016633e-17 4.161102e-18 2.952598e-18 1.611760e-18
624 3.414486e-18 3.126156e-17 4.571612e-17 1.011230e-17 4.139558e-18 2.937192e-18 1.602780e-18
625 3.393860e-18 3.111940e-17 4.548605e-17 1.005849e-17 4.118170e-18 2.921886e-18 1.593859e-18
626 3.373385e-18 3.097703e-17 4.525778e-17 1.000491e-17 4.096940e-18 2.906678e-18 1.584996e-18
627 3.353057e-18 3.083447e-17 4.503126e-17 9.951554e-18 4.075864e-18 2.891564e-18 1.576192e-18
628 3.332880e-18 3.069167e-17 4.480648e-17 9.898419e-18 4.054943e-18 2.876549e-18 1.567446e-18
629 3.312848e-18 3.054868e-17 4.458345e-17 9.845504e-18 4.034173e-18 2.861627e-18 1.558757e-18
630 3.292961e-18 3.040548e-17 4.436212e-17 9.792808e-18 4.013554e-18 2.846799e-18 1.550125e-18
631 3.273218e-18 3.026207e-17 4.414248e-17 9.740326e-18 3.993085e-18 2.832066e-18 1.541549e-18
632 3.253616e-18 3.011848e-17 4.392451e-17 9.688064e-18 3.972761e-18 2.817426e-18 1.533029e-18
633 3.234156e-18 2.997467e-17 4.370822e-17 9.636015e-18 3.952587e-18 2.802876e-18 1.524565e-18
634 3.214835e-18 2.983069e-17 4.349357e-17 9.584178e-18 3.932556e-18 2.788418e-18 1.516156e-18
635 3.195652e-18 2.968653e-17 4.328056e-17 9.532555e-18 3.912669e-18 2.774051e-18 1.507801e-18
636 3.176606e-18 2.954218e-17 4.306914e-17 9.481144e-18 3.892923e-18 2.759772e-18 1.499500e-18
637 3.157697e-18 2.939768e-17 4.285933e-17 9.429942e-18 3.873318e-18 2.745580e-18 1.491254e-18
638 3.138921e-18 2.925301e-17 4.265113e-17 9.378947e-18 3.853855e-18 2.731478e-18 1.483060e-18
639 3.120278e-18 2.910821e-17 4.244446e-17 9.328165e-18 3.834528e-18 2.717462e-18 1.474919e-18
640 3.101768e-18 2.896323e-17 4.223936e-17 9.277589e-18 3.815339e-18 2.703531e-18 1.466831e-18
641 3.083389e-18 2.881815e-17 4.203581e-17 9.227220e-18 3.796286e-18 2.689687e-18 1.458794e-18
642 3.065139e-18 2.867292e-17 4.183376e-17 9.177060e-18 3.777365e-18 2.675928e-18 1.450810e-18
643 3.047019e-18 2.852759e-17 4.163323e-17 9.127105e-18 3.758580e-18 2.662252e-18 1.442876e-18
644 3.029025e-18 2.838216e-17 4.143419e-17 9.077356e-18 3.739926e-18 2.648662e-18 1.434993e-18
645 3.011156e-18 2.823662e-17 4.123665e-17 9.027812e-18 3.721402e-18 2.635152e-18 1.427161e-18
646 2.993413e-18 2.809101e-17 4.104055e-17 8.978473e-18 3.703009e-18 2.621725e-18 1.419379e-18
647 2.975794e-18 2.794534e-17 4.084591e-17 8.929339e-18 3.684743e-18 2.608380e-18 1.411646e-18
648 2.958300e-18 2.779960e-17 4.065271e-17 8.880411e-18 3.666603e-18 2.595116e-18 1.403962e-18
649 2.940925e-18 2.765382e-17 4.046092e-17 8.831684e-18 3.648591e-18 2.581932e-18 1.396328e-18
650 2.923671e-18 2.750801e-17 4.027055e-17 8.783166e-18 3.630703e-18 2.568827e-18 1.388742e-18
651 2.906537e-18 2.736219e-17 4.008156e-17 8.734850e-18 3.612938e-18 2.555801e-18 1.381204e-18
652 2.889523e-18 2.721635e-17 3.989395e-17 8.686738e-18 3.595297e-18 2.542853e-18 1.373714e-18
653 2.872625e-18 2.707052e-17 3.970773e-17 8.638832e-18 3.577775e-18 2.529983e-18 1.366271e-18
654 2.855846e-18 2.692471e-17 3.952285e-17 8.591129e-18 3.560375e-18 2.517190e-18 1.358875e-18
655 2.839180e-18 2.677893e-17 3.933930e-17 8.543631e-18 3.543093e-18 2.504474e-18 1.351527e-18
656 2.822631e-18 2.663321e-17 3.915706e-17 8.496339e-18 3.525932e-18 2.491834e-18 1.344224e-18
657 2.806194e-18 2.648755e-17 3.897616e-17 8.449250e-18 3.508885e-18 2.479269e-18 1.336967e-18
658 2.789869e-18 2.634199e-17 3.879655e-17 8.402368e-18 3.491956e-18 2.466782e-18 1.329757e-18
659 2.773659e-18 2.619650e-17 3.861822e-17 8.355691e-18 3.475139e-18 2.454367e-18 1.322591e-18
660 2.757557e-18 2.605115e-17 3.844116e-17 8.309219e-18 3.458439e-18 2.442026e-18 1.315471e-18
661 2.741566e-18 2.590588e-17 3.826536e-17 8.262954e-18 3.441851e-18 2.429758e-18 1.308395e-18
662 2.725684e-18 2.576079e-17 3.809080e-17 8.216893e-18 3.425375e-18 2.417564e-18 1.301364e-18
663 2.709912e-18 2.561582e-17 3.791749e-17 8.171041e-18 3.409008e-18 2.405444e-18 1.294376e-18
664 2.694245e-18 2.547105e-17 3.774539e-17 8.125397e-18 3.392753e-18 2.393393e-18 1.287433e-18
665 2.678685e-18 2.532645e-17 3.757450e-17 8.079958e-18 3.376607e-18 2.381416e-18 1.280532e-18
666 2.663231e-18 2.518207e-17 3.740480e-17 8.034729e-18 3.360569e-18 2.369508e-18 1.273675e-18
667 2.647882e-18 2.503790e-17 3.723628e-17 7.989706e-18 3.344638e-18 2.357672e-18 1.266861e-18
668 2.632636e-18 2.489395e-17 3.706891e-17 7.944894e-18 3.328812e-18 2.345907e-18 1.260089e-18
669 2.617494e-18 2.475025e-17 3.690272e-17 7.900291e-18 3.313093e-18 2.334210e-18 1.253359e-18
670 2.602454e-18 2.460681e-17 3.673767e-17 7.855896e-18 3.297476e-18 2.322582e-18 1.246671e-18
671 2.587515e-18 2.446367e-17 3.657375e-17 7.811714e-18 3.281963e-18 2.311025e-18 1.240025e-18
672 2.572677e-18 2.432081e-17 3.641095e-17 7.767741e-18 3.266555e-18 2.299536e-18 1.233419e-18
673 2.557939e-18 2.417827e-17 3.624927e-17 7.723979e-18 3.251247e-18 2.288114e-18 1.226855e-18
674 2.543300e-18 2.403605e-17 3.608865e-17 7.680430e-18 3.236038e-18 2.276759e-18 1.220332e-18
675 2.528759e-18 2.389416e-17 3.592915e-17 7.637094e-18 3.220931e-18 2.265472e-18 1.213849e-18
676 2.514316e-18 2.375263e-17 3.577071e-17 7.593970e-18 3.205924e-18 2.254252e-18 1.207405e-18
677 2.499969e-18 2.361148e-17 3.561332e-17 7.551059e-18 3.191013e-18 2.243099e-18 1.201002e-18
678 2.485718e-18 2.347070e-17 3.545698e-17 7.508361e-18 3.176200e-18 2.232011e-18 1.194638e-18
679 2.471565e-18 2.333033e-17 3.530169e-17 7.465879e-18 3.161484e-18 2.220989e-18 1.188314e-18
680 2.457503e-18 2.319039e-17 3.514741e-17 7.423612e-18 3.146862e-18 2.210032e-18 1.182029e-18
681 2.443537e-18 2.305087e-17 3.499414e-17 7.381562e-18 3.132338e-18 2.199140e-18 1.175782e-18
682 2.429664e-18 2.291177e-17 3.484188e-17 7.339726e-18 3.117906e-18 2.188313e-18 1.169573e-18
683 2.415883e-18 2.277314e-17 3.469061e-17 7.298105e-18 3.103568e-18 2.177551e-18 1.163403e-18
684 2.402194e-18 2.263499e-17 3.454032e-17 7.256704e-18 3.089321e-18 2.166851e-18 1.157271e-18
685 2.388597e-18 2.249731e-17 3.439099e-17 7.215519e-18 3.075169e-18 2.156215e-18 1.151177e-18
686 2.375088e-18 2.236015e-17 3.424262e-17 7.174553e-18 3.061106e-18 2.145642e-18 1.145120e-18
687 2.361672e-18 2.222347e-17 3.409520e-17 7.133805e-18 3.047134e-18 2.135132e-18 1.139100e-18
688 2.348342e-18 2.208734e-17 3.394873e-17 7.093275e-18 3.033251e-18 2.124686e-18 1.133117e-18
689 2.335103e-18 2.195174e-17 3.380317e-17 7.052965e-18 3.019456e-18 2.114300e-18 1.127170e-18
690 2.321950e-18 2.181667e-17 3.365853e-17 7.012875e-18 3.005751e-18 2.103976e-18 1.121261e-18
691 2.308885e-18 2.168217e-17 3.351478e-17 6.973006e-18 2.992133e-18 2.093714e-18 1.115387e-18
692 2.295907e-18 2.154825e-17 3.337194e-17 6.933357e-18 2.978601e-18 2.083513e-18 1.109549e-18
693 2.283013e-18 2.141491e-17 3.322999e-17 6.893927e-18 2.965155e-18 2.073374e-18 1.103747e-18
694 2.270205e-18 2.128216e-17 3.308890e-17 6.854722e-18 2.951796e-18 2.063295e-18 1.097980e-18
695 2.257483e-18 2.115001e-17 3.294868e-17 6.815736e-18 2.938519e-18 2.053276e-18 1.092249e-18
696 2.244843e-18 2.101849e-17 3.280931e-17 6.776973e-18 2.925329e-18 2.043317e-18 1.086552e-18
697 2.232287e-18 2.088759e-17 3.267080e-17 6.738432e-18 2.912219e-18 2.033417e-18 1.080891e-18
698 2.219813e-18 2.075734e-17 3.253310e-17 6.700114e-18 2.899194e-18 2.023576e-18 1.075264e-18
699 2.207422e-18 2.062772e-17 3.239624e-17 6.662019e-18 2.886250e-18 2.013795e-18 1.069671e-18
700 2.195114e-18 2.049878e-17 3.226019e-17 6.624147e-18 2.873388e-18 2.004072e-18 1.064112e-18
701 2.182885e-18 2.037048e-17 3.212496e-17 6.586499e-18 2.860607e-18 1.994408e-18 1.058588e-18
702 2.170737e-18 2.024286e-17 3.199051e-17 6.549074e-18 2.847906e-18 1.984801e-18 1.053097e-18
703 2.158669e-18 2.011592e-17 3.185686e-17 6.511873e-18 2.835283e-18 1.975253e-18 1.047639e-18
704 2.146681e-18 1.998969e-17 3.172398e-17 6.474896e-18 2.822740e-18 1.965762e-18 1.042215e-18
705 2.134771e-18 1.986414e-17 3.159188e-17 6.438143e-18 2.810274e-18 1.956329e-18 1.036824e-18
706 2.122940e-18 1.973931e-17 3.146054e-17 6.401613e-18 2.797887e-18 1.946953e-18 1.031466e-18
707 2.111185e-18 1.961519e-17 3.132994e-17 6.365310e-18 2.785577e-18 1.937633e-18 1.026141e-18
708 2.099509e-18 1.949180e-17 3.120012e-17 6.329229e-18 2.773343e-18 1.928369e-18 1.020848e-18
709 2.087909e-18 1.936914e-17 3.107101e-17 6.293374e-18 2.761185e-18 1.919162e-18 1.015587e-18
710 2.076385e-18 1.924720e-17 3.094262e-17 6.257743e-18 2.749101e-18 1.910011e-18 1.010359e-18
711 2.064938e-18 1.912601e-17 3.081497e-17 6.222336e-18 2.737094e-18 1.900915e-18 1.005163e-18
712 2.053564e-18 1.900556e-17 3.068803e-17 6.187152e-18 2.725160e-18 1.891875e-18 9.999981e-19
713 2.042267e-18 1.888586e-17 3.056179e-17 6.152194e-18 2.713299e-18 1.882889e-18 9.948649e-19
714 2.031042e-18 1.876694e-17 3.043625e-17 6.117462e-18 2.701512e-18 1.873959e-18 9.897633e-19
715 2.019892e-18 1.864876e-17 3.031140e-17 6.082952e-18 2.689797e-18 1.865083e-18 9.846929e-19
716 2.008814e-18 1.853136e-17 3.018723e-17 6.048666e-18 2.678153e-18 1.856262e-18 9.796536e-19
717 1.997809e-18 1.841473e-17 3.006374e-17 6.014605e-18 2.666582e-18 1.847494e-18 9.746451e-19
718 1.986877e-18 1.829887e-17 2.994092e-17 5.980767e-18 2.655081e-18 1.838779e-18 9.696675e-19
719 1.976016e-18 1.818380e-17 2.981876e-17 5.947152e-18 2.643652e-18 1.830119e-18 9.647204e-19
720 1.965226e-18 1.806952e-17 2.969725e-17 5.913761e-18 2.632291e-18 1.821512e-18 9.598036e-19
721 1.954507e-18 1.795601e-17 2.957640e-17 5.880593e-18 2.620999e-18 1.812958e-18 9.549172e-19
722 1.943859e-18 1.784330e-17 2.945617e-17 5.847648e-18 2.609778e-18 1.804456e-18 9.500607e-19
723 1.933280e-18 1.773137e-17 2.933660e-17 5.814925e-18 2.598623e-18 1.796008e-18 9.452342e-19
724 1.922770e-18 1.762025e-17 2.921764e-17 5.782424e-18 2.587537e-18 1.787611e-18 9.404374e-19
725 1.912330e-18 1.750991e-17 2.909931e-17 5.750144e-18 2.576519e-18 1.779267e-18 9.356703e-19
726 1.901958e-18 1.740039e-17 2.898160e-17 5.718086e-18 2.565566e-18 1.770973e-18 9.309326e-19
727 1.891654e-18 1.729167e-17 2.886450e-17 5.686250e-18 2.554681e-18 1.762732e-18 9.262242e-19
728 1.881418e-18 1.718374e-17 2.874799e-17 5.654633e-18 2.543860e-18 1.754542e-18 9.215449e-19
729 1.871248e-18 1.707661e-17 2.863209e-17 5.623236e-18 2.533106e-18 1.746402e-18 9.168946e-19
730 1.861146e-18 1.697029e-17 2.851678e-17 5.592060e-18 2.522417e-18 1.738313e-18 9.122733e-19
731 1.851109e-18 1.686477e-17 2.840206e-17 5.561102e-18 2.511792e-18 1.730276e-18 9.076805e-19
732 1.841140e-18 1.676007e-17 2.828793e-17 5.530363e-18 2.501232e-18 1.722288e-18 9.031164e-19
733 1.831235e-18 1.665616e-17 2.817438e-17 5.499841e-18 2.490733e-18 1.714350e-18 8.985807e-19
734 1.821396e-18 1.655307e-17 2.806139e-17 5.469538e-18 2.480299e-18 1.706462e-18 8.940733e-19
735 1.811620e-18 1.645077e-17 2.794897e-17 5.439451e-18 2.469929e-18 1.698623e-18 8.895940e-19
736 1.801910e-18 1.634929e-17 2.783712e-17 5.409580e-18 2.459619e-18 1.690833e-18 8.851428e-19
737 1.792263e-18 1.624861e-17 2.772581e-17 5.379924e-18 2.449372e-18 1.683093e-18 8.807195e-19
738 1.782681e-18 1.614873e-17 2.761506e-17 5.350484e-18 2.439185e-18 1.675401e-18 8.763239e-19
739 1.773161e-18 1.604966e-17 2.750487e-17 5.321258e-18 2.429061e-18 1.667758e-18 8.719558e-19
740 1.763703e-18 1.595138e-17 2.739522e-17 5.292244e-18 2.418996e-18 1.660163e-18 8.676152e-19
741 1.754309e-18 1.585390e-17 2.728611e-17 5.263445e-18 2.408992e-18 1.652616e-18 8.633020e-19
742 1.744975e-18 1.575723e-17 2.717754e-17 5.234856e-18 2.399047e-18 1.645118e-18 8.590159e-19
743 1.735703e-18 1.566135e-17 2.706950e-17 5.206480e-18 2.389162e-18 1.637666e-18 8.547569e-19
744 1.726492e-18 1.556626e-17 2.696198e-17 5.178313e-18 2.379335e-18 1.630262e-18 8.505248e-19
745 1.717342e-18 1.547197e-17 2.685500e-17 5.150357e-18 2.369567e-18 1.622904e-18 8.463196e-19
746 1.708253e-18 1.537846e-17 2.674853e-17 5.122608e-18 2.359856e-18 1.615594e-18 8.421409e-19
747 1.699223e-18 1.528574e-17 2.664257e-17 5.095068e-18 2.350204e-18 1.608329e-18 8.379889e-19
748 1.690253e-18 1.519382e-17 2.653713e-17 5.067736e-18 2.340609e-18 1.601112e-18 8.338632e-19
749 1.681342e-18 1.510267e-17 2.643221e-17 5.040609e-18 2.331071e-18 1.593941e-18 8.297639e-19
750 1.672490e-18 1.501230e-17 2.632779e-17 5.013689e-18 2.321589e-18 1.586814e-18 8.256906e-19
751 1.663697e-18 1.492271e-17 2.622386e-17 4.986971e-18 2.312163e-18 1.579734e-18 8.216434e-19
752 1.654961e-18 1.483389e-17 2.612044e-17 4.960459e-18 2.302793e-18 1.572700e-18 8.176221e-19
753 1.646283e-18 1.474584e-17 2.601752e-17 4.934147e-18 2.293479e-18 1.565710e-18 8.136265e-19
754 1.637664e-18 1.465856e-17 2.591509e-17 4.908038e-18 2.284220e-18 1.558765e-18 8.096566e-19
755 1.629099e-18 1.457203e-17 2.581316e-17 4.882130e-18 2.275015e-18 1.551864e-18 8.057121e-19
756 1.620592e-18 1.448628e-17 2.571171e-17 4.856421e-18 2.265865e-18 1.545009e-18 8.017931e-19
757 1.612142e-18 1.440127e-17 2.561074e-17 4.830911e-18 2.256767e-18 1.538196e-18 7.978994e-19
758 1.603747e-18 1.431702e-17 2.551026e-17 4.805599e-18 2.247724e-18 1.531429e-18 7.940307e-19
759 1.595408e-18 1.423351e-17 2.541027e-17 4.780482e-18 2.238734e-18 1.524704e-18 7.901871e-19
760 1.587124e-18 1.415074e-17 2.531075e-17 4.755562e-18 2.229797e-18 1.518023e-18 7.863683e-19
761 1.578895e-18 1.406872e-17 2.521170e-17 4.730835e-18 2.220912e-18 1.511386e-18 7.825743e-19
762 1.570719e-18 1.398743e-17 2.511312e-17 4.706303e-18 2.212080e-18 1.504791e-18 7.788049e-19
763 1.562599e-18 1.390687e-17 2.501502e-17 4.681962e-18 2.203300e-18 1.498238e-18 7.750599e-19
764 1.554531e-18 1.382704e-17 2.491738e-17 4.657813e-18 2.194570e-18 1.491729e-18 7.713394e-19
765 1.546518e-18 1.374794e-17 2.482021e-17 4.633854e-18 2.185892e-18 1.485261e-18 7.676432e-19
766 1.538558e-18 1.366955e-17 2.472350e-17 4.610084e-18 2.177265e-18 1.478835e-18 7.639710e-19
767 1.530649e-18 1.359187e-17 2.462726e-17 4.586501e-18 2.168688e-18 1.472452e-18 7.603228e-19
768 1.522794e-18 1.351489e-17 2.453147e-17 4.563105e-18 2.160160e-18 1.466109e-18 7.566986e-19
769 1.514990e-18 1.343864e-17 2.443615e-17 4.539895e-18 2.151683e-18 1.459807e-18 7.530980e-19
770 1.507239e-18 1.336305e-17 2.434127e-17 4.516869e-18 2.143256e-18 1.453547e-18 7.495210e-19
771 1.499539e-18 1.328818e-17 2.424685e-17 4.494026e-18 2.134877e-18 1.447328e-18 7.459676e-19
772 1.491889e-18 1.321400e-17 2.415289e-17 4.471365e-18 2.126548e-18 1.441149e-18 7.424376e-19
773 1.484290e-18 1.314049e-17 2.405937e-17 4.448885e-18 2.118266e-18 1.435010e-18 7.389308e-19
774 1.476743e-18 1.306766e-17 2.396630e-17 4.426584e-18 2.110034e-18 1.428911e-18 7.354471e-19
775 1.469244e-18 1.299551e-17 2.387367e-17 4.404464e-18 2.101848e-18 1.422851e-18 7.319863e-19
776 1.461795e-18 1.292402e-17 2.378150e-17 4.382519e-18 2.093711e-18 1.416831e-18 7.285485e-19
777 1.454396e-18 1.285319e-17 2.368977e-17 4.360750e-18 2.085620e-18 1.410851e-18 7.251333e-19
778 1.447045e-18 1.278303e-17 2.359847e-17 4.339155e-18 2.077577e-18 1.404909e-18 7.217408e-19
779 1.439744e-18 1.271351e-17 2.350761e-17 4.317735e-18 2.069580e-18 1.399007e-18 7.183707e-19
780 1.432491e-18 1.264465e-17 2.341721e-17 4.296487e-18 2.061629e-18 1.393142e-18 7.150230e-19
781 1.425285e-18 1.257642e-17 2.332723e-17 4.275410e-18 2.053725e-18 1.387317e-18 7.116975e-19
782 1.418127e-18 1.250884e-17 2.323768e-17 4.254503e-18 2.045866e-18 1.381529e-18 7.083941e-19
783 1.411017e-18 1.244187e-17 2.314858e-17 4.233764e-18 2.038052e-18 1.375779e-18 7.051127e-19
784 1.403954e-18 1.237554e-17 2.305990e-17 4.213193e-18 2.030285e-18 1.370067e-18 7.018531e-19
785 1.396939e-18 1.230982e-17 2.297165e-17 4.192787e-18 2.022561e-18 1.364391e-18 6.986153e-19
786 1.389969e-18 1.224472e-17 2.288383e-17 4.172547e-18 2.014882e-18 1.358753e-18 6.953990e-19
787 1.383045e-18 1.218022e-17 2.279644e-17 4.152470e-18 2.007247e-18 1.353153e-18 6.922041e-19
788 1.376167e-18 1.211634e-17 2.270948e-17 4.132555e-18 1.999656e-18 1.347587e-18 6.890306e-19
789 1.369335e-18 1.205305e-17 2.262294e-17 4.112801e-18 1.992110e-18 1.342059e-18 6.858782e-19
790 1.362547e-18 1.199035e-17 2.253684e-17 4.093206e-18 1.984606e-18 1.336567e-18 6.827470e-19
791 1.355806e-18 1.192824e-17 2.245114e-17 4.073770e-18 1.977145e-18 1.331111e-18 6.796367e-19
792 1.349107e-18 1.186671e-17 2.236588e-17 4.054492e-18 1.969728e-18 1.325690e-18 6.765472e-19
793 1.342455e-18 1.180575e-17 2.228103e-17 4.035369e-18 1.962354e-18 1.320304e-18 6.734784e-19
794 1.335846e-18 1.174536e-17 2.219660e-17 4.016400e-18 1.955020e-18 1.314954e-18 6.704301e-19
795 1.329279e-18 1.168553e-17 2.211259e-17 3.997584e-18 1.947730e-18 1.309638e-18 6.674023e-19
796 1.322757e-18 1.162628e-17 2.202899e-17 3.978921e-18 1.940480e-18 1.304358e-18 6.643947e-19
797 1.316278e-18 1.156757e-17 2.194581e-17 3.960408e-18 1.933273e-18 1.299112e-18 6.614073e-19
798 1.309842e-18 1.150940e-17 2.186304e-17 3.942044e-18 1.926107e-18 1.293899e-18 6.584399e-19
799 1.303448e-18 1.145178e-17 2.178067e-17 3.923828e-18 1.918981e-18 1.288722e-18 6.554925e-19
800 1.297097e-18 1.139470e-17 2.169873e-17 3.905760e-18 1.911896e-18 1.283577e-18 6.525647e-19
801 1.290787e-18 1.133814e-17 2.161719e-17 3.887837e-18 1.904852e-18 1.278466e-18 6.496567e-19
802 1.284519e-18 1.128212e-17 2.153607e-17 3.870057e-18 1.897849e-18 1.273388e-18 6.467681e-19
803 1.278293e-18 1.122661e-17 2.145534e-17 3.852422e-18 1.890884e-18 1.268343e-18 6.438990e-19
804 1.272107e-18 1.117161e-17 2.137502e-17 3.834926e-18 1.883959e-18 1.263331e-18 6.410489e-19
805 1.265962e-18 1.111713e-17 2.129511e-17 3.817572e-18 1.877075e-18 1.258352e-18 6.382181e-19
806 1.259857e-18 1.106314e-17 2.121560e-17 3.800357e-18 1.870229e-18 1.253404e-18 6.354063e-19
807 1.253794e-18 1.100966e-17 2.113649e-17 3.783279e-18 1.863421e-18 1.248489e-18 6.326132e-19
808 1.247769e-18 1.095667e-17 2.105779e-17 3.766338e-18 1.856653e-18 1.243605e-18 6.298389e-19
809 1.241784e-18 1.090416e-17 2.097948e-17 3.749532e-18 1.849922e-18 1.238754e-18 6.270831e-19
810 1.235839e-18 1.085213e-17 2.090157e-17 3.732859e-18 1.843230e-18 1.233933e-18 6.243458e-19
811 1.229933e-18 1.080059e-17 2.082405e-17 3.716320e-18 1.836575e-18 1.229143e-18 6.216269e-19
812 1.224065e-18 1.074951e-17 2.074693e-17 3.699911e-18 1.829958e-18 1.224384e-18 6.189261e-19
813 1.218236e-18 1.069889e-17 2.067021e-17 3.683633e-18 1.823379e-18 1.219656e-18 6.162433e-19
814 1.212445e-18 1.064874e-17 2.059387e-17 3.667484e-18 1.816836e-18 1.214958e-18 6.135785e-19
815 1.206692e-18 1.059904e-17 2.051793e-17 3.651461e-18 1.810331e-18 1.210291e-18 6.109315e-19
816 1.200977e-18 1.054979e-17 2.044237e-17 3.635565e-18 1.803862e-18 1.205653e-18 6.083021e-19
817 1.195299e-18 1.050098e-17 2.036720e-17 3.619793e-18 1.797431e-18 1.201044e-18 6.056902e-19
818 1.189659e-18 1.045261e-17 2.029242e-17 3.604146e-18 1.791035e-18 1.196466e-18 6.030957e-19
819 1.184055e-18 1.040467e-17 2.021802e-17 3.588621e-18 1.784674e-18 1.191917e-18 6.005185e-19
820 1.178488e-18 1.035717e-17 2.014402e-17 3.573217e-18 1.778349e-18 1.187396e-18 5.979584e-19
821 1.172957e-18 1.031007e-17 2.007039e-17 3.557933e-18 1.772060e-18 1.182904e-18 5.954153e-19
822 1.167462e-18 1.026340e-17 1.999714e-17 3.542767e-18 1.765806e-18 1.178441e-18 5.928891e-19
823 1.162003e-18 1.021714e-17 1.992427e-17 3.527719e-18 1.759587e-18 1.174006e-18 5.903795e-19
824 1.156579e-18 1.017129e-17 1.985178e-17 3.512787e-18 1.753403e-18 1.169599e-18 5.878866e-19
825 1.151192e-18 1.012584e-17 1.977966e-17 3.497970e-18 1.747253e-18 1.165220e-18 5.854101e-19
826 1.145838e-18 1.008078e-17 1.970791e-17 3.483267e-18 1.741137e-18 1.160868e-18 5.829500e-19
827 1.140520e-18 1.003612e-17 1.963654e-17 3.468676e-18 1.735056e-18 1.156545e-18 5.805061e-19
828 1.135236e-18 9.991843e-18 1.956555e-17 3.454196e-18 1.729009e-18 1.152247e-18 5.780782e-19
829 1.129986e-18 9.947944e-18 1.949492e-17 3.439827e-18 1.722995e-18 1.147978e-18 5.756662e-19
830 1.124771e-18 9.904421e-18 1.942466e-17 3.425566e-18 1.717014e-18 1.143735e-18 5.732702e-19
831 1.119588e-18 9.861270e-18 1.935477e-17 3.411412e-18 1.711067e-18 1.139517e-18 5.708897e-19
832 1.114439e-18 9.818486e-18 1.928524e-17 3.397366e-18 1.705152e-18 1.135327e-18 5.685248e-19
