Ls T E B
1135 7.315743e-18 7.737196e-19 7.518776e-19
1136 7.317749e-18 7.733130e-19 7.515087e-19
1137 7.319768e-18 7.729065e-19 7.511412e-19
1138 7.321787e-18 7.725013e-19 7.507750e-19
1139 7.323807e-18 7.720974e-19 7.504102e-19
1140 7.325826e-18 7.716936e-19 7.500454e-19
1141 7.327845e-18 7.712924e-19 7.496819e-19
1142 7.329864e-18 7.708912e-19 7.493198e-19
1143 7.331884e-18 7.704914e-19 7.489577e-19
1144 7.333903e-18 7.700916e-19 7.485969e-19
1145 7.335922e-18 7.696945e-19 7.482375e-19
1146 7.337942e-18 7.692973e-19 7.478794e-19
1147 7.339974e-18 7.689015e-19 7.475213e-19
1148 7.341994e-18 7.685058e-19 7.471632e-19
1149 7.344013e-18 7.681127e-19 7.468078e-19
1150 7.346046e-18 7.677196e-19 7.464524e-19
1151 7.348065e-18 7.673278e-19 7.460984e-19
1152 7.350098e-18 7.669375e-19 7.457457e-19
1153 7.352117e-18 7.665471e-19 7.453930e-19
1154 7.354150e-18 7.661580e-19 7.450416e-19
1155 7.356169e-18 7.657703e-19 7.446902e-19
1156 7.358202e-18 7.653839e-19 7.443402e-19
1157 7.340769e-18 7.649976e-19 7.439916e-19
1158 7.304031e-18 7.646126e-19 7.436443e-19
1159 7.267482e-18 7.642289e-19 7.432969e-19
1160 7.231108e-18 7.638466e-19 7.429510e-19
1161 7.194908e-18 7.634643e-19 7.426063e-19
1162 7.158911e-18 7.630833e-19 7.422617e-19
1163 7.123076e-18 7.627037e-19 7.419184e-19
1164 7.087428e-18 7.623240e-19 7.415752e-19
1165 7.051956e-18 7.619458e-19 7.412332e-19
1166 7.016659e-18 7.615688e-19 7.408926e-19
1167 6.981537e-18 7.611932e-19 7.405534e-19
1168 6.946603e-18 7.608177e-19 7.402142e-19
1169 6.911831e-18 7.604434e-19 7.398749e-19
1170 6.877247e-18 7.600705e-19 7.395384e-19
1171 6.842825e-18 7.596976e-19 7.392018e-19
1172 6.808578e-18 7.593274e-19 7.388653e-19
1173 6.774492e-18 7.589559e-19 7.385314e-19
1174 6.740595e-18 7.585870e-19 7.381976e-19
1175 6.706859e-18 7.582182e-19 7.378637e-19
1176 6.673285e-18 7.578506e-19 7.375312e-19
1177 6.639886e-18 7.574845e-19 7.372000e-19
1178 6.606662e-18 7.571183e-19 7.368702e-19
1179 6.573600e-18 7.567535e-19 7.365404e-19
1180 6.540699e-18 7.563900e-19 7.362119e-19
1181 6.507959e-18 7.560265e-19 7.358834e-19
1182 6.475381e-18 7.556658e-19 7.355563e-19
1183 6.442978e-18 7.553036e-19 7.352292e-19
1184 6.410737e-18 7.549442e-19 7.349048e-19
1185 6.378644e-18 7.545848e-19 7.345803e-19
1186 6.346726e-18 7.542267e-19 7.342559e-19
1187 6.314955e-18 7.538686e-19 7.339328e-19
1188 6.283347e-18 7.535119e-19 7.336111e-19
1189 6.251900e-18 7.531565e-19 7.332893e-19
1190 6.220614e-18 7.528024e-19 7.329689e-19
1191 6.189477e-18 7.524484e-19 7.326485e-19
1192 6.158501e-18 7.520957e-19 7.323295e-19
1193 6.127686e-18 7.517430e-19 7.320118e-19
1194 6.097020e-18 7.513929e-19 7.316941e-19
1195 6.066502e-18 7.510416e-19 7.313777e-19
1196 6.036132e-18 7.506929e-19 7.310627e-19
1197 6.033278e-18 7.503443e-19 7.307477e-19
1198 6.057859e-18 7.499969e-19 7.304327e-19
1199 6.082548e-18 7.496496e-19 7.301204e-19
1200 6.107345e-18 7.493050e-19 7.298081e-19
1201 6.132236e-18 7.489590e-19 7.294958e-19
1202 6.157235e-18 7.486158e-19 7.291848e-19
1203 6.182328e-18 7.482725e-19 7.288752e-19
1204 6.207529e-18 7.479305e-19 7.285655e-19
1205 6.232837e-18 7.475886e-19 7.282573e-19
1206 6.258240e-18 7.472480e-19 7.279490e-19
1207 6.283751e-18 7.469088e-19 7.276420e-19
1208 6.309355e-18 7.465695e-19 7.273365e-19
1209 6.335081e-18 7.462316e-19 7.270309e-19
1210 6.360901e-18 7.458937e-19 7.267253e-19
1211 6.386829e-18 7.455585e-19 7.264224e-19
1212 6.412864e-18 7.452220e-19 7.261195e-19
1213 6.438994e-18 7.448881e-19 7.258166e-19
1214 6.465244e-18 7.445543e-19 7.255151e-19
1215 6.491603e-18 7.442218e-19 7.252149e-19
1216 6.518056e-18 7.438893e-19 7.249147e-19
1217 6.544629e-18 7.435581e-19 7.246145e-19
1218 6.571298e-18 7.432269e-19 7.243170e-19
1219 6.598087e-18 7.428985e-19 7.240181e-19
1220 6.624984e-18 7.425686e-19 7.237219e-19
1221 6.651988e-18 7.422415e-19 7.234258e-19
1222 6.679101e-18 7.419144e-19 7.231296e-19
1223 6.706321e-18 7.415886e-19 7.228348e-19
1224 6.733649e-18 7.412628e-19 7.225413e-19
1225 6.761097e-18 7.409384e-19 7.222479e-19
1226 6.788654e-18 7.406140e-19 7.219557e-19
1227 6.816332e-18 7.402909e-19 7.216636e-19
1228 6.844117e-18 7.399691e-19 7.213728e-19
1229 6.872010e-18 7.396474e-19 7.210820e-19
1230 6.900025e-18 7.393270e-19 7.207926e-19
1231 6.928147e-18 7.390080e-19 7.205045e-19
1232 6.956390e-18 7.386889e-19 7.202164e-19
1233 6.984741e-18 7.383699e-19 7.199284e-19
1234 7.013213e-18 7.380535e-19 7.196416e-19
1235 7.041792e-18 7.377372e-19 7.193562e-19
1236 7.070493e-18 7.374208e-19 7.190708e-19
1237 7.080199e-18 7.371058e-19 7.187868e-19
1238 7.089932e-18 7.367921e-19 7.185027e-19
1239 7.099665e-18 7.364785e-19 7.182200e-19
1240 7.109412e-18 7.361661e-19 7.179373e-19
1241 7.119172e-18 7.358538e-19 7.176560e-19
1242 7.128945e-18 7.355429e-19 7.173746e-19
1243 7.138732e-18 7.352332e-19 7.170946e-19
1244 7.148532e-18 7.349236e-19 7.168146e-19
1245 7.158346e-18 7.346153e-19 7.165359e-19
1246 7.168173e-18 7.343071e-19 7.162586e-19
1247 7.178027e-18 7.340001e-19 7.159813e-19
1248 7.187881e-18 7.336932e-19 7.157040e-19
1249 7.197749e-18 7.333876e-19 7.154280e-19
1250 7.207630e-18 7.330834e-19 7.151534e-19
1251 7.217525e-18 7.327791e-19 7.148788e-19
1252 7.227432e-18 7.324762e-19 7.146042e-19
1253 7.237354e-18 7.321733e-19 7.143309e-19
1254 7.247289e-18 7.318718e-19 7.140590e-19
1255 7.257251e-18 7.315716e-19 7.137870e-19
1256 7.267213e-18 7.312714e-19 7.135164e-19
1257 7.277188e-18 7.309712e-19 7.132459e-19
1258 7.287177e-18 7.306723e-19 7.129766e-19
1259 7.297179e-18 7.303748e-19 7.127074e-19
1260 7.307208e-18 7.300773e-19 7.124381e-19
1261 7.317237e-18 7.297812e-19 7.121702e-19
1262 7.327280e-18 7.294850e-19 7.119037e-19
1263 7.337349e-18 7.291902e-19 7.116371e-19
1264 7.347419e-18 7.288967e-19 7.113719e-19
1265 7.357502e-18 7.286032e-19 7.111067e-19
1266 7.367612e-18 7.283098e-19 7.108429e-19
1267 7.377722e-18 7.280176e-19 7.105790e-19
1268 7.387858e-18 7.277269e-19 7.103165e-19
1269 7.397995e-18 7.274361e-19 7.100540e-19
1270 7.408159e-18 7.271467e-19 7.097915e-19
1271 7.418323e-18 7.268572e-19 7.095317e-19
1272 7.428513e-18 7.265691e-19 7.092705e-19
1273 7.438718e-18 7.262810e-19 7.090107e-19
1274 7.448922e-18 7.259943e-19 7.087523e-19
1275 7.459153e-18 7.257076e-19 7.084938e-19
1276 7.457659e-18 7.254222e-19 7.082353e-19
1277 7.444452e-18 7.251381e-19 7.079795e-19
1278 7.431260e-18 7.248541e-19 7.077224e-19
1279 7.418094e-18 7.245700e-19 7.074666e-19
1280 7.404955e-18 7.242873e-19 7.072122e-19
1281 7.391843e-18 7.240060e-19 7.069578e-19
1282 7.378745e-18 7.237246e-19 7.067033e-19
1283 7.365687e-18 7.234446e-19 7.064503e-19
1284 7.352629e-18 7.231646e-19 7.061972e-19
1285 7.339611e-18 7.228859e-19 7.059454e-19
1286 7.326607e-18 7.226073e-19 7.056950e-19
1287 7.313629e-18 7.223286e-19 7.054433e-19
1288 7.300679e-18 7.220527e-19 7.051943e-19
1289 7.287742e-18 7.217753e-19 7.049452e-19
1290 7.274832e-18 7.215007e-19 7.046962e-19
1291 7.261949e-18 7.212247e-19 7.044471e-19
1292 7.249093e-18 7.209515e-19 7.042008e-19
1293 7.236250e-18 7.206782e-19 7.039531e-19
1294 7.223434e-18 7.204049e-19 7.037067e-19
1295 7.210632e-18 7.201330e-19 7.034617e-19
1296 7.197857e-18 7.198610e-19 7.032167e-19
1297 7.185108e-18 7.195905e-19 7.029717e-19
1298 7.172387e-18 7.193199e-19 7.027280e-19
1299 7.159679e-18 7.190506e-19 7.024857e-19
1300 7.146997e-18 7.187814e-19 7.022434e-19
1301 7.134343e-18 7.185135e-19 7.020011e-19
1302 7.121702e-18 7.182470e-19 7.017601e-19
1303 7.109089e-18 7.179791e-19 7.015192e-19
1304 7.096502e-18 7.177139e-19 7.012795e-19
1305 7.083928e-18 7.174487e-19 7.010399e-19
1306 7.071382e-18 7.171835e-19 7.008003e-19
1307 7.058849e-18 7.169196e-19 7.005620e-19
1308 7.046342e-18 7.166558e-19 7.003251e-19
1309 7.033863e-18 7.163933e-19 7.000882e-19
1310 7.021411e-18 7.161307e-19 6.998512e-19
1311 7.008972e-18 7.158696e-19 6.996156e-19
1312 6.996560e-18 7.156084e-19 6.993801e-19
1313 6.984162e-18 7.153486e-19 6.991458e-19
1314 6.971790e-18 7.150888e-19 6.989116e-19
1315 6.959446e-18 7.148303e-19 6.986787e-19
1316 6.937166e-18 7.145719e-19 6.984458e-19
1317 6.905046e-18 7.143147e-19 6.982129e-19
1318 6.873087e-18 7.140576e-19 6.979814e-19
1319 6.841263e-18 7.138018e-19 6.977512e-19
1320 6.809601e-18 7.135461e-19 6.975196e-19
1321 6.778073e-18 7.132916e-19 6.972908e-19
1322 6.746693e-18 7.130372e-19 6.970606e-19
1323 6.715461e-18 7.127828e-19 6.968317e-19
1324 6.684378e-18 7.125297e-19 6.966042e-19
1325 6.653442e-18 7.122779e-19 6.963767e-19
1326 6.622641e-18 7.120262e-19 6.961492e-19
1327 6.591975e-18 7.117745e-19 6.959230e-19
1328 6.561470e-18 7.115241e-19 6.956969e-19
1329 6.531087e-18 7.112737e-19 6.954721e-19
1330 6.500851e-18 7.110246e-19 6.952472e-19
1331 6.470764e-18 7.107769e-19 6.950238e-19
1332 6.440811e-18 7.105279e-19 6.947990e-19
1333 6.410993e-18 7.102815e-19 6.945768e-19
1334 6.381309e-18 7.100338e-19 6.943547e-19
1335 6.351774e-18 7.097888e-19 6.941326e-19
1336 6.322373e-18 7.095425e-19 6.939105e-19
1337 6.293107e-18 7.092975e-19 6.936897e-19
1338 6.263975e-18 7.090538e-19 6.934703e-19
1339 6.234978e-18 7.088101e-19 6.932508e-19
1340 6.206116e-18 7.085665e-19 6.930314e-19
1341 6.177388e-18 7.083242e-19 6.928133e-19
1342 6.148781e-18 7.080832e-19 6.925952e-19
1343 6.120323e-18 7.078409e-19 6.923772e-19
1344 6.091985e-18 7.076013e-19 6.921604e-19
1345 6.063782e-18 7.073603e-19 6.919450e-19
1346 6.035714e-18 7.071220e-19 6.917283e-19
1347 6.007781e-18 7.068824e-19 6.915142e-19
1348 5.979968e-18 7.066441e-19 6.912989e-19
1349 5.952277e-18 7.064072e-19 6.910848e-19
1350 5.924734e-18 7.061703e-19 6.908721e-19
1351 5.897299e-18 7.059333e-19 6.906581e-19
1352 5.869998e-18 7.056977e-19 6.904467e-19
1353 5.842832e-18 7.054622e-19 6.902340e-19
1354 5.815787e-18 7.052279e-19 6.900227e-19
1355 5.788863e-18 7.049937e-19 6.898127e-19
1356 5.771537e-18 7.047608e-19 6.896013e-19
1357 5.763716e-18 7.045279e-19 6.893926e-19
1358 5.755921e-18 7.042950e-19 6.891826e-19
1359 5.748127e-18 7.040635e-19 6.889740e-19
1360 5.740346e-18 7.038333e-19 6.887667e-19
1361 5.732565e-18 7.036017e-19 6.885580e-19
1362 5.724811e-18 7.033729e-19 6.883520e-19
1363 5.717057e-18 7.031427e-19 6.881447e-19
1364 5.709316e-18 7.029138e-19 6.879388e-19
1365 5.701589e-18 7.026863e-19 6.877341e-19
1366 5.693862e-18 7.024588e-19 6.875282e-19
1367 5.686162e-18 7.022313e-19 6.873235e-19
1368 5.678461e-18 7.020051e-19 6.871203e-19
1369 5.670775e-18 7.017790e-19 6.869170e-19
1370 5.663088e-18 7.015542e-19 6.867137e-19
1371 5.655428e-18 7.013293e-19 6.865118e-19
1372 5.647768e-18 7.011045e-19 6.863099e-19
1373 5.640122e-18 7.008811e-19 6.861093e-19
1374 5.632489e-18 7.006589e-19 6.859073e-19
1375 5.624856e-18 7.004355e-19 6.857081e-19
1376 5.617250e-18 7.002133e-19 6.855075e-19
1377 5.609644e-18 6.999926e-19 6.853083e-19
1378 5.602051e-18 6.997718e-19 6.851104e-19
1379 5.594459e-18 6.995510e-19 6.849112e-19
1380 5.586893e-18 6.993316e-19 6.847146e-19
1381 5.579328e-18 6.991135e-19 6.845167e-19
1382 5.571762e-18 6.988941e-19 6.843202e-19
1383 5.564223e-18 6.986760e-19 6.841236e-19
1384 5.556698e-18 6.984593e-19 6.839284e-19
1385 5.549173e-18 6.982425e-19 6.837332e-19
1386 5.541661e-18 6.980258e-19 6.835380e-19
1387 5.534149e-18 6.978104e-19 6.833442e-19
1388 5.526665e-18 6.975950e-19 6.831503e-19
1389 5.519180e-18 6.973796e-19 6.829578e-19
1390 5.511708e-18 6.971656e-19 6.827653e-19
1391 5.504237e-18 6.969515e-19 6.825728e-19
1392 5.496793e-18 6.967388e-19 6.823817e-19
1393 5.489348e-18 6.965261e-19 6.821905e-19
1394 5.481917e-18 6.963148e-19 6.819993e-19
1395 5.474500e-18 6.961034e-19 6.818095e-19
1396 5.474365e-18 6.958921e-19 6.816197e-19
1397 5.481513e-18 6.956821e-19 6.814299e-19
1398 5.488675e-18 6.954721e-19 6.812414e-19
1399 5.495850e-18 6.952634e-19 6.810530e-19
1400 5.503039e-18 6.950547e-19 6.808658e-19
1401 5.510228e-18 6.948461e-19 6.806787e-19
1402 5.517430e-18 6.946388e-19 6.804916e-19
1403 5.524645e-18 6.944314e-19 6.803058e-19
1404 5.531861e-18 6.942241e-19 6.801201e-19
1405 5.539103e-18 6.940182e-19 6.799343e-19
1406 5.546332e-18 6.938122e-19 6.797499e-19
1407 5.553588e-18 6.936076e-19 6.795654e-19
1408 5.560844e-18 6.934030e-19 6.793810e-19
1409 5.568114e-18 6.931997e-19 6.791979e-19
1410 5.575397e-18 6.929951e-19 6.790148e-19
1411 5.582680e-18 6.927931e-19 6.788318e-19
1412 5.589976e-18 6.925899e-19 6.786500e-19
1413 5.597286e-18 6.923879e-19 6.784683e-19
1414 5.604596e-18 6.921873e-19 6.782879e-19
1415 5.611919e-18 6.919854e-19 6.781075e-19
1416 5.619256e-18 6.917862e-19 6.779271e-19
1417 5.626606e-18 6.915856e-19 6.777481e-19
1418 5.633956e-18 6.913864e-19 6.775690e-19
1419 5.641320e-18 6.911871e-19 6.773900e-19
1420 5.648697e-18 6.909892e-19 6.772123e-19
1421 5.656074e-18 6.907913e-19 6.770346e-19
1422 5.663478e-18 6.905934e-19 6.768569e-19
1423 5.670869e-18 6.903969e-19 6.766805e-19
1424 5.678286e-18 6.902004e-19 6.765042e-19
1425 5.685704e-18 6.900052e-19 6.763278e-19
1426 5.693135e-18 6.898100e-19 6.761528e-19
1427 5.700579e-18 6.896148e-19 6.759778e-19
1428 5.708037e-18 6.894209e-19 6.758028e-19
1429 5.715495e-18 6.892271e-19 6.756292e-19
1430 5.722967e-18 6.890332e-19 6.754555e-19
1431 5.730451e-18 6.888407e-19 6.752818e-19
1432 5.737936e-18 6.886482e-19 6.751095e-19
1433 5.745435e-18 6.884570e-19 6.749372e-19
1434 5.752946e-18 6.882659e-19 6.747649e-19
1435 5.760458e-18 6.880747e-19 6.745939e-19
1436 5.751842e-18 6.878836e-19 6.744230e-19
1437 5.727140e-18 6.876937e-19 6.742533e-19
1438 5.702531e-18 6.875053e-19 6.740824e-19
1439 5.678044e-18 6.873155e-19 6.739128e-19
1440 5.653664e-18 6.871283e-19 6.737445e-19
1441 5.629379e-18 6.869399e-19 6.735762e-19
1442 5.605202e-18 6.867528e-19 6.734079e-19
1443 5.581132e-18 6.865656e-19 6.732397e-19
1444 5.557169e-18 6.863785e-19 6.730727e-19
1445 5.533301e-18 6.861927e-19 6.729058e-19
1446 5.509528e-18 6.860083e-19 6.727389e-19
1447 5.485875e-18 6.858225e-19 6.725733e-19
1448 5.462316e-18 6.856381e-19 6.724077e-19
1449 5.438852e-18 6.854537e-19 6.722421e-19
1450 5.415496e-18 6.852706e-19 6.720779e-19
1451 5.392234e-18 6.850875e-19 6.719137e-19
1452 5.369079e-18 6.849044e-19 6.717494e-19
1453 5.346019e-18 6.847227e-19 6.715865e-19
1454 5.323066e-18 6.845410e-19 6.714236e-19
1455 5.300194e-18 6.843606e-19 6.712608e-19
1456 5.277430e-18 6.841788e-19 6.710992e-19
1457 5.254774e-18 6.839984e-19 6.709377e-19
1458 5.232198e-18 6.838194e-19 6.707761e-19
1459 5.209730e-18 6.836404e-19 6.706159e-19
1460 5.187356e-18 6.834613e-19 6.704557e-19
1461 5.165077e-18 6.832823e-19 6.702955e-19
1462 5.142892e-18 6.831046e-19 6.701367e-19
1463 5.120814e-18 6.829269e-19 6.699765e-19
1464 5.098817e-18 6.827505e-19 6.698190e-19
1465 5.076915e-18 6.825742e-19 6.696601e-19
1466 5.055120e-18 6.823978e-19 6.695026e-19
1467 5.033406e-18 6.822228e-19 6.693451e-19
1468 5.011786e-18 6.820478e-19 6.691876e-19
1469 4.990260e-18 6.818728e-19 6.690315e-19
1470 4.968829e-18 6.816978e-19 6.688753e-19
1471 4.947492e-18 6.815241e-19 6.687205e-19
1472 4.926249e-18 6.813518e-19 6.685643e-19
1473 4.905086e-18 6.811782e-19 6.684095e-19
1474 4.884018e-18 6.810059e-19 6.682561e-19
1475 4.863045e-18 6.808349e-19 6.681012e-19
1476 4.855802e-18 6.806626e-19 6.679478e-19
1477 4.862237e-18 6.804916e-19 6.677943e-19
1478 4.868672e-18 6.803206e-19 6.676422e-19
1479 4.875107e-18 6.801510e-19 6.674901e-19
1480 4.881568e-18 6.799814e-19 6.673379e-19
1481 4.888017e-18 6.798118e-19 6.671858e-19
1482 4.894492e-18 6.796435e-19 6.670351e-19
1483 4.900967e-18 6.794752e-19 6.668843e-19
1484 4.907456e-18 6.793070e-19 6.667335e-19
1485 4.913958e-18 6.791400e-19 6.665841e-19
1486 4.920460e-18 6.789731e-19 6.664347e-19
1487 4.926962e-18 6.788062e-19 6.662852e-19
1488 4.933491e-18 6.786392e-19 6.661371e-19
1489 4.940020e-18 6.784737e-19 6.659891e-19
1490 4.946563e-18 6.783094e-19 6.658410e-19
1491 4.953105e-18 6.781438e-19 6.656929e-19
1492 4.959661e-18 6.779796e-19 6.655462e-19
1493 4.966217e-18 6.778154e-19 6.653994e-19
1494 4.972800e-18 6.776525e-19 6.652540e-19
1495 4.979383e-18 6.774896e-19 6.651073e-19
1496 4.985966e-18 6.773267e-19 6.649619e-19
1497 4.992562e-18 6.771638e-19 6.648165e-19
1498 4.999172e-18 6.770023e-19 6.646725e-19
1499 5.005795e-18 6.768407e-19 6.645284e-19
1500 5.012418e-18 6.766805e-19 6.643844e-19
1501 5.019055e-18 6.765203e-19 6.642404e-19
1502 5.025692e-18 6.763601e-19 6.640977e-19
1503 5.032342e-18 6.761999e-19 6.639550e-19
1504 5.039006e-18 6.760411e-19 6.638123e-19
1505 5.045669e-18 6.758822e-19 6.636709e-19
1506 5.052347e-18 6.757234e-19 6.635296e-19
1507 5.059037e-18 6.755659e-19 6.633882e-19
1508 5.065728e-18 6.754084e-19 6.632469e-19
1509 5.072432e-18 6.752509e-19 6.631069e-19
1510 5.079149e-18 6.750947e-19 6.629669e-19
1511 5.085867e-18 6.749386e-19 6.628269e-19
1512 5.092598e-18 6.747824e-19 6.626882e-19
1513 5.099342e-18 6.746276e-19 6.625495e-19
1514 5.106087e-18 6.744728e-19 6.624109e-19
1515 5.112845e-18 6.743180e-19 6.622736e-19
1516 5.117045e-18 6.741631e-19 6.621349e-19
1517 5.118660e-18 6.740097e-19 6.619976e-19
1518 5.120289e-18 6.738562e-19 6.618616e-19
1519 5.121918e-18 6.737041e-19 6.617243e-19
1520 5.123533e-18 6.735506e-19 6.615884e-19
1521 5.125162e-18 6.733985e-19 6.614524e-19
1522 5.126778e-18 6.732477e-19 6.613178e-19
1523 5.128407e-18 6.730956e-19 6.611818e-19
1524 5.130035e-18 6.729448e-19 6.610472e-19
1525 5.131664e-18 6.727941e-19 6.609139e-19
1526 5.133293e-18 6.726446e-19 6.607793e-19
1527 5.134909e-18 6.724952e-19 6.606460e-19
1528 5.136538e-18 6.723458e-19 6.605127e-19
1529 5.138166e-18 6.721964e-19 6.603808e-19
1530 5.139795e-18 6.720483e-19 6.602475e-19
1531 5.141424e-18 6.719002e-19 6.601156e-19
1532 5.143053e-18 6.717535e-19 6.599837e-19
1533 5.144682e-18 6.716054e-19 6.598531e-19
1534 5.146324e-18 6.714586e-19 6.597225e-19
1535 5.147953e-18 6.713119e-19 6.595919e-19
1536 5.149582e-18 6.711665e-19 6.594614e-19
1537 5.151211e-18 6.710211e-19 6.593321e-19
1538 5.152840e-18 6.708757e-19 6.592016e-19
1539 5.154482e-18 6.707304e-19 6.590737e-19
1540 5.156111e-18 6.705863e-19 6.589444e-19
1541 5.157754e-18 6.704423e-19 6.588165e-19
1542 5.159382e-18 6.702982e-19 6.586887e-19
1543 5.161011e-18 6.701555e-19 6.585608e-19
1544 5.162654e-18 6.700128e-19 6.584329e-19
1545 5.164296e-18 6.698701e-19 6.583063e-19
1546 5.165925e-18 6.697288e-19 6.581798e-19
1547 5.167567e-18 6.695861e-19 6.580532e-19
1548 5.169196e-18 6.694447e-19 6.579281e-19
1549 5.170839e-18 6.693047e-19 6.578029e-19
1550 5.172481e-18 6.691634e-19 6.576777e-19
1551 5.174123e-18 6.690234e-19 6.575525e-19
1552 5.175766e-18 6.688847e-19 6.574286e-19
1553 5.177395e-18 6.687447e-19 6.573048e-19
1554 5.179037e-18 6.686061e-19 6.571809e-19
1555 5.180679e-18 6.684674e-19 6.570571e-19
1556 5.179010e-18 6.683287e-19 6.569346e-19
1557 5.174002e-18 6.681914e-19 6.568121e-19
1558 5.169021e-18 6.680541e-19 6.566896e-19
1559 5.164027e-18 6.679168e-19 6.565670e-19
1560 5.159046e-18 6.677808e-19 6.564459e-19
1561 5.154078e-18 6.676435e-19 6.563247e-19
1562 5.149098e-18 6.675089e-19 6.562036e-19
1563 5.144130e-18 6.673729e-19 6.560838e-19
1564 5.139176e-18 6.672370e-19 6.559640e-19
1565 5.134209e-18 6.671024e-19 6.558441e-19
1566 5.129255e-18 6.669691e-19 6.557243e-19
1567 5.124314e-18 6.668345e-19 6.556059e-19
1568 5.119374e-18 6.667012e-19 6.554861e-19
1569 5.114433e-18 6.665679e-19 6.553676e-19
1570 5.109493e-18 6.664347e-19 6.552505e-19
1571 5.104565e-18 6.663027e-19 6.551320e-19
1572 5.099638e-18 6.661708e-19 6.550149e-19
1573 5.094725e-18 6.660389e-19 6.548978e-19
1574 5.089811e-18 6.659069e-19 6.547806e-19
1575 5.084898e-18 6.657764e-19 6.546649e-19
1576 5.079997e-18 6.656458e-19 6.545491e-19
1577 5.075097e-18 6.655152e-19 6.544333e-19
1578 5.070197e-18 6.653860e-19 6.543176e-19
1579 5.065310e-18 6.652554e-19 6.542031e-19
1580 5.060424e-18 6.651261e-19 6.540887e-19
1581 5.055537e-18 6.649983e-19 6.539743e-19
1582 5.050664e-18 6.648690e-19 6.538599e-19
1583 5.045791e-18 6.647411e-19 6.537468e-19
1584 5.040931e-18 6.646132e-19 6.536337e-19
1585 5.036058e-18 6.644867e-19 6.535206e-19
1586 5.031198e-18 6.643588e-19 6.534075e-19
1587 5.026352e-18 6.642323e-19 6.532958e-19
1588 5.021505e-18 6.641071e-19 6.531827e-19
1589 5.016659e-18 6.639805e-19 6.530710e-19
1590 5.011813e-18 6.638553e-19 6.529606e-19
1591 5.006980e-18 6.637301e-19 6.528489e-19
1592 5.002147e-18 6.636050e-19 6.527385e-19
1593 4.997328e-18 6.634811e-19 6.526281e-19
1594 4.992508e-18 6.633559e-19 6.525190e-19
1595 4.987689e-18 6.632334e-19 6.524087e-19
1596 4.983677e-18 6.631096e-19 6.522996e-19
1597 4.980473e-18 6.629870e-19 6.521906e-19
1598 4.977269e-18 6.628632e-19 6.520815e-19
1599 4.974065e-18 6.627420e-19 6.519738e-19
1600 4.970875e-18 6.626195e-19 6.518661e-19
1601 4.967671e-18 6.624984e-19 6.517584e-19
1602 4.964481e-18 6.623772e-19 6.516507e-19
1603 4.961290e-18 6.622561e-19 6.515431e-19
1604 4.958100e-18 6.621349e-19 6.514367e-19
1605 4.954909e-18 6.620151e-19 6.513304e-19
1606 4.951719e-18 6.618953e-19 6.512240e-19
1607 4.948528e-18 6.617755e-19 6.511190e-19
1608 4.945351e-18 6.616570e-19 6.510140e-19
1609 4.942174e-18 6.615372e-19 6.509076e-19
1610 4.938997e-18 6.614187e-19 6.508040e-19
1611 4.935820e-18 6.613016e-19 6.506990e-19
1612 4.932643e-18 6.611831e-19 6.505953e-19
1613 4.929466e-18 6.610660e-19 6.504917e-19
1614 4.926302e-18 6.609489e-19 6.503880e-19
1615 4.923125e-18 6.608318e-19 6.502844e-19
1616 4.919962e-18 6.607160e-19 6.501821e-19
1617 4.916798e-18 6.606002e-19 6.500797e-19
1618 4.913635e-18 6.604845e-19 6.499774e-19
1619 4.910471e-18 6.603687e-19 6.498751e-19
1620 4.907321e-18 6.602529e-19 6.497728e-19
1621 4.904158e-18 6.601385e-19 6.496718e-19
1622 4.901007e-18 6.600241e-19 6.495709e-19
1623 4.897857e-18 6.599110e-19 6.494713e-19
1624 4.894707e-18 6.597966e-19 6.493703e-19
1625 4.891557e-18 6.596835e-19 6.492707e-19
1626 4.888407e-18 6.595704e-19 6.491711e-19
1627 4.885257e-18 6.594573e-19 6.490714e-19
1628 4.882120e-18 6.593456e-19 6.489718e-19
1629 4.878984e-18 6.592339e-19 6.488736e-19
1630 4.875847e-18 6.591221e-19 6.487753e-19
1631 4.872710e-18 6.590104e-19 6.486770e-19
1632 4.869574e-18 6.589000e-19 6.485787e-19
1633 4.866437e-18 6.587896e-19 6.484818e-19
1634 4.863314e-18 6.586792e-19 6.483835e-19
1635 4.860177e-18 6.585688e-19 6.482866e-19
1636 4.851118e-18 6.584585e-19 6.481910e-19
1637 4.842058e-18 6.583494e-19 6.480941e-19
1638 4.833025e-18 6.582404e-19 6.479985e-19
1639 4.824005e-18 6.581327e-19 6.479029e-19
1640 4.815013e-18 6.580236e-19 6.478074e-19
1641 4.806020e-18 6.579159e-19 6.477118e-19
1642 4.797054e-18 6.578082e-19 6.476176e-19
1643 4.788102e-18 6.577005e-19 6.475233e-19
1644 4.779163e-18 6.575942e-19 6.474291e-19
1645 4.770252e-18 6.574865e-19 6.473349e-19
1646 4.761353e-18 6.573801e-19 6.472406e-19
1647 4.752468e-18 6.572751e-19 6.471477e-19
1648 4.743597e-18 6.571688e-19 6.470548e-19
1649 4.734753e-18 6.570638e-19 6.469620e-19
1650 4.725908e-18 6.569588e-19 6.468704e-19
1651 4.717090e-18 6.568538e-19 6.467775e-19
1652 4.708300e-18 6.567488e-19 6.466860e-19
